ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Baicalin,0,-7.0,46.4083680746733,12.003961046950735,-8.38791421411938,1024,1,1
Baicalin,0,-6.5,46.83524962864477,11.061230803733258,-7.886719922966098,1024,1,2
Baicalin,0,-6.3,46.41791941670804,11.089826999880305,-8.320281156707834,1024,1,3
Baicalin,0,-6.2,46.877888870958046,12.372176265485113,-8.769012585250051,1024,1,4
Baicalin,0,-6.2,47.08519004867904,10.53526418363309,-8.306851804701479,1024,1,5
Baicalin,0,-6.1,47.04089096034792,9.832335377635108,-7.729070790880154,1024,1,6
Baicalin,0,-6.1,44.558914360805446,11.098943211306644,-9.928519417481766,1024,1,7
Baicalin,0,-6.1,46.67705188168749,9.612775947003637,-7.7998553813084746,1024,1,8
Baicalin,0,-6.1,45.667515399066474,9.563152695958653,-9.041166227322321,1024,1,9
Baicalin,0,-6.0,47.382377970110774,10.833849687171815,-8.50595804732429,1024,1,10
Baicalin,0,-5.9,45.732998635796555,10.193070486040256,-9.747838539721553,1024,1,11
Baicalin,0,-5.9,46.857800639726264,9.007544903921088,-7.997960793646693,1024,1,12
Baicalin,0,-5.8,45.6257324074472,9.699574282860569,-9.178428126751683,1024,1,13
Baicalin,0,-5.8,46.698595184819155,8.626499778405021,-8.518719532693655,1024,1,14
Baicalin,0,-5.8,45.45387857479357,10.495787549295846,-9.837442366767947,1024,1,15
Baicalin,0,-5.8,46.968087459115004,12.025044293435323,-8.66920006593274,1024,1,16
Baicalin,0,-5.8,43.284558363300356,10.443049994019725,-11.59323867370557,1024,1,17
Baicalin,0,-5.7,46.80444115565225,9.103557080246308,-8.651366243008754,1024,1,18
Baicalin,0,-7.0,46.40219191442451,12.010786860723352,-8.388277337619792,1024,2,1
Baicalin,0,-6.5,46.82867804296561,11.063480587400097,-7.892529814783628,1024,2,2
Baicalin,0,-6.3,46.42344544487259,11.090244838296924,-8.363068051788426,1024,2,3
Baicalin,0,-6.2,47.04107611556136,10.572799247198816,-8.291994428140107,1024,2,4
Baicalin,0,-6.2,46.87641466299718,12.376473928911924,-8.778767704121723,1024,2,5
Baicalin,0,-6.1,47.03551811642012,9.835779691896622,-7.73127768404761,1024,2,6
