ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
OHN,0,-6.4,40.26668778178062,17.464826496061285,-2.8148464966704627,1024,4,2
OHN,0,-6.4,41.14262914398294,16.096449102804645,-4.334490893524028,1024,4,3
OHN,0,-6.3,39.44963507019317,16.487874972924068,-1.1653073394248452,1024,4,4
OHN,0,-6.1,39.5166615467546,17.35991963352696,-1.938136396794269,1024,4,5
OHN,0,-5.7,42.769180248198154,16.62439497312762,-8.045433162719586,1024,4,6
OHN,0,-5.6,42.29230854739706,15.465632384687853,-7.645037317409354,1024,4,7
OHN,0,-5.5,49.10744315299403,12.119274794903232,-4.684380316167308,1024,4,8
OHN,0,-5.4,50.950599103833504,12.83396421809227,-4.082174320734134,1024,4,9
OHN,0,-5.4,51.30201567362171,12.262329952156811,-3.3356503194499765,1024,4,10
OHN,0,-5.4,50.410553424504194,11.804336442343063,-3.286049520812133,1024,4,11
OHN,0,-5.4,50.30651421212948,11.894121971191725,-3.245407549785618,1024,4,12
OHN,0,-5.3,50.80997595487073,12.081534364666298,-2.7973811249975764,1024,4,13
OHN,0,-5.3,51.34152926579793,12.092667730873035,-3.6331589895396363,1024,4,14
OHN,0,-5.3,45.55623242781761,10.318195109596983,-7.864482321781699,1024,4,15
OHN,0,-5.3,50.10325417662711,13.027258521536154,-5.5489675230345545,1024,4,16
OHN,0,-5.2,47.741475601417726,10.72377781881627,-6.994446907376584,1024,4,17
OHN,0,-5.2,49.789274159388484,11.512286245600466,-4.487341011677263,1024,4,18
OHN,0,-5.1,50.59639258166868,12.22825502985563,-4.848117565069095,1024,4,19
OHN,0,-7.4,41.09781448411683,15.097877959703341,-2.8631870302919373,1024,5,1
OHN,0,-6.6,40.90084430013616,15.575116802628386,-3.4813339831804324,1024,5,2
OHN,0,-6.5,40.418046813623974,17.715316922739714,-3.1947628277626676,1024,5,3
OHN,0,-6.4,41.13881158923166,16.05180684105059,-4.273107824295251,1024,5,4
OHN,0,-6.3,39.45476724620177,17.399851164757635,-1.8789078477039058,1024,5,5
OHN,0,-6.2,40.57817369399579,14.631666191683856,-2.3816087138462945,1024,5,6
OHN,0,-6.1,39.855943011428444,15.225148287565386,-0.8186170824038526,1024,5,7
OHN,0,-5.8,41.86977489207055,15.556560382199784,-8.266023078913799,1024,5,8
OHN,0,-5.7,42.12039764661148,16.357899182961216,-6.994254236291871,1024,5,9
OHN,0,-5.7,39.80945686660173,16.38726764847811,-1.1628468442602373,1024,5,10
OHN,0,-5.5,49.09959085416299,12.088072958452146,-4.768629305276973,1024,5,11
OHN,0,-5.5,39.83465201403312,16.148931553503576,-0.593445384338931,1024,5,12
OHN,0,-5.4,51.312096365264146,12.25167064574481,-3.3295016376840127,1024,5,13
OHN,0,-5.3,50.60793667331733,11.847593386191862,-3.2111677003031267,1024,5,14
OHN,0,-5.3,50.41204365957682,11.931337066057628,-3.161276026844582,1024,5,15
OHN,0,-5.3,50.89318114346491,12.957002384305087,-4.103874079279825,1024,5,16
OHN,0,-5.3,51.253853394922565,12.107767721676252,-3.6526144085512557,1024,5,17
OHN,0,-5.2,45.501687047512874,10.291363687982832,-7.8917674341200135,1024,5,18
OHN,0,-5.2,50.28315751163778,12.938935182508972,-5.578257318947805,1024,5,19
OHN,0,-5.2,50.65152872276727,11.66582116944895,-3.140013869812917,1024,5,20
OHN,1,-8.2,39.99737300004051,17.840390609264478,-0.5369945377590691,1024,1,1
OHN,1,-7.8,40.02532979661539,15.689371367998456,0.15295816082602032,1024,1,2
OHN,1,-7.8,40.09069059214683,17.44032422374752,-0.5976795914798689,1024,1,3
