Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
4 2 -6.883626 0.0 -33.3365 5.73473 -8.08353 331.081 -2696.5 329.942 -2689.71 0.0 329.942 -2689.71 25.6397 -33.3365 -2367.4648 13.8828 13.8828
4 3 -6.883679 0.0 -33.337 5.73474 -8.08346 331.081 -2696.5 329.942 -2689.71 0.0 329.942 -2689.71 25.6402 -33.337 -2367.4648 13.8828 13.8828
4 4 -6.883679 0.0 -33.337 5.73474 -8.08346 331.081 -2696.5 329.942 -2689.71 0.0 329.942 -2689.71 25.6402 -33.337 -2367.4648 13.8828 13.8828
4 5 -6.883626 0.0 -33.3365 5.73473 -8.08353 331.081 -2696.5 329.942 -2689.71 0.0 329.942 -2689.71 25.6397 -33.3365 -2367.4648 13.8828 13.8828
4 6 -6.883704 0.0 -33.3371 5.73471 -8.08315 331.081 -2696.5 329.942 -2689.71 0.0 329.942 -2689.71 25.6419 -33.3371 -2367.4634 13.8829 13.8829
4 7 -6.883704 0.0 -33.3371 5.73471 -8.08315 331.081 -2696.5 329.942 -2689.71 0.0 329.942 -2689.71 25.6419 -33.3371 -2367.4634 13.8829 13.8829
5 0 -6.6389785 0.0 -32.4649 5.68637 -8.2265 331.081 -2696.5 329.853 -2687.14 0.0 329.853 -2687.14 23.615 -32.4649 -2366.1367 19.0077 19.0077
5 1 -6.6389785 0.0 -32.4649 5.68637 -8.2265 331.081 -2696.5 329.853 -2687.14 0.0 329.853 -2687.14 23.615 -32.4649 -2366.1367 19.0077 19.0077
5 2 -6.6389785 0.0 -32.4649 5.68637 -8.2265 331.081 -2696.5 329.853 -2687.14 0.0 329.853 -2687.14 23.615 -32.4649 -2366.1367 19.0077 19.0077
5 3 -6.637266 0.0 -32.4617 5.68683 -8.22599 331.081 -2696.5 329.83 -2687.08 0.0 329.83 -2687.08 23.629 -32.4617 -2366.0828 19.0124 19.0124
5 4 -6.637266 0.0 -32.4617 5.68683 -8.22599 331.081 -2696.5 329.83 -2687.08 0.0 329.83 -2687.08 23.629 -32.4617 -2366.0828 19.0124 19.0124
5 5 -6.6373744 0.0 -32.4657 5.68645 -8.22898 331.081 -2696.5 329.837 -2687.09 0.0 329.837 -2687.09 23.6509 -32.4657 -2366.0679 19.0052 19.0052
5 6 -6.6373744 0.0 -32.4657 5.68645 -8.22898 331.081 -2696.5 329.837 -2687.09 0.0 329.837 -2687.09 23.6509 -32.4657 -2366.0679 19.0052 19.0052
5 7 -6.6373744 0.0 -32.4657 5.68645 -8.22898 331.081 -2696.5 329.837 -2687.09 0.0 329.837 -2687.09 23.6509 -32.4657 -2366.0679 19.0052 19.0052
6 0 -6.784733 0.0 -33.5596 5.77013 -8.38226 331.081 -2696.5 329.914 -2687.95 0.0 329.914 -2687.95 25.6809 -33.5596 -2365.9146 11.8548 11.8548
6 1 -6.784733 0.0 -33.5596 5.77013 -8.38226 331.081 -2696.5 329.914 -2687.95 0.0 329.914 -2687.95 25.6809 -33.5596 -2365.9146 11.8548 11.8548
6 2 -6.784661 0.0 -33.5589 5.77012 -8.38233 331.081 -2696.5 329.914 -2687.95 0.0 329.914 -2687.95 25.6805 -33.5589 -2365.9143 11.8548 11.8548
6 3 -6.784637 0.0 -33.5586 5.77015 -8.38231 331.081 -2696.5 329.914 -2687.95 0.0 329.914 -2687.95 25.6802 -33.5586 -2365.9143 11.8548 11.8548
6 4 -6.784661 0.0 -33.5589 5.77012 -8.38233 331.081 -2696.5 329.914 -2687.95 0.0 329.914 -2687.95 25.6805 -33.5589 -2365.9143 11.8548 11.8548
6 5 -6.784637 0.0 -33.5586 5.77015 -8.38231 331.081 -2696.5 329.914 -2687.95 0.0 329.914 -2687.95 25.6802 -33.5586 -2365.9143 11.8548 11.8548
6 6 -6.784661 0.0 -33.5589 5.77012 -8.38233 331.081 -2696.5 329.914 -2687.95 0.0 329.914 -2687.95 25.6805 -33.5589 -2365.9143 11.8548 11.8548
6 7 -6.784637 0.0 -33.5586 5.77015 -8.38231 331.081 -2696.5 329.914 -2687.95 0.0 329.914 -2687.95 25.6802 -33.5586 -2365.9143 11.8548 11.8548
7 0 -6.6832576 0.0 -34.702 5.70231 -8.26196 331.081 -2696.5 329.325 -2683.6 0.0 329.325 -2683.6 23.7629 -34.702 -2365.2144 12.8051 12.8051
7 1 -6.6827145 0.0 -34.6775 5.70264 -8.26175 331.081 -2696.5 329.326 -2683.63 0.0 329.326 -2683.63 23.7803 -34.6775 -2365.2012 12.8069 12.8069
7 2 -6.4171786 0.0 -32.025 5.8652 -8.14234 331.081 -2696.5 329.248 -2682.9 0.0 329.248 -2682.9 23.8403 -32.025 -2361.8367 15.4954 15.4954
7 3 -6.229286 0.0 -31.3446 5.734 -8.31118 331.081 -2696.5 329.233 -2681.23 0.0 329.233 -2681.23 25.0426 -31.3446 -2358.299 17.0353 17.0353
7 4 -6.228912 0.0 -31.3472 5.73445 -8.312 331.081 -2696.5 329.233 -2681.22 0.0 329.233 -2681.22 25.0599 -31.3472 -2358.2744 17.0355 17.0355
7 5 -6.037729 0.0 -29.6542 5.84007 -8.16894 331.081 -2696.5 329.261 -2680.45 0.0 329.261 -2680.45 24.4636 -29.6542 -2356.3796 18.8016 18.8016
7 6 -6.305721 0.0 -31.323 5.81295 -8.18993 331.081 -2696.5 329.363 -2682.47 0.0 329.363 -2682.47 28.4026 -31.323 -2356.0273 20.0997 20.0997
7 7 -6.4144726 0.0 -31.0669 5.97897 -8.21755 331.081 -2696.5 329.354 -2684.4 0.0 329.354 -2684.4 30.3074 -31.0669 -2355.8054 22.801 22.801
8 0 -6.656266 0.0 -34.5106 5.86637 -8.14556 331.081 -2696.5 329.38 -2683.17 0.0 329.38 -2683.17 23.4264 -34.5106 -2364.874 14.7828 14.7828
8 1 -6.6551847 0.0 -34.4907 5.86685 -8.14478 331.081 -2696.5 329.379 -2683.18 0.0 329.379 -2683.18 23.4266 -34.4907 -2364.8652 14.7797 14.7797
8 2 -6.655 0.0 -34.4888 5.86681 -8.14479 331.081 -2696.5 329.379 -2683.18 0.0 329.379 -2683.18 23.4255 -34.4888 -2364.8643 14.7798 14.7798
