ligand,score,COM_x,COM_y,COM_z,exhaustiveness
Chrysin,-6.0,43.264784154651466,0.5335489399330181,8.626718898293062,8192
Chrysin,-6.0,43.31800882179297,2.1103246380643026,8.918438144635195,8192
Chrysin,-6.0,42.96201781281706,0.9075633961563007,8.524448008950488,8192
Chrysin,-6.0,45.41571961876441,1.537700976609137,8.286664567783415,8192
Chrysin,-6.0,38.614316090225984,21.620317333420875,11.69062977855581,8192
Chrysin,-5.9,41.217114315029455,0.15628269035111936,8.122316817440545,8192
Chrysin,-5.9,43.015350308958574,20.024174640042602,10.94084903119435,8192
Chrysin,-5.8,55.277195457342124,-1.3266864739143152,1.9932948100796781,8192
Chrysin,-5.7,41.45611444623842,1.0565933844352362,8.887413283661871,8192
Chrysin,-8.2,40.59993484998997,13.758554930861814,-0.4824676324514007,8192
Chrysin,-7.8,40.001400065840116,16.074292609424845,-1.063477773971048,8192
Chrysin,-7.8,40.01772967067199,16.06730183435026,-1.0438136580664807,8192
Chrysin,-7.6,39.577779233542984,16.472844673431425,-1.0992111369367579,8192
Chrysin,-7.3,40.11232321142057,15.343735995919618,-0.7904333477487185,8192
Chrysin,-7.2,40.32405730826288,15.792912817605963,-1.6132938631814542,8192
Chrysin,-6.7,40.144656782500796,15.062703480466404,-0.7306387239207944,8192
Chrysin,-6.5,39.7826695702171,18.57714902699405,-1.5955448475940712,8192
Chrysin,-6.0,42.840290596849755,0.8388455344547874,8.482747568795148,8192
Chrysin,-6.0,43.266335961520944,0.5278571938551305,8.621265819801412,8192
Chrysin,-6.0,43.32055145183346,2.110136636073176,8.91078863980488,8192
Chrysin,-6.0,42.955966237614696,0.8877922695407747,8.512687949629406,8192
Chrysin,-6.0,45.39206711903842,1.525194795122667,8.288899573867367,8192
Chrysin,-6.0,38.61910655834466,21.620788216036445,11.685797074957868,8192
Chrysin,-5.9,41.21111549712891,0.15546496740614654,8.116202200102387,8192
Chrysin,-5.9,43.02816701359188,20.01991771507245,10.936672048726228,8192
Chrysin,-5.8,55.28258657302384,-1.3336232603537905,1.9917833562671472,8192
