ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Chrysin,0,-6.7,40.146496795129345,15.056630166414426,-0.730557624748662,1024,5,3
Chrysin,0,-6.3,40.37387228735597,14.158778372113382,-0.707457152550707,1024,5,4
Chrysin,0,-5.6,46.66236813006249,10.754067866401483,-7.865443276652955,1024,5,5
Chrysin,0,-5.4,40.213472219891,13.503495452410595,-13.264567250369243,1024,5,6
Chrysin,0,-5.4,47.986841756123724,12.259560223742593,-7.474035737913201,1024,5,7
Chrysin,0,-5.2,48.74940536717028,10.852216243687657,-6.110956971011106,1024,5,8
Chrysin,0,-5.2,50.83538571198423,10.692215996462316,-2.8182623289926605,1024,5,9
Chrysin,0,-5.2,48.406528249699065,10.893361906451013,-6.384372180398293,1024,5,10
Chrysin,0,-5.2,50.261985626889306,10.476104840116383,-4.051778932371645,1024,5,11
Chrysin,0,-5.2,43.659138270945185,11.549036349030185,-11.002878386664168,1024,5,12
Chrysin,0,-5.1,48.97740244523166,11.345640013099782,-6.039910388574375,1024,5,13
Chrysin,0,-5.1,51.95485041591624,9.460110709260492,-3.214026588382166,1024,5,14
Chrysin,0,-5.1,49.316226093704046,9.756138134942793,-6.167498528144004,1024,5,15
Chrysin,0,-5.0,46.929720153918325,10.200855044465227,-8.11440881825071,1024,5,16
Chrysin,0,-5.0,48.95838328246517,12.447026322226996,-7.733030590215358,1024,5,17
Chrysin,0,-5.0,43.87312366734538,12.454000161188,-11.131641003463514,1024,5,18
Chrysin,0,-5.0,50.27006798314906,13.29856124359788,-6.947135545454411,1024,5,19
Chrysin,0,-5.0,48.12345046974848,11.675726697387177,-7.313847475697705,1024,5,20
Chrysin,1,-8.2,40.60100120704137,13.755147505457371,-0.4864537394924157,1024,1,1
Chrysin,1,-8.2,40.60099369636327,13.76360340205787,-0.48683480594760997,1024,1,2
Chrysin,1,-7.9,40.00594962135854,16.065369794263518,-1.0628960805400522,1024,1,3
Chrysin,1,-7.9,40.01775073909654,16.056188270908606,-1.0513204965727654,1024,1,4
Chrysin,1,-7.6,39.57720974279062,16.469451988604085,-1.043032455251443,1024,1,5
Chrysin,1,-7.2,40.333323959027396,15.789072005455704,-1.605659037832789,1024,1,6
Chrysin,1,-6.7,40.12778358082546,15.11703591193774,-0.7335540344973185,1024,1,7
Chrysin,1,-6.5,39.77434385908272,18.573303568989814,-1.606799878361561,1024,1,8
Chrysin,1,-5.6,46.609084832169124,10.661362330381936,-7.899757861347293,1024,1,9
Chrysin,1,-5.6,46.627547616062905,10.691575157436564,-7.907230057108814,1024,1,10
Chrysin,1,-8.2,40.60085755831551,13.754711173049703,-0.48396810362568216,1024,2,1
Chrysin,1,-8.2,40.59868431623753,13.763488768795897,-0.48921344613351564,1024,2,2
Chrysin,1,-7.9,40.00233317322861,16.065932512195335,-1.0573918531330397,1024,2,3
Chrysin,1,-7.8,40.01963947697098,16.055489623238508,-1.0506230631747262,1024,2,4
Chrysin,1,-7.6,39.57461685743697,16.470481626152893,-1.0484536667790818,1024,2,5
Chrysin,1,-7.2,40.33504991433235,15.796167479119703,-1.6001162271870046,1024,2,6
Chrysin,1,-6.7,40.132376247064165,15.115590714027888,-0.7300085914663472,1024,2,7
Chrysin,1,-6.5,39.77500754569426,18.56603657635076,-1.5951840506916752,1024,2,8
Chrysin,1,-5.6,46.62334848064476,10.696130620121256,-7.906167994775044,1024,2,9
Chrysin,1,-8.2,40.59757039727237,13.758308108251724,-0.49168592909239406,1024,3,1
Chrysin,1,-7.9,39.99961353212212,16.065580302534602,-1.068028792449253,1024,3,2
Chrysin,1,-7.8,39.995966105349545,16.06433758128153,-1.0446702685088143,1024,3,3
Chrysin,1,-7.6,39.57977491087744,16.46521497221986,-1.0454365784955888,1024,3,4
Chrysin,1,-7.2,40.329737082882424,15.795680072134887,-1.6125754456088428,1024,3,5
Chrysin,1,-6.7,40.133303872192236,15.11926931101639,-0.7312180209802752,1024,3,6
Chrysin,1,-6.5,39.78588209805026,18.568846238433615,-1.5887394961526533,1024,3,7
Chrysin,1,-5.9,40.02748881502372,19.281878847154875,-2.1036934210031375,1024,3,8
Chrysin,1,-5.6,46.630322864996394,10.695484293066754,-7.912900484449547,1024,3,9
Chrysin,1,-8.2,40.59748032828082,13.760129958308053,-0.4846237013459444,1024,4,1
Chrysin,1,-7.9,40.01890034048529,16.057337309358036,-1.061260203813445,1024,4,2
Chrysin,1,-7.8,40.008276206434076,16.06235499072236,-1.049718567955161,1024,4,3
Chrysin,1,-7.6,39.57429358435225,16.468685054663784,-1.04118003041611,1024,4,4
Chrysin,1,-7.2,40.33258021259756,15.788799918902297,-1.6028348133408095,1024,4,5
Chrysin,1,-6.7,40.136659634325895,15.116583836565132,-0.7254346723500604,1024,4,6
Chrysin,1,-6.5,39.776535572541164,18.57804464078761,-1.6011585071879377,1024,4,7
Chrysin,1,-5.9,40.02304762463414,19.281937369446066,-2.1057602398451376,1024,4,8
Chrysin,1,-5.6,46.629028287111915,10.694571127655454,-7.905058508560964,1024,4,9
Chrysin,1,-8.2,40.598937808325886,13.760314190336222,-0.4841852998173882,1024,5,1
Chrysin,1,-8.2,40.602078618306926,13.763783540040967,-0.48674781488306323,1024,5,2
Chrysin,1,-7.8,40.020462013051215,16.055571956993685,-1.0522856750913125,1024,5,3
Chrysin,1,-7.8,40.00377401378175,16.052934124319016,-1.06598966130129,1024,5,4
Chrysin,1,-7.6,39.57476439953533,16.462118545076876,-1.0467520257569325,1024,5,5
Chrysin,1,-7.2,40.32980019220696,15.79262854689755,-1.604258331546645,1024,5,6
Chrysin,1,-6.7,40.13269591015526,15.121339193161477,-0.7285477059186791,1024,5,7
Chrysin,1,-6.5,39.77782894793394,18.568805211458102,-1.5937692825403758,1024,5,8
Chrysin,1,-5.6,46.61530271470971,10.673613721907982,-7.909174362188291,1024,5,9
Chrysin,1,-5.6,46.62524898833007,10.692913232762539,-7.913580095931234,1024,5,10
Chrysin,2,-6.0,43.182086320477026,0.433752139823436,8.681286950215096,1024,1,1
Chrysin,2,-6.0,43.314192584718576,2.089649429110959,8.952533090051043,1024,1,2
Chrysin,2,-6.0,42.36426898327832,0.6110466090847475,8.502392187939357,1024,1,3
Chrysin,2,-6.0,43.31629263647909,2.093137581265277,8.953288765286157,1024,1,4
Chrysin,2,-6.0,42.357036433686396,0.5844936080104586,8.514190973813538,1024,1,5
Chrysin,2,-6.0,45.10967146978187,1.465332114701183,8.249697002155163,1024,1,6
Chrysin,2,-5.9,41.19006369712453,0.14743417668072814,8.146165222406532,1024,1,7
Chrysin,2,-5.8,43.56557417072882,2.9629776474335983,8.511564296014281,1024,1,8
Chrysin,2,-5.8,41.379103111732626,1.0593060867397777,8.736874950207621,1024,1,9
Chrysin,2,-5.7,43.690178015728684,2.511131925305289,8.061857866473789,1024,1,10
Chrysin,2,-5.7,37.47436825704677,-3.237158287098081,6.651665312952911,1024,1,11
Chrysin,2,-5.7,37.744091397736355,-3.9592601657100355,6.162133541653653,1024,1,12
Chrysin,2,-5.7,37.47878042084205,-3.2381332203338347,6.653343689201602,1024,1,13
Chrysin,2,-5.7,42.411302210347266,1.924882044104254,8.418922229229969,1024,1,14
Chrysin,2,-5.7,41.540676269674364,-0.3262638974883354,8.825253784566563,1024,1,15
Chrysin,2,-5.5,41.66832130161909,2.171294487622445,8.776656928414905,1024,1,16
Chrysin,2,-5.5,45.17536419883028,0.696757751342983,9.136568482189992,1024,1,17
Chrysin,2,-5.5,43.430990463991535,1.4129046359340858,9.235716750853006,1024,1,18
Chrysin,2,-5.5,37.866141960232895,-5.574409051745819,6.31490194342838,1024,1,19
Chrysin,2,-5.4,38.63783144261065,-0.3486068865295829,8.010713033536126,1024,1,20
Chrysin,2,-6.0,43.18087038909111,0.4323151300037237,8.682298518053509,1024,2,1
Chrysin,2,-6.0,42.36982430094256,0.5910266127553491,8.511980716829989,1024,2,2
Chrysin,2,-6.0,43.31740788069556,2.094293318440777,8.9479894416989,1024,2,3
Chrysin,2,-6.0,42.355710301464626,0.5952004304466904,8.509600342410753,1024,2,4
Chrysin,2,-6.0,45.10827301834029,1.4692986114840447,8.253242910795205,1024,2,5
Chrysin,2,-5.9,45.11166743106392,1.4732437983853426,8.250064653934498,1024,2,6
Chrysin,2,-5.9,41.226913607297156,0.15300847772481846,8.142697750005713,1024,2,7
Chrysin,2,-5.8,41.370722181686034,1.0516440408497831,8.734031427759227,1024,2,8
Chrysin,2,-5.7,43.6918265002975,2.5130416263933655,8.057732300457353,1024,2,9
Chrysin,2,-5.7,37.47102993465795,-3.274156410687839,6.605612992581049,1024,2,10
Chrysin,2,-5.7,37.742388274987064,-3.959264259755106,6.164626815101531,1024,2,11
Chrysin,2,-5.7,41.53221936426775,-0.33165946216993347,8.824139519583413,1024,2,12
Chrysin,2,-5.6,42.56018722765508,1.2438131256748841,8.2471979344701,1024,2,13
Chrysin,2,-5.5,41.66168928129898,2.1890622290463537,8.768263732156903,1024,2,14
Chrysin,2,-5.5,45.175992832090145,0.6962752548236769,9.13765452107546,1024,2,15
Chrysin,2,-5.5,43.39295214731414,1.3820402746565439,9.249661914518533,1024,2,16
Chrysin,2,-5.5,37.859565113084685,-5.604411026461238,6.306160727910039,1024,2,17
Chrysin,2,-5.4,45.01933161155743,1.3453869455110656,8.658671151874277,1024,2,18
Chrysin,2,-5.4,38.59709025861495,-0.36607653838057613,8.023818581287298,1024,2,19
Chrysin,2,-5.4,39.70363762192789,-0.886760090112539,8.101000165900146,1024,2,20
Chrysin,2,-6.0,43.19764626392797,0.40639583384280076,8.670128350734032,1024,3,1
Chrysin,2,-6.0,42.36112839273718,0.5825921583015599,8.50629427078235,1024,3,2
Chrysin,2,-6.0,43.31193765290621,2.0896693154360513,8.947543100767934,1024,3,3
Chrysin,2,-6.0,43.31689490762119,2.0990733216889104,8.952421102173291,1024,3,4
Chrysin,2,-6.0,42.367343495353566,0.6096066644898707,8.510885833809494,1024,3,5
Chrysin,2,-6.0,45.105815457213744,1.4644846880748275,8.244135298716538,1024,3,6
Chrysin,2,-6.0,45.10671190773875,1.4702952883628047,8.25169722638846,1024,3,7
Chrysin,2,-5.9,41.20183775884019,0.1447181729470813,8.146929519168255,1024,3,8
Chrysin,2,-5.8,41.38477263547817,1.051792855065914,8.729855428342882,1024,3,9
Chrysin,2,-5.7,37.47710713631413,-3.230679617412497,6.647518373197169,1024,3,10
Chrysin,2,-5.7,37.474910149554695,-3.2654642184181837,6.622627219208933,1024,3,11
Chrysin,2,-5.7,37.745262127020226,-3.957385074625413,6.162985798882722,1024,3,12
Chrysin,2,-5.7,37.896221866987595,-3.617331242059929,6.500121812627247,1024,3,13
Chrysin,2,-5.7,41.53364183458914,-0.3271425390960101,8.822620648929545,1024,3,14
Chrysin,2,-5.6,43.54008228988347,2.416494901739102,8.08124984106653,1024,3,15
Chrysin,2,-5.5,41.680636024103144,2.2298953953285885,8.761027202748913,1024,3,16
Chrysin,2,-5.5,45.1708846329427,0.703732753311118,9.148351920838499,1024,3,17
Chrysin,2,-5.5,43.40849626858732,1.389947429234287,9.260089286693573,1024,3,18
Chrysin,2,-5.5,37.890095872409326,-5.559851060424459,6.34925807668438,1024,3,19
Chrysin,2,-5.4,38.64579742284448,-0.3517660088967,8.003917418125805,1024,3,20
Chrysin,2,-6.0,43.1819475996841,0.43626353830883763,8.68301208755596,1024,4,1
Chrysin,2,-6.0,42.361939872978375,0.6064237751804451,8.504857372348091,1024,4,2
Chrysin,2,-6.0,42.36771077568556,0.594784049196786,8.5015843310158,1024,4,3
Chrysin,2,-6.0,43.310547768964014,2.093789285613022,8.954534280437379,1024,4,4
Chrysin,2,-6.0,43.306330178739145,2.0934303915251515,8.949810477528375,1024,4,5
Chrysin,2,-6.0,45.100900377532525,1.4684656369375295,8.245695807300407,1024,4,6
Chrysin,2,-5.9,41.20711722535018,0.15612160545517378,8.149150479635843,1024,4,7
Chrysin,2,-5.8,43.5633065808655,2.950793038920972,8.491496808372096,1024,4,8
Chrysin,2,-5.8,41.38228345607536,1.056501345602903,8.734457135002017,1024,4,9
Chrysin,2,-5.7,43.69546473691708,2.514719179559609,8.060004825240615,1024,4,10
Chrysin,2,-5.7,37.472286734268685,-3.24041785485265,6.629207831607946,1024,4,11
Chrysin,2,-5.7,37.47480664045794,-3.251285839529067,6.6494994009477475,1024,4,12
Chrysin,2,-5.7,37.74416542925364,-3.9648028253233187,6.167602169749648,1024,4,13
Chrysin,2,-5.7,41.53209116562239,-0.3330681965768839,8.817113907997246,1024,4,14
Chrysin,2,-5.5,41.671575019809325,2.15629128311737,8.795280159277143,1024,4,15
Chrysin,2,-5.5,45.162429534645256,0.6961120199691131,9.139333666948076,1024,4,16
Chrysin,2,-5.5,43.43196948591025,1.4083437708517683,9.242663262355647,1024,4,17
Chrysin,2,-5.5,37.900644155160045,-5.5477280698412015,6.351025439348999,1024,4,18
Chrysin,2,-5.4,44.97331180948231,1.3521595261495438,8.662382957570596,1024,4,19
Chrysin,2,-5.4,38.61264713998146,-0.34836926341554947,8.029146705935663,1024,4,20
Chrysin,2,-6.0,43.18094012589077,0.4316536435595608,8.678844349674288,1024,5,1
Chrysin,2,-6.0,42.371408546895935,0.6004665974034927,8.497105789533167,1024,5,2
Chrysin,2,-6.0,43.3127934043563,2.0972503979125516,8.952301607192176,1024,5,3
Chrysin,2,-6.0,42.359206485233244,0.5992738122561212,8.513068039288605,1024,5,4
Chrysin,2,-6.0,43.317161880842946,2.0936723637902563,8.95105388610525,1024,5,5
Chrysin,2,-6.0,45.108903237969486,1.4653965425337678,8.247542902532697,1024,5,6
Chrysin,2,-5.9,41.165850431190094,0.14037592696299,8.14449298803789,1024,5,7
Chrysin,2,-5.8,43.55916009526343,2.9594769629127087,8.477351532898647,1024,5,8
Chrysin,2,-5.8,41.378325863629286,1.0578977352355583,8.72969373184249,1024,5,9
Chrysin,2,-5.7,42.96607085187288,1.3406392141467822,8.71666295809706,1024,5,10
Chrysin,2,-5.7,37.473765238541596,-3.2475078739604144,6.6327006985923465,1024,5,11
Chrysin,2,-5.7,43.69377018678556,2.51235349892096,8.05854578401183,1024,5,12
Chrysin,2,-5.7,37.74547176833712,-3.9556076000951883,6.16169940908839,1024,5,13
Chrysin,2,-5.6,41.53661510386757,-0.3367548766883409,8.818877786271388,1024,5,14
Chrysin,2,-5.5,41.663978710835664,2.168440581059973,8.776253341055847,1024,5,15
Chrysin,2,-5.5,45.16486396773187,0.708100064840796,9.147945244422017,1024,5,16
Chrysin,2,-5.5,37.86629298932156,-5.598417290775915,6.3218950990319085,1024,5,17
Chrysin,2,-5.5,43.410698842249374,1.3934899126294458,9.238438352619703,1024,5,18
Chrysin,2,-5.4,38.64554018654751,-0.38312201809319024,8.002717694014006,1024,5,19
Chrysin,2,-5.4,38.59377131713261,-0.3704965575720216,8.010005958918676,1024,5,20
Chrysin,3,-6.0,38.54986716971839,21.652147248482756,11.683861773170314,1024,1,1
Chrysin,3,-5.9,42.97251639051987,20.03340981909492,10.954456673942614,1024,1,2
Chrysin,3,-5.9,42.96849171941364,20.041430484305753,10.951421815576406,1024,1,3
Chrysin,3,-5.8,42.103974122096204,21.403816687490856,11.88668535900361,1024,1,4
Chrysin,3,-5.8,35.89799552118362,23.64820415174454,11.252630985272187,1024,1,5
Chrysin,3,-5.7,42.455460028261534,21.35406296974745,11.726986242637174,1024,1,6
Chrysin,3,-5.7,43.21318073301381,21.780208581327113,10.843526664142152,1024,1,7
Chrysin,3,-5.6,40.744317795780184,19.958701618111363,11.784412774993507,1024,1,8
Chrysin,3,-5.6,40.7511618489953,19.980437381592033,11.782030715006064,1024,1,9
Chrysin,3,-5.5,42.27217568735837,22.72481657667411,11.427147318352551,1024,1,10
Chrysin,3,-5.5,42.20534588026968,21.281164918797906,11.019914341498708,1024,1,11
Chrysin,3,-5.5,43.52167494759159,18.971994396848586,11.501108950247758,1024,1,12
Chrysin,3,-5.5,42.54366853354431,23.384065452968752,11.601734040296517,1024,1,13
Chrysin,3,-5.5,42.248769158074666,19.886477099321308,11.246183644796908,1024,1,14
Chrysin,3,-5.4,43.99716861036047,22.59521708789354,10.942373264355059,1024,1,15
Chrysin,3,-5.4,41.973164552712696,23.66247731063682,11.90305650800997,1024,1,16
Chrysin,3,-5.4,42.85785574194455,22.583299667005445,12.044009680541485,1024,1,17
Chrysin,3,-5.3,42.25481877854764,22.64329740631132,11.706932129373849,1024,1,18
Chrysin,3,-6.0,38.558925586798665,21.649619867850227,11.688303648283902,1024,2,1
Chrysin,3,-5.9,42.961228299883466,20.04956637618435,10.948703559191788,1024,2,2
Chrysin,3,-5.9,42.95557731714448,20.03821542751095,10.950933759127457,1024,2,3
Chrysin,3,-5.8,42.10409421535774,21.40540845557773,11.890926112284506,1024,2,4
Chrysin,3,-5.8,35.893717545906306,23.637113729666787,11.248592861305458,1024,2,5
Chrysin,3,-5.7,42.45529425266496,21.359865255042234,11.73102241674913,1024,2,6
Chrysin,3,-5.7,43.21103388676985,21.778328737227753,10.84547624504118,1024,2,7
Chrysin,3,-5.6,40.7208099713786,20.022766851558956,11.800320184352277,1024,2,8
Chrysin,3,-5.6,40.74465323010913,19.97499902044172,11.783207369573612,1024,2,9
Chrysin,3,-5.5,42.267984260447335,22.72567691483255,11.428555929674918,1024,2,10
Chrysin,3,-5.5,42.54861042754712,23.38429899227445,11.602257824259434,1024,2,11
Chrysin,3,-5.5,43.49786500627328,18.974696911811897,11.505157151063948,1024,2,12
Chrysin,3,-5.5,42.24163653431515,19.875487531125586,11.258305377480115,1024,2,13
Chrysin,3,-5.4,43.97501115325056,22.591495882434828,10.908374572138905,1024,2,14
Chrysin,3,-5.4,41.97040806146335,23.702399963635223,11.955927030584864,1024,2,15
Chrysin,3,-5.3,40.929263205371164,21.668732425166816,11.296426111025223,1024,2,16
Chrysin,3,-6.0,38.556124262294816,21.656252239306664,11.689685057263585,1024,3,1
Chrysin,3,-5.9,42.97822348934801,20.036361625590686,10.955754486229932,1024,3,2
Chrysin,3,-5.9,42.96598206978548,20.036198294705773,10.941854032246868,1024,3,3
Chrysin,3,-5.8,42.10905244264402,21.407419309119348,11.89170773618693,1024,3,4
Chrysin,3,-5.8,35.90192565910577,23.644326067632836,11.255816156155426,1024,3,5
Chrysin,3,-5.7,43.216994733686,21.784727967230104,10.843980819766074,1024,3,6
Chrysin,3,-5.7,42.45846428609441,21.361683324005188,11.723655867531424,1024,3,7
Chrysin,3,-5.6,40.75035748637399,19.94524083371241,11.787722413393752,1024,3,8
Chrysin,3,-5.6,40.74167002355833,19.98383750527782,11.784920791212075,1024,3,9
Chrysin,3,-5.5,42.267423175600115,22.72741227631816,11.427685446259613,1024,3,10
Chrysin,3,-5.5,43.517452450069726,18.973532209610376,11.502235828760185,1024,3,11
Chrysin,3,-5.5,42.54730453213684,23.389280521218947,11.600978137009637,1024,3,12
Chrysin,3,-5.4,42.277830711577586,19.89818696019998,11.168250430247648,1024,3,13
Chrysin,3,-5.4,43.13123583290365,19.762363989952085,11.08318934544107,1024,3,14
Chrysin,3,-5.4,43.99705869704694,22.60027208890949,10.943677319021191,1024,3,15
Chrysin,3,-5.4,41.97319941489736,23.66285979049299,11.898891618459901,1024,3,16
Chrysin,3,-6.0,38.55607115929999,21.646014011818895,11.68504921002853,1024,4,1
Chrysin,3,-5.9,42.977875495517026,20.03530126791745,10.954468956077823,1024,4,2
Chrysin,3,-5.9,42.9601275853348,20.037291404739573,10.945379005052489,1024,4,3
Chrysin,3,-5.8,42.10209921324176,21.399808617366933,11.885367415196963,1024,4,4
Chrysin,3,-5.8,35.916189966226106,23.641645344002736,11.259088562972474,1024,4,5
Chrysin,3,-5.7,42.458947981936895,21.359368301649702,11.726545177282018,1024,4,6
Chrysin,3,-5.7,43.21998781771363,21.781793891738708,10.853532079945026,1024,4,7
Chrysin,3,-5.6,42.17057635375373,21.174078646173598,10.98844243520938,1024,4,8
Chrysin,3,-5.6,40.74135000145023,19.959675590556188,11.78281782563733,1024,4,9
Chrysin,3,-5.6,40.7513365241353,19.966149052423404,11.780049589356526,1024,4,10
Chrysin,3,-5.5,42.27239716811221,22.725829279896708,11.420521556253846,1024,4,11
Chrysin,3,-5.5,43.50783352383689,18.96766860235792,11.501901291851912,1024,4,12
