ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Quercetin,1,-6.8,40.08926099328821,15.658404215783234,-0.92224277756486,1024,2,3
Quercetin,1,-6.8,40.02032516485097,14.79106447311795,-0.39177692534170605,1024,2,4
Quercetin,1,-6.7,39.820235783382316,16.785736517687013,-1.068791842733688,1024,2,5
Quercetin,1,-6.5,40.30750190156086,14.562189553242735,-0.5830805044000072,1024,2,6
Quercetin,1,-6.3,39.61313800143814,17.34228518230765,-1.0132497362822173,1024,2,7
Quercetin,1,-6.3,47.019948490794036,10.77813954824597,-7.679577181269934,1024,2,8
Quercetin,1,-6.2,40.47147637529456,13.743202122932361,0.17181673762511665,1024,2,9
Quercetin,1,-5.8,46.77025945785346,10.78796642111331,-7.809017139923023,1024,2,10
Quercetin,1,-5.8,48.112052616097245,10.181080268055041,-7.449077683873125,1024,2,11
Quercetin,1,-5.5,47.49195254001866,11.036553467497694,-7.312620070546823,1024,2,12
Quercetin,1,-5.4,47.09202382608996,10.392833796792457,-7.9696157069133955,1024,2,13
Quercetin,1,-5.1,47.556039495788426,11.486991203148667,-6.977566990575478,1024,2,14
Quercetin,1,-5.1,45.30969135197468,9.881511479386948,-8.981518448939026,1024,2,15
Quercetin,1,-5.1,46.2942854922076,10.871068405987096,-8.555469333196946,1024,2,16
Quercetin,1,-5.1,47.21829491175256,11.440204781678693,-6.811064964381698,1024,2,17
Quercetin,1,-5.1,46.06929368951527,9.886555247218393,-8.802356637023726,1024,2,18
Quercetin,1,-7.5,40.24200633353378,14.689960407102868,-0.35438531626113307,1024,3,1
Quercetin,1,-7.2,40.19783653414099,14.589095365330314,-0.47307025973383626,1024,3,2
Quercetin,1,-7.0,39.73567011444092,17.07890214066497,-0.9174315626191359,1024,3,3
Quercetin,1,-6.8,40.08028787705756,15.656508534765495,-0.9272278421374419,1024,3,4
Quercetin,1,-6.5,40.316254761237424,14.558485423296068,-0.5859812636716853,1024,3,5
Quercetin,1,-6.3,39.60921169739365,17.33119128343328,-1.0090282529146917,1024,3,6
Quercetin,1,-6.3,47.012214406141226,10.785636609243772,-7.684362441607754,1024,3,7
Quercetin,1,-6.2,40.47025695516749,13.736782155147155,0.16903158159672171,1024,3,8
Quercetin,1,-5.8,46.82440779871109,10.787034849442808,-7.879871666565163,1024,3,9
Quercetin,1,-5.8,48.10540838863136,10.186269417653936,-7.4478722784913645,1024,3,10
Quercetin,1,-5.5,47.494381265690585,11.030075688130973,-7.3298395486834,1024,3,11
Quercetin,1,-5.5,47.079070150309896,10.327232009803746,-7.96518011983471,1024,3,12
Quercetin,1,-5.1,47.57282808541395,11.506418891648417,-6.97997263378273,1024,3,13
Quercetin,1,-5.1,45.33878452579759,9.905018536188813,-8.941584811403514,1024,3,14
Quercetin,1,-5.1,46.29578369071651,10.885456153061641,-8.558757219339508,1024,3,15
Quercetin,1,-5.1,46.0707849973435,9.879160019677471,-8.78843346306959,1024,3,16
Quercetin,1,-7.5,40.24278532305808,14.686743144498509,-0.3603091822241933,1024,4,1
Quercetin,1,-7.2,40.17296078409735,14.606487218225757,-0.4735119166789764,1024,4,2
Quercetin,1,-7.0,39.72499360482275,17.05280661355411,-0.9050089410002338,1024,4,3
Quercetin,1,-6.8,40.083865593468495,15.660906921670692,-0.9360619191521196,1024,4,4
Quercetin,1,-6.3,39.609546720225644,17.33943996518085,-1.0155109609354473,1024,4,5
Quercetin,1,-6.3,47.01169455905211,10.777194100393453,-7.66996904755736,1024,4,6
Quercetin,1,-6.2,40.47224377920456,13.73623306124276,0.16609449411106003,1024,4,7
Quercetin,1,-5.8,46.81631830532852,10.793114580741726,-7.876102245041687,1024,4,8
Quercetin,1,-5.8,48.11128599302744,10.177304003227539,-7.45255865187806,1024,4,9
Quercetin,1,-5.5,47.48387720970268,11.051002647305946,-7.330516865656529,1024,4,10
Quercetin,1,-5.5,47.082254423476776,10.330362206541418,-7.9617693896922805,1024,4,11
Quercetin,1,-5.1,47.56865019948338,11.533167705734366,-6.980894856165716,1024,4,12
Quercetin,1,-5.1,45.332409015631974,9.897986366758001,-8.97813178042395,1024,4,13
Quercetin,1,-5.1,46.29226078857254,10.887450130168073,-8.555394711512097,1024,4,14
Quercetin,1,-4.9,46.25529977560016,10.809416228258641,-8.603347122523537,1024,4,15
Quercetin,1,-4.6,48.45840825033724,10.179043312975054,-6.9435529565833916,1024,4,16
Quercetin,1,-7.5,40.23615595174444,14.68158540926477,-0.3591120884866957,1024,5,1
Quercetin,1,-7.2,40.17398121535289,14.604253919292098,-0.4700280558708208,1024,5,2
Quercetin,1,-7.0,39.73861056890026,17.06706157102783,-0.9072250022964904,1024,5,3
Quercetin,1,-6.8,40.079528248170305,15.653171593582217,-0.9331726164202556,1024,5,4
Quercetin,1,-6.7,39.82716174603214,16.778949745198997,-1.0669006751511732,1024,5,5
Quercetin,1,-6.3,39.61070707187628,17.336805283036906,-1.0095702838595972,1024,5,6
Quercetin,1,-6.3,47.0082307101083,10.781498119031866,-7.676960993591032,1024,5,7
Quercetin,1,-6.2,40.470684904709984,13.73147684172593,0.15407320173072891,1024,5,8
Quercetin,1,-5.9,46.80119034828246,10.794705834228099,-7.858881903357657,1024,5,9
Quercetin,1,-5.8,48.1036122020494,10.185517104895244,-7.448151463881855,1024,5,10
Quercetin,1,-5.6,48.05166957236839,10.206502144702752,-7.414399873482763,1024,5,11
Quercetin,1,-5.5,47.525091292619244,11.037501546572312,-7.306349121765107,1024,5,12
Quercetin,1,-5.5,47.09293310300019,10.328580850606361,-7.963830847527552,1024,5,13
Quercetin,1,-5.1,47.60131486345393,11.499724506692127,-6.9815783283371395,1024,5,14
Quercetin,1,-5.1,45.318838827938926,9.88024099468123,-8.993253148142607,1024,5,15
Quercetin,1,-5.1,46.29883280531454,10.879502004187861,-8.555319420429912,1024,5,16
Quercetin,1,-5.1,46.07213622144826,9.885770612804423,-8.799147704502838,1024,5,17
Quercetin,2,-6.3,42.646902404937954,2.600678493785346,8.30502461137168,1024,1,1
Quercetin,2,-6.1,42.70988101255516,2.7244659808938794,8.356849678878389,1024,1,2
Quercetin,2,-6.1,40.37684738366725,-0.5982740796123193,8.728811203909116,1024,1,3
Quercetin,2,-5.9,44.44090279532439,0.22374675831539623,9.327772049246166,1024,1,4
Quercetin,2,-5.9,43.6423638106858,1.1661046977937215,8.489419994098109,1024,1,5
Quercetin,2,-5.8,37.82334298493875,-5.8897189060162,6.061101088351098,1024,1,6
Quercetin,2,-5.8,43.84451954290937,0.6988384851983245,8.550552391159005,1024,1,7
Quercetin,2,-5.8,43.392473085779045,1.4838250977900875,8.150035435661778,1024,1,8
Quercetin,2,-5.7,37.87867922179785,-4.144474765564566,6.45303891818339,1024,1,9
Quercetin,2,-5.7,42.23584552595002,2.8653021319837277,9.208545510303589,1024,1,10
Quercetin,2,-5.7,40.02318453865121,-1.08523182285433,8.13285823978853,1024,1,11
Quercetin,2,-5.6,37.687746062201406,-8.030568350568506,5.090706799662309,1024,1,12
Quercetin,2,-5.6,43.91524271995915,1.0441356729825464,9.014125754838533,1024,1,13
Quercetin,2,-5.5,41.47266463321612,0.6416393095119766,8.446974477973386,1024,1,14
Quercetin,2,-5.5,41.59940078494526,1.537037899113943,9.797240522866142,1024,1,15
Quercetin,2,-5.5,44.72553719213158,1.970437366193719,8.70487871848804,1024,1,16
Quercetin,2,-5.5,43.26768254718235,1.122639392488443,9.01440015309932,1024,1,17
Quercetin,2,-5.5,40.64078945532649,-0.37528448323259633,8.144363843862925,1024,1,18
Quercetin,2,-5.5,37.14094496735621,-3.739036286422919,6.873229377975978,1024,1,19
Quercetin,2,-5.5,39.431884529869016,-0.6120021660693552,8.533830655194429,1024,1,20
Quercetin,2,-6.3,42.65229230765091,2.6030123730495403,8.311472858653666,1024,2,1
Quercetin,2,-6.1,42.712710374581896,2.717381696387564,8.360355902685365,1024,2,2
Quercetin,2,-6.1,40.37736989798204,-0.5989448328979817,8.739235851082483,1024,2,3
Quercetin,2,-5.9,44.458646703704375,0.23258660054570668,9.331409190266115,1024,2,4
Quercetin,2,-5.9,43.64363070156167,1.1791011896994783,8.494981146508652,1024,2,5
Quercetin,2,-5.9,42.2203935887389,2.4191659556913754,8.547950691924806,1024,2,6
Quercetin,2,-5.8,37.8204026877511,-5.891258529163067,6.070710742356729,1024,2,7
Quercetin,2,-5.8,43.389175914886216,1.4756459144521392,8.149914212563095,1024,2,8
Quercetin,2,-5.8,43.852539809827114,0.6921062812108103,8.552173648612506,1024,2,9
Quercetin,2,-5.7,37.86970113613156,-4.1407217633542155,6.44156942879149,1024,2,10
Quercetin,2,-5.7,42.239135237440244,2.87297616529612,9.20916919244652,1024,2,11
Quercetin,2,-5.7,40.031794796440174,-1.0850140800228272,8.134523319179781,1024,2,12
Quercetin,2,-5.6,37.69156089735719,-8.04008128066403,5.089791169500463,1024,2,13
Quercetin,2,-5.6,43.88849211814424,1.0672420215570568,8.97142318731248,1024,2,14
Quercetin,2,-5.5,41.471291834288,0.635084858611938,8.43845351073563,1024,2,15
Quercetin,2,-5.5,41.5877781272555,1.5364285365017383,9.794944309533852,1024,2,16
Quercetin,2,-5.5,44.766852387020286,2.0323256879459026,8.74164791302075,1024,2,17
Quercetin,2,-5.5,40.640749084146435,-0.37488277390393515,8.14116451460618,1024,2,18
Quercetin,2,-5.5,37.156086008438315,-3.727773858375392,6.862292964329206,1024,2,19
Quercetin,2,-5.4,43.364743500227306,1.0621099750431289,9.032158409207225,1024,2,20
Quercetin,2,-6.3,42.64024174914123,2.600437500450046,8.306851477845857,1024,3,1
Quercetin,2,-6.1,42.71251554980996,2.7254232433030836,8.349866521822376,1024,3,2
Quercetin,2,-6.1,40.37555550543471,-0.5959402933517546,8.733440497226214,1024,3,3
Quercetin,2,-5.9,44.43924139159544,0.23791264240339696,9.336721345914624,1024,3,4
Quercetin,2,-5.9,43.634651416471556,1.1740726369793073,8.506300536587878,1024,3,5
Quercetin,2,-5.8,37.81988934014868,-5.882814277133997,6.064755951475259,1024,3,6
Quercetin,2,-5.8,43.39446245617743,1.4755244321277077,8.154645618347965,1024,3,7
Quercetin,2,-5.7,43.855146450299785,0.6947067462962587,8.551124741354684,1024,3,8
Quercetin,2,-5.7,37.879793061875354,-4.15222259099904,6.445535440675362,1024,3,9
Quercetin,2,-5.7,42.23704743501441,2.871544927785912,9.210329858102172,1024,3,10
Quercetin,2,-5.7,40.026305612419165,-1.0864698702222504,8.132720344140353,1024,3,11
Quercetin,2,-5.6,37.68253084883984,-8.034309282159358,5.086998775070857,1024,3,12
Quercetin,2,-5.6,43.913001464504354,1.044326992755879,9.031353001604685,1024,3,13
Quercetin,2,-5.5,41.46437751842493,0.6423915993225946,8.447299689931823,1024,3,14
Quercetin,2,-5.5,41.60319452422622,1.5418883691288519,9.80179086256157,1024,3,15
Quercetin,2,-5.5,44.74349508154139,1.9863488243822955,8.718588347425763,1024,3,16
Quercetin,2,-5.5,43.26957464204204,1.1336245779926635,9.00555258719343,1024,3,17
Quercetin,2,-5.5,40.639970480297805,-0.37550999503016047,8.145834662762582,1024,3,18
Quercetin,2,-5.5,37.15838005920067,-3.727140713415909,6.870574749850858,1024,3,19
Quercetin,2,-5.5,44.12853307211114,1.2395839988667288,8.482472863566302,1024,3,20
Quercetin,2,-6.3,42.645583426376234,2.59563099403182,8.305662968168468,1024,4,1
Quercetin,2,-6.3,42.34745980220915,3.124906111758466,8.696297270962583,1024,4,2
Quercetin,2,-6.1,42.7126884414725,2.734941990028693,8.360577963456038,1024,4,3
Quercetin,2,-6.1,40.37463723274496,-0.6020400552234296,8.73799039646667,1024,4,4
Quercetin,2,-5.9,44.424109519648376,0.22189694847820973,9.32183785584236,1024,4,5
Quercetin,2,-5.9,43.638481418890855,1.1565369861372776,8.496852721079627,1024,4,6
Quercetin,2,-5.9,42.2389795422297,2.407087180405172,8.552467053194782,1024,4,7
Quercetin,2,-5.8,37.81074044261519,-5.889261093963617,6.067005168229237,1024,4,8
Quercetin,2,-5.8,43.38971600930981,1.4807348512261578,8.15394339013038,1024,4,9
Quercetin,2,-5.8,43.853110042272256,0.6938596493117095,8.553583009407705,1024,4,10
Quercetin,2,-5.7,37.87563800577876,-4.147799479125835,6.439576108969031,1024,4,11
Quercetin,2,-5.7,42.23401850772244,2.8743452692478657,9.215292784109439,1024,4,12
Quercetin,2,-5.7,40.02638583181891,-1.083599524012535,8.124713563018204,1024,4,13
Quercetin,2,-5.6,37.69412295833647,-8.032453308981012,5.088930356499337,1024,4,14
Quercetin,2,-5.6,43.87785372157528,1.0661781590866808,8.894369870659679,1024,4,15
Quercetin,2,-5.5,41.46341804660749,0.6382936525695283,8.44779262633302,1024,4,16
Quercetin,2,-5.5,41.60027145437961,1.533844722363639,9.78892153764208,1024,4,17
Quercetin,2,-5.5,40.636606720622694,-0.3721046687216745,8.142542488695048,1024,4,18
Quercetin,2,-5.5,43.26639029249374,1.131810143788862,9.006680400898144,1024,4,19
Quercetin,2,-5.5,44.122803026184705,1.2558279358140363,8.47218356621815,1024,4,20
Quercetin,2,-6.3,42.653169131476,2.602532222494026,8.309539677387772,1024,5,1
Quercetin,2,-6.3,42.335988196951014,3.1261500892855048,8.696074081563918,1024,5,2
Quercetin,2,-6.1,42.71139135463289,2.7242825694574626,8.35113523172003,1024,5,3
Quercetin,2,-6.1,40.40233738621441,-0.5946513203049741,8.740295761504239,1024,5,4
Quercetin,2,-5.9,44.47108930710615,0.236250467592239,9.323517368562557,1024,5,5
Quercetin,2,-5.9,43.64669194653841,1.1660881541168413,8.502696187692365,1024,5,6
Quercetin,2,-5.8,37.81992690863539,-5.883898860638235,6.064209702930121,1024,5,7
Quercetin,2,-5.8,43.84790322144523,0.7120842430517305,8.549850481186114,1024,5,8
Quercetin,2,-5.8,43.38851003359102,1.4720690792203182,8.150779526616908,1024,5,9
Quercetin,2,-5.7,37.87847614466978,-4.138561988097285,6.443974076483038,1024,5,10
Quercetin,2,-5.7,42.243035314393666,2.873452619865832,9.214543979512287,1024,5,11
Quercetin,2,-5.7,40.026309604509144,-1.0807928558810502,8.128775379408717,1024,5,12
Quercetin,2,-5.6,37.689576176063554,-8.034304509498387,5.0854292409604955,1024,5,13
Quercetin,2,-5.6,43.9046716734967,1.046461836781321,8.97422218365391,1024,5,14
Quercetin,2,-5.5,41.46803515840062,0.6295022765364022,8.449724072091948,1024,5,15
Quercetin,2,-5.5,41.61368259671253,1.553987439933754,9.79004812197608,1024,5,16
Quercetin,2,-5.5,44.7469972979148,1.9750657003351701,8.688923318574114,1024,5,17
Quercetin,2,-5.5,43.27146285887913,1.1360876063241123,9.01080999546759,1024,5,18
Quercetin,2,-5.5,40.63839708081661,-0.3771966948044148,8.147098313383877,1024,5,19
Quercetin,2,-5.5,44.12596788521389,1.2533888898347778,8.46708195820423,1024,5,20
Quercetin,3,-6.1,43.44876851483904,21.460200161107597,11.580966493658831,1024,1,1
Quercetin,3,-6.0,43.4490898376037,21.423841191725103,11.46735004917685,1024,1,2
Quercetin,3,-5.9,38.28651513068794,22.103095428454342,11.72140508054202,1024,1,3
Quercetin,3,-5.6,36.14364541376691,23.426752272178966,11.327107259296751,1024,1,4
Quercetin,3,-5.6,41.939135057018575,20.708728918644375,11.254400903790714,1024,1,5
Quercetin,3,-5.5,39.60391224313384,22.10943102680518,11.479442373921033,1024,1,6
Quercetin,3,-5.5,44.338347539222895,21.007177341502675,10.488685902311872,1024,1,7
Quercetin,3,-5.5,43.34338461664774,21.258887176367395,10.946513164017826,1024,1,8
Quercetin,3,-5.5,43.92213212282807,21.332754455005134,10.988397716296534,1024,1,9
Quercetin,3,-5.4,42.480175332503144,22.782468497510205,12.058899731251817,1024,1,10
Quercetin,3,-5.4,44.482625217173926,22.21025731513595,10.636479560164169,1024,1,11
Quercetin,3,-5.4,43.484102782067,21.489174559805818,11.887999057984942,1024,1,12
Quercetin,3,-5.4,42.85142792753659,21.922045525344338,12.343263598803071,1024,1,13
Quercetin,3,-5.4,40.284026264642456,20.670698914744545,11.814548454386665,1024,1,14
Quercetin,3,-5.4,44.51674486203735,20.63662252121268,10.725172956536285,1024,1,15
Quercetin,3,-5.4,40.09592583290237,21.921804711353964,11.535901848262093,1024,1,16
Quercetin,3,-5.4,38.520507176253,22.98357728658881,11.616683464903414,1024,1,17
Quercetin,3,-5.4,41.3563906807267,25.827980876246293,12.379302032385054,1024,1,18
Quercetin,3,-5.4,39.00506044522629,22.491966681550394,11.965720227313797,1024,1,19
Quercetin,3,-5.2,42.48244820367393,20.84540343332795,11.386624209881335,1024,1,20
Quercetin,3,-6.1,43.44193919837198,21.46795116279774,11.593266938589013,1024,2,1
Quercetin,3,-6.0,43.482485619666996,21.44631237732287,11.508942787692972,1024,2,2
Quercetin,3,-5.9,38.280290463729436,22.104355021371667,11.732917575970076,1024,2,3
Quercetin,3,-5.6,36.14308561253357,23.4303871922157,11.324408008675857,1024,2,4
Quercetin,3,-5.6,41.965723954659744,20.7427857922486,11.2357118489115,1024,2,5
Quercetin,3,-5.5,39.59784075052989,22.10188735934632,11.483430045690898,1024,2,6
Quercetin,3,-5.5,44.36893208251751,21.018101387618213,10.483208793890297,1024,2,7
Quercetin,3,-5.5,43.357236626404365,21.271218446819187,10.937253538730936,1024,2,8
Quercetin,3,-5.5,43.920987286161484,21.314549844663084,10.985923748261655,1024,2,9
Quercetin,3,-5.4,42.47787736710898,22.787136388814403,12.062523262987288,1024,2,10
Quercetin,3,-5.4,44.50674829462503,22.238203301696178,10.576602661303596,1024,2,11
Quercetin,3,-5.4,42.84876470377638,21.931069666583348,12.343308785310008,1024,2,12
Quercetin,3,-5.4,40.30100166989299,20.668827334857156,11.823343831460202,1024,2,13
Quercetin,3,-5.4,44.52105783587554,20.64261799357791,10.734868076503904,1024,2,14
Quercetin,3,-5.4,38.51741299870423,22.985913630045438,11.614089410271525,1024,2,15
Quercetin,3,-5.4,40.09072555395878,21.91854443376302,11.540681029850335,1024,2,16
Quercetin,3,-5.4,41.379653715989676,25.806516027547115,12.362520801015641,1024,2,17
Quercetin,3,-5.3,38.99927840932839,22.494602205639648,11.965713011254993,1024,2,18
Quercetin,3,-5.3,44.10022762073229,20.27416169320446,10.802258778159763,1024,2,19
