Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
17 6 -6.8140826 0.0 -36.4521 9.82179 -22.8646 331.081 -2696.5 329.993 -2692.3 0.0 329.993 -2692.3 135.996 -36.4521 -2262.7632 63.7649 63.7649
17 7 -6.8110337 0.0 -36.4337 9.82095 -22.8824 331.081 -2696.5 329.988 -2692.29 0.0 329.988 -2692.29 136.005 -36.4337 -2262.7307 63.7671 63.7671
18 0 -6.5673037 0.0 -29.5932 9.84373 -22.8489 331.081 -2696.5 331.856 -2701.7 0.0 331.856 -2701.7 128.124 -29.5932 -2271.3132 63.7894 63.7894
18 1 -6.5673037 0.0 -29.5932 9.84373 -22.8489 331.081 -2696.5 331.856 -2701.7 0.0 331.856 -2701.7 128.124 -29.5932 -2271.3132 63.7894 63.7894
18 2 -6.503728 0.0 -28.4757 9.86091 -22.7555 331.081 -2696.5 332.064 -2702.59 0.0 332.064 -2702.59 127.976 -28.4757 -2271.026 64.1301 64.1301
18 3 -6.503728 0.0 -28.4757 9.86091 -22.7555 331.081 -2696.5 332.064 -2702.59 0.0 332.064 -2702.59 127.976 -28.4757 -2271.026 64.1301 64.1301
18 4 -6.503728 0.0 -28.4757 9.86091 -22.7555 331.081 -2696.5 332.064 -2702.59 0.0 332.064 -2702.59 127.976 -28.4757 -2271.026 64.1301 64.1301
18 5 -6.503728 0.0 -28.4757 9.86091 -22.7555 331.081 -2696.5 332.064 -2702.59 0.0 332.064 -2702.59 127.976 -28.4757 -2271.026 64.1301 64.1301
18 6 -6.430834 0.0 -27.4273 9.88344 -23.4887 331.081 -2696.5 332.24 -2703.99 0.0 332.24 -2703.99 130.116 -27.4273 -2269.0613 65.5753 65.5753
18 7 -6.430834 0.0 -27.4273 9.88344 -23.4887 331.081 -2696.5 332.24 -2703.99 0.0 332.24 -2703.99 130.116 -27.4273 -2269.0613 65.5753 65.5753
19 0 -6.728801 0.0 -38.6314 9.97611 -23.1565 331.081 -2696.5 332.127 -2690.89 0.0 332.127 -2690.89 126.208 -38.6314 -2271.1863 57.2631 57.2631
19 1 -6.728801 0.0 -38.6314 9.97611 -23.1565 331.081 -2696.5 332.127 -2690.89 0.0 332.127 -2690.89 126.208 -38.6314 -2271.1863 57.2631 57.2631
19 2 -6.7115397 0.0 -38.3828 9.98852 -23.08 331.081 -2696.5 332.11 -2690.87 0.0 332.11 -2690.87 126.012 -38.3828 -2271.1309 57.1731 57.1731
19 3 -6.7211313 0.0 -38.5458 10.0 -23.1014 331.081 -2696.5 332.098 -2690.76 0.0 332.098 -2690.76 126.157 -38.5458 -2271.051 57.2319 57.2319
19 4 -6.579252 0.0 -34.9138 9.95724 -23.6518 331.081 -2696.5 331.443 -2693.66 0.0 331.443 -2693.66 127.037 -34.9138 -2270.0938 59.4614 59.4614
19 5 -6.640866 0.0 -37.2325 9.93886 -23.9097 331.081 -2696.5 331.392 -2691.29 0.0 331.392 -2691.29 127.851 -37.2325 -2269.2795 59.3809 59.3809
19 6 -6.4404874 0.0 -33.0385 9.96135 -23.443 331.081 -2696.5 331.549 -2694.24 0.0 331.549 -2694.24 126.961 -33.0385 -2268.7683 59.2641 59.2641
19 7 -6.4404874 0.0 -33.0385 9.96135 -23.443 331.081 -2696.5 331.549 -2694.24 0.0 331.549 -2694.24 126.961 -33.0385 -2268.7683 59.2641 59.2641
20 0 -6.600554 0.0 -30.9678 9.75527 -24.8201 331.081 -2696.5 331.179 -2701.18 0.0 331.179 -2701.18 129.898 -30.9678 -2271.0708 60.3116 60.3116
20 1 -6.600554 0.0 -30.9678 9.75527 -24.8201 331.081 -2696.5 331.179 -2701.18 0.0 331.179 -2701.18 129.898 -30.9678 -2271.0708 60.3116 60.3116
20 2 -6.600554 0.0 -30.9678 9.75527 -24.8201 331.081 -2696.5 331.179 -2701.18 0.0 331.179 -2701.18 129.898 -30.9678 -2271.0708 60.3116 60.3116
20 3 -6.600554 0.0 -30.9678 9.75527 -24.8201 331.081 -2696.5 331.179 -2701.18 0.0 331.179 -2701.18 129.898 -30.9678 -2271.0708 60.3116 60.3116
20 4 -6.6247163 0.0 -31.464 9.75039 -24.7252 331.081 -2696.5 331.237 -2700.81 0.0 331.237 -2700.81 129.998 -31.464 -2271.039 60.413 60.413
20 5 -6.6247163 0.0 -31.464 9.75039 -24.7252 331.081 -2696.5 331.237 -2700.81 0.0 331.237 -2700.81 129.998 -31.464 -2271.039 60.413 60.413
20 6 -6.5387316 0.0 -30.1142 9.74506 -24.1449 331.081 -2696.5 331.315 -2701.04 0.0 331.315 -2701.04 130.516 -30.1142 -2269.3232 62.0849 62.0849
20 7 -6.5387316 0.0 -30.1142 9.74506 -24.1449 331.081 -2696.5 331.315 -2701.04 0.0 331.315 -2701.04 130.516 -30.1142 -2269.3232 62.0849 62.0849
21 0 -6.954798 0.0 -42.0225 9.66675 -22.4959 331.081 -2696.5 331.617 -2688.37 0.0 331.617 -2688.37 127.848 -42.0225 -2270.9277 60.3211 60.3211
21 1 -6.954798 0.0 -42.0225 9.66675 -22.4959 331.081 -2696.5 331.617 -2688.37 0.0 331.617 -2688.37 127.848 -42.0225 -2270.9277 60.3211 60.3211
21 2 -6.9608226 0.0 -42.0392 9.66713 -22.4714 331.081 -2696.5 331.612 -2688.41 0.0 331.612 -2688.41 127.957 -42.0392 -2270.8801 60.3476 60.3476
21 3 -6.9608226 0.0 -42.0392 9.66713 -22.4714 331.081 -2696.5 331.612 -2688.41 0.0 331.612 -2688.41 127.957 -42.0392 -2270.8801 60.3476 60.3476
21 4 -6.9216766 0.0 -41.8021 9.66034 -22.5115 331.081 -2696.5 331.659 -2688.26 0.0 331.659 -2688.26 127.644 -41.8021 -2270.7593 60.5577 60.5577
21 5 -6.9216766 0.0 -41.8021 9.66034 -22.5115 331.081 -2696.5 331.659 -2688.26 0.0 331.659 -2688.26 127.644 -41.8021 -2270.7593 60.5577 60.5577
21 6 -6.9216766 0.0 -41.8021 9.66034 -22.5115 331.081 -2696.5 331.659 -2688.26 0.0 331.659 -2688.26 127.644 -41.8021 -2270.7593 60.5577 60.5577
21 7 -6.9216766 0.0 -41.8021 9.66034 -22.5115 331.081 -2696.5 331.659 -2688.26 0.0 331.659 -2688.26 127.644 -41.8021 -2270.7593 60.5577 60.5577
22 0 -7.0121818 0.0 -39.3581 9.80822 -23.4537 331.081 -2696.5 331.426 -2693.87 0.0 331.426 -2693.87 131.15 -39.3581 -2270.652 64.3588 64.3588
22 1 -7.0121818 0.0 -39.3581 9.80822 -23.4537 331.081 -2696.5 331.426 -2693.87 0.0 331.426 -2693.87 131.15 -39.3581 -2270.652 64.3588 64.3588
22 2 -7.009031 0.0 -39.3062 9.80608 -23.439 331.081 -2696.5 331.447 -2693.92 0.0 331.447 -2693.92 131.137 -39.3062 -2270.642 64.3757 64.3757
22 3 -7.009031 0.0 -39.3062 9.80608 -23.439 331.081 -2696.5 331.447 -2693.92 0.0 331.447 -2693.92 131.137 -39.3062 -2270.642 64.3757 64.3757
22 4 -7.009031 0.0 -39.3062 9.80608 -23.439 331.081 -2696.5 331.447 -2693.92 0.0 331.447 -2693.92 131.137 -39.3062 -2270.642 64.3757 64.3757
22 5 -6.998527 0.0 -39.1478 9.80978 -23.4272 331.081 -2696.5 331.534 -2694.11 0.0 331.534 -2694.11 131.159 -39.1478 -2270.565 64.5176 64.5176
22 6 -6.998527 0.0 -39.1478 9.80978 -23.4272 331.081 -2696.5 331.534 -2694.11 0.0 331.534 -2694.11 131.159 -39.1478 -2270.565 64.5176 64.5176
22 7 -6.998527 0.0 -39.1478 9.80978 -23.4272 331.081 -2696.5 331.534 -2694.11 0.0 331.534 -2694.11 131.159 -39.1478 -2270.565 64.5176 64.5176
23 0 -7.532713 0.0 -54.2534 9.80034 -23.5497 331.081 -2696.5 330.372 -2677.83 0.0 330.372 -2677.83 131.061 -54.2534 -2270.6504 53.9938 53.9938
23 1 -7.2513337 0.0 -50.3562 9.80573 -23.2455 331.081 -2696.5 330.887 -2679.74 0.0 330.887 -2679.74 128.59 -50.3562 -2270.6191 55.9647 55.9647
23 2 -7.1874557 0.0 -44.326 10.0388 -23.4219 331.081 -2696.5 331.357 -2688.56 0.0 331.357 -2688.56 131.402 -44.326 -2270.1272 61.3599 61.3599
23 3 -7.264356 0.0 -49.0416 9.8145 -23.6616 331.081 -2696.5 330.52 -2681.82 0.0 330.52 -2681.82 130.428 -49.0416 -2269.9136 55.1878 55.1878
23 4 -7.0802026 0.0 -43.5347 10.0302 -23.4163 331.081 -2696.5 331.371 -2688.06 0.0 331.371 -2688.06 130.964 -43.5347 -2269.2598 61.8156 61.8156
23 5 -7.1286955 0.0 -45.6719 9.73735 -23.941 331.081 -2696.5 330.83 -2685.69 0.0 330.83 -2685.69 131.293 -45.6719 -2269.2388 57.2022 57.2022
23 6 -7.13606 0.0 -46.0206 9.73555 -23.8816 331.081 -2696.5 330.814 -2685.19 0.0 330.814 -2685.19 131.184 -46.0206 -2269.2126 57.0518 57.0518
23 7 -7.105619 0.0 -45.4247 9.73845 -23.9082 331.081 -2696.5 330.862 -2685.71 0.0 330.862 -2685.71 131.107 -45.4247 -2269.1655 57.1614 57.1614
24 0 -7.1522284 0.0 -44.1329 10.0252 -23.7264 331.081 -2696.5 331.151 -2688.29 0.0 331.151 -2688.29 130.693 -44.1329 -2270.579 57.4945 57.4945
24 1 -7.1362977 0.0 -44.0239 10.0226 -23.7123 331.081 -2696.5 331.107 -2688.12 0.0 331.107 -2688.12 130.629 -44.0239 -2270.4082 57.5168 57.5168
24 2 -7.1252217 0.0 -44.0151 10.0184 -23.6989 331.081 -2696.5 331.058 -2687.87 0.0 331.058 -2687.87 130.608 -44.0151 -2270.219 57.5666 57.5666
24 3 -7.1816163 0.0 -47.0672 9.98856 -23.7735 331.081 -2696.5 330.033 -2682.61 0.0 330.033 -2682.61 132.822 -47.0672 -2266.8223 62.2704 62.2704
24 4 -7.1928043 0.0 -47.4009 9.99854 -23.7247 331.081 -2696.5 330.057 -2682.25 0.0 330.057 -2682.25 132.917 -47.4009 -2266.6768 62.1814 62.1814
24 5 -6.849468 0.0 -43.3298 9.98325 -23.3367 331.081 -2696.5 329.935 -2682.38 0.0 329.935 -2682.38 132.06 -43.3298 -2263.7146 63.4904 63.4904
25 0 -7.5300875 0.0 -52.517 9.98703 -24.0179 331.081 -2696.5 330.475 -2680.81 0.0 330.475 -2680.81 132.315 -52.517 -2270.5369 54.86 54.86
25 1 -7.5300875 0.0 -52.517 9.98703 -24.0179 331.081 -2696.5 330.475 -2680.81 0.0 330.475 -2680.81 132.315 -52.517 -2270.5369 54.86 54.86
25 2 -7.5300875 0.0 -52.517 9.98703 -24.0179 331.081 -2696.5 330.475 -2680.81 0.0 330.475 -2680.81 132.315 -52.517 -2270.5369 54.86 54.86
25 3 -7.485263 0.0 -52.0445 9.98567 -24.0331 331.081 -2696.5 330.504 -2680.87 0.0 330.504 -2680.87 131.973 -52.0445 -2270.4377 54.8432 54.8432
25 4 -7.485263 0.0 -52.0445 9.98567 -24.0331 331.081 -2696.5 330.504 -2680.87 0.0 330.504 -2680.87 131.973 -52.0445 -2270.4377 54.8432 54.8432
25 5 -6.966911 0.0 -43.0083 9.97951 -22.6679 331.081 -2696.5 330.593 -2685.15 0.0 330.593 -2685.15 129.125 -43.0083 -2268.4402 55.7992 55.7992
25 6 -6.966911 0.0 -43.0083 9.97951 -22.6679 331.081 -2696.5 330.593 -2685.15 0.0 330.593 -2685.15 129.125 -43.0083 -2268.4402 55.7992 55.7992
25 7 -6.966911 0.0 -43.0083 9.97951 -22.6679 331.081 -2696.5 330.593 -2685.15 0.0 330.593 -2685.15 129.125 -43.0083 -2268.4402 55.7992 55.7992
26 0 -6.760525 0.0 -39.4975 9.82373 -22.6508 331.081 -2696.5 330.95 -2687.98 0.0 330.95 -2687.98 126.449 -39.4975 -2270.0786 56.1715 56.1715
26 1 -6.7508655 0.0 -39.2855 9.81901 -22.6054 331.081 -2696.5 330.936 -2688.09 0.0 330.936 -2688.09 126.374 -39.2855 -2270.0654 56.1664 56.1664
26 2 -6.6919136 0.0 -37.4711 9.82177 -23.7971 331.081 -2696.5 330.885 -2691.04 0.0 330.885 -2691.04 128.577 -37.4711 -2269.049 57.1464 57.1464
26 3 -6.7656274 0.0 -41.9642 9.79807 -23.4289 331.081 -2696.5 330.563 -2684.47 0.0 330.563 -2684.47 129.467 -41.9642 -2266.4043 59.2781 59.2781
26 4 -6.7656274 0.0 -41.9642 9.79807 -23.4289 331.081 -2696.5 330.563 -2684.47 0.0 330.563 -2684.47 129.467 -41.9642 -2266.4043 59.2781 59.2781
26 5 -6.7726703 0.0 -42.0066 9.79712 -23.4381 331.081 -2696.5 330.537 -2684.49 0.0 330.537 -2684.49 129.632 -42.0066 -2266.3276 59.3196 59.3196
26 6 -6.7726703 0.0 -42.0066 9.79712 -23.4381 331.081 -2696.5 330.537 -2684.49 0.0 330.537 -2684.49 129.632 -42.0066 -2266.3276 59.3196 59.3196
26 7 -6.5852213 0.0 -39.2932 9.80476 -22.9398 331.081 -2696.5 330.562 -2685.15 0.0 330.562 -2685.15 129.275 -39.2932 -2264.6062 59.4806 59.4806
27 0 -6.520683 0.0 -32.8296 9.69398 -21.2369 331.081 -2696.5 331.801 -2694.47 0.0 331.801 -2694.47 125.452 -32.8296 -2270.0466 63.1686 63.1686
27 1 -6.520683 0.0 -32.8296 9.69398 -21.2369 331.081 -2696.5 331.801 -2694.47 0.0 331.801 -2694.47 125.452 -32.8296 -2270.0466 63.1686 63.1686
27 2 -6.586491 0.0 -34.9749 9.75122 -24.088 331.081 -2696.5 331.981 -2695.27 0.0 331.981 -2695.27 129.565 -34.9749 -2268.699 64.4714 64.4714
27 3 -6.586491 0.0 -34.9749 9.75122 -24.088 331.081 -2696.5 331.981 -2695.27 0.0 331.981 -2695.27 129.565 -34.9749 -2268.699 64.4714 64.4714
27 4 -6.586491 0.0 -34.9749 9.75122 -24.088 331.081 -2696.5 331.981 -2695.27 0.0 331.981 -2695.27 129.565 -34.9749 -2268.699 64.4714 64.4714
27 5 -6.6543236 0.0 -35.8488 9.69765 -22.985 331.081 -2696.5 331.808 -2693.74 0.0 331.808 -2693.74 129.208 -35.8488 -2268.5728 64.0397 64.0397
27 6 -6.6543236 0.0 -35.8488 9.69765 -22.985 331.081 -2696.5 331.808 -2693.74 0.0 331.808 -2693.74 129.208 -35.8488 -2268.5728 64.0397 64.0397
27 7 -6.6543236 0.0 -35.8488 9.69765 -22.985 331.081 -2696.5 331.808 -2693.74 0.0 331.808 -2693.74 129.208 -35.8488 -2268.5728 64.0397 64.0397
28 0 -7.8783836 0.0 -57.2534 9.94103 -24.0688 331.081 -2696.5 329.885 -2678.39 0.0 329.885 -2678.39 135.746 -57.2534 -2270.0122 52.8414 52.8414
28 1 -7.8821597 0.0 -57.3639 9.93438 -24.0878 331.081 -2696.5 329.885 -2678.31 0.0 329.885 -2678.31 135.85 -57.3639 -2269.939 52.8029 52.8029
28 2 -8.052673 0.0 -62.204 9.94426 -25.927 331.081 -2696.5 329.86 -2675.4 0.0 329.86 -2675.4 138.942 -62.204 -2268.8018 53.298 53.298
28 3 -8.052673 0.0 -62.204 9.94426 -25.927 331.081 -2696.5 329.86 -2675.4 0.0 329.86 -2675.4 138.942 -62.204 -2268.8018 53.298 53.298
28 4 -7.581527 0.0 -53.2346 9.96329 -25.9668 331.081 -2696.5 329.94 -2681.7 0.0 329.94 -2681.7 137.488 -53.2346 -2267.5066 55.0589 55.0589
28 5 -7.253427 0.0 -47.4493 9.76237 -22.427 331.081 -2696.5 330.275 -2682.57 0.0 330.275 -2682.57 132.538 -47.4493 -2267.2065 58.5895 58.5895
28 6 -7.236724 0.0 -47.2333 9.75683 -22.4317 331.081 -2696.5 330.311 -2682.7 0.0 330.311 -2682.7 132.586 -47.2333 -2267.0361 58.6988 58.6988
28 7 -7.4997587 0.0 -50.977 10.0062 -23.9215 331.081 -2696.5 329.874 -2681.64 0.0 329.874 -2681.64 135.847 -50.977 -2266.896 56.2396 56.2396
29 0 -6.676174 0.0 -31.8116 9.80267 -22.2722 331.081 -2696.5 332.421 -2700.41 0.0 332.421 -2700.41 130.52 -31.8116 -2269.2805 67.1406 67.1406
29 1 -6.676174 0.0 -31.8116 9.80267 -22.2722 331.081 -2696.5 332.421 -2700.41 0.0 332.421 -2700.41 130.52 -31.8116 -2269.2805 67.1406 67.1406
29 2 -6.714128 0.0 -32.7554 9.80121 -22.2901 331.081 -2696.5 332.239 -2699.31 0.0 332.239 -2699.31 131.01 -32.7554 -2268.8164 66.6063 66.6063
29 3 -6.714128 0.0 -32.7554 9.80121 -22.2901 331.081 -2696.5 332.239 -2699.31 0.0 332.239 -2699.31 131.01 -32.7554 -2268.8164 66.6063 66.6063
29 4 -6.709956 0.0 -33.1466 9.80184 -22.1688 331.081 -2696.5 332.1 -2698.3 0.0 332.1 -2698.3 131.095 -33.1466 -2268.2515 66.4342 66.4342
29 5 -6.709956 0.0 -33.1466 9.80184 -22.1688 331.081 -2696.5 332.1 -2698.3 0.0 332.1 -2698.3 131.095 -33.1466 -2268.2515 66.4342 66.4342
29 6 -6.709956 0.0 -33.1466 9.80184 -22.1688 331.081 -2696.5 332.1 -2698.3 0.0 332.1 -2698.3 131.095 -33.1466 -2268.2515 66.4342 66.4342
29 7 -6.709956 0.0 -33.1466 9.80184 -22.1688 331.081 -2696.5 332.1 -2698.3 0.0 332.1 -2698.3 131.095 -33.1466 -2268.2515 66.4342 66.4342
30 0 -6.627537 0.0 -36.6843 9.89894 -22.5962 331.081 -2696.5 329.058 -2687.06 0.0 329.058 -2687.06 125.967 -36.6843 -2268.7192 52.5366 52.5366
30 1 -6.6346965 0.0 -36.8789 9.89225 -22.5536 331.081 -2696.5 329.049 -2686.83 0.0 329.049 -2686.83 126.017 -36.8789 -2268.6428 52.4993 52.4993
30 2 -6.6289797 0.0 -36.9475 9.8897 -22.5543 331.081 -2696.5 329.052 -2686.64 0.0 329.052 -2686.64 126.029 -36.9475 -2268.5063 52.4667 52.4667
30 3 -6.609911 0.0 -36.7622 9.88713 -22.5585 331.081 -2696.5 329.063 -2686.64 0.0 329.063 -2686.64 126.024 -36.7622 -2268.3152 52.469 52.469
30 4 -6.7400045 0.0 -40.1963 9.83733 -24.0786 331.081 -2696.5 329.733 -2686.09 0.0 329.733 -2686.09 129.979 -40.1963 -2266.5745 54.6099 54.6099
30 5 -6.718437 0.0 -39.8714 9.84297 -24.1993 331.081 -2696.5 329.693 -2686.29 0.0 329.693 -2686.29 130.459 -39.8714 -2266.0093 54.7848 54.7848
31 0 -6.857852 0.0 -33.9019 9.99736 -24.3979 331.081 -2696.5 330.233 -2698.59 0.0 330.233 -2698.59 135.422 -33.9019 -2266.8372 65.7236 65.7236
31 1 -6.8322062 0.0 -33.9097 10.0282 -24.1607 331.081 -2696.5 330.295 -2697.97 0.0 330.295 -2697.97 136.014 -33.9097 -2265.5708 66.6118 66.6118
32 0 -6.192383 0.0 -25.2742 10.0602 -23.591 331.081 -2696.5 333.462 -2705.14 0.0 333.462 -2705.14 131.328 -25.2742 -2265.6243 71.5593 71.5593
33 0 -6.41461 0.0 -35.4665 9.759 -23.7688 331.081 -2696.5 329.283 -2687.2 0.0 329.283 -2687.2 128.827 -35.4665 -2264.5564 57.4143 57.4143
33 1 -6.2797136 0.0 -31.2787 9.82742 -24.1412 331.081 -2696.5 329.221 -2691.64 0.0 329.221 -2691.64 130.148 -31.2787 -2263.5496 58.3556 58.3556
34 0 -6.439411 0.0 -34.0495 9.77312 -24.9469 331.081 -2696.5 328.732 -2690.1 0.0 328.732 -2690.1 131.067 -34.0495 -2264.3506 55.513 55.513
34 1 -6.0897284 0.0 -30.0069 9.79043 -20.6648 331.081 -2696.5 328.715 -2686.3 0.0 328.715 -2686.3 127.945 -30.0069 -2259.647 58.6572 58.6572
