ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Phloretin,0,-8.3,39.85797614400658,14.871843125657353,-1.0023833896962178,1024,1,1
Phloretin,0,-8.3,39.86012278513778,14.874831102879234,-0.9982413712778906,1024,1,2
Phloretin,0,-8.2,40.23057292917599,15.299911596208846,-1.2058407001014364,1024,1,3
Phloretin,0,-8.2,40.22786394372532,15.278865861837346,-1.1963907362387374,1024,1,4
Phloretin,0,-7.2,40.084697720393834,16.03587965790578,-1.1040669589698753,1024,1,5
Phloretin,0,-7.2,40.07805920037055,16.050635208049343,-1.1238988225985205,1024,1,6
Phloretin,0,-6.2,49.86581768305966,12.359078099115155,-4.40049594003275,1024,1,7
Phloretin,0,-6.2,49.86387070992103,12.359826272586007,-4.4052443396314285,1024,1,8
Phloretin,0,-6.2,49.86954943209517,12.359112544431627,-4.405043724506211,1024,1,9
Phloretin,0,-6.2,49.85841901326965,12.358622883666515,-4.40826762746641,1024,1,10
Phloretin,0,-6.1,47.591694938953474,12.043369617020325,-6.833792349929898,1024,1,11
Phloretin,0,-6.1,47.60344312786793,12.051261644504203,-6.820468883501627,1024,1,12
Phloretin,0,-6.1,47.6012015605924,12.048136653882036,-6.828630903596042,1024,1,13
Phloretin,0,-6.0,49.79847886757127,11.796588679467261,-5.21900662137398,1024,1,14
Phloretin,0,-6.0,49.81251398142969,11.79123512675839,-5.196213460351513,1024,1,15
Phloretin,0,-5.8,45.61314850102692,11.180211197559187,-8.229373782026862,1024,1,16
Phloretin,0,-5.8,45.64081822669003,11.21839787247557,-8.214508540508037,1024,1,17
Phloretin,0,-5.6,48.54667574072384,11.04004463371116,-6.122525391686781,1024,1,18
Phloretin,0,-5.6,48.524784308046236,11.015893522183507,-6.127716134860002,1024,1,19
Phloretin,0,-8.3,39.86208295136255,14.883022346304442,-0.9972104053926077,1024,2,1
Phloretin,0,-8.3,39.85267421347151,14.871853093299201,-0.9964594640323903,1024,2,2
Phloretin,0,-8.2,40.217654412108175,15.298047516670595,-1.2193087338257482,1024,2,3
Phloretin,0,-8.2,40.218493209692596,15.280147958456384,-1.208190817590247,1024,2,4
Phloretin,0,-6.4,39.84139405964401,15.193770878082292,-0.6667902173484334,1024,2,5
Phloretin,0,-6.4,39.81861173905471,15.298835363197105,-0.7305468672438901,1024,2,6
Phloretin,0,-6.2,49.865818511639866,12.353216216960986,-4.412798562275205,1024,2,7
Phloretin,0,-6.2,49.86442625481073,12.35443390818151,-4.4148306299563895,1024,2,8
Phloretin,0,-6.2,49.87240678071577,12.354919524385133,-4.40732895496771,1024,2,9
Phloretin,0,-6.2,49.86318078582714,12.36375773374952,-4.404230212736548,1024,2,10
Phloretin,0,-6.1,47.61038364595426,12.035803543825011,-6.821991195777114,1024,2,11
Phloretin,0,-6.1,47.5979792807258,12.04263021037459,-6.815531730684868,1024,2,12
Phloretin,0,-6.1,47.597215657205695,12.049699310253365,-6.824438833937469,1024,2,13
Phloretin,0,-6.1,47.60715853157877,12.041847101176803,-6.823578787377997,1024,2,14
Phloretin,0,-5.9,49.82274859143263,11.799824121002846,-5.199071198317739,1024,2,15
Phloretin,0,-5.9,49.80532454816263,11.79335237467905,-5.217201384202079,1024,2,16
Phloretin,0,-5.7,45.643002414957365,11.385018991027795,-8.273368566324612,1024,2,17
Phloretin,0,-5.7,45.672444208542416,11.348346352199357,-8.29847726431209,1024,2,18
Phloretin,0,-5.6,48.56504067704203,11.043411506007535,-6.1403462484848825,1024,2,19
Phloretin,0,-5.6,48.52419422033332,11.026224488530586,-6.13163223341237,1024,2,20
Phloretin,0,-8.3,39.8632940153799,14.871852496448922,-0.9970267982291026,1024,3,1
Phloretin,0,-8.3,39.86460477141068,14.880319362514859,-0.9955258982221904,1024,3,2
Phloretin,0,-8.3,40.22331144228752,15.299185150616509,-1.2198697985206384,1024,3,3
Phloretin,0,-8.2,40.23037901090163,15.287364101833079,-1.2020935902716745,1024,3,4
Phloretin,0,-7.1,39.80484564145243,16.459623465375994,-1.1464182394234148,1024,3,5
Phloretin,0,-6.9,39.875376377613954,16.78776504781503,-1.076042069541234,1024,3,6
Phloretin,0,-6.3,39.8164979373312,15.250504343554411,-0.689397342623324,1024,3,7
Phloretin,0,-6.2,49.86555101544417,12.360017294349925,-4.402712596985334,1024,3,8
Phloretin,0,-6.2,49.85816138690625,12.358384229177792,-4.421613372368332,1024,3,9
Phloretin,0,-6.2,49.869419747068456,12.35963839003954,-4.4131517021702,1024,3,10
Phloretin,0,-6.2,49.86640405219248,12.35342410708845,-4.420044301219222,1024,3,11
Phloretin,0,-6.1,47.59757452516755,12.052659623192469,-6.82642268657874,1024,3,12
Phloretin,0,-6.1,47.59436599700683,12.048826487888164,-6.820925943099521,1024,3,13
Phloretin,0,-6.1,47.59372146025736,12.05277924988397,-6.82538548699962,1024,3,14
Phloretin,0,-5.9,49.79801056782313,11.796382140126127,-5.221341250810131,1024,3,15
Phloretin,0,-5.9,49.817408210461366,11.796745652149399,-5.190466618968109,1024,3,16
Phloretin,0,-5.8,45.63794723280335,11.180772328646478,-8.239140520463437,1024,3,17
Phloretin,0,-5.7,45.68723338957891,11.163875959387239,-8.220675235399675,1024,3,18
Phloretin,0,-5.6,48.54591939848942,11.02630739363798,-6.132036641035064,1024,3,19
Phloretin,0,-5.6,48.56238356866048,11.031128054514154,-6.122183151122659,1024,3,20
Phloretin,0,-8.3,39.87013789474617,14.878373036872471,-0.995068377208466,1024,4,1
Phloretin,0,-8.3,40.214971302509156,15.303187246708644,-1.2168768346767898,1024,4,2
Phloretin,0,-8.3,39.865523522252424,14.869025639276694,-0.9986706732499875,1024,4,3
Phloretin,0,-8.2,40.22300249247826,15.28583936369887,-1.2073967544790085,1024,4,4
Phloretin,0,-7.2,40.06395119250066,16.049774758744633,-1.1111286922445733,1024,4,5
Phloretin,0,-6.3,39.818238661226395,15.224861767159817,-0.6793565904829639,1024,4,6
Phloretin,0,-6.2,49.8544548952965,12.352464669893127,-4.415096006364589,1024,4,7
Phloretin,0,-6.2,49.860100973303545,12.354017323647367,-4.418507181999894,1024,4,8
Phloretin,0,-6.2,49.85797506552752,12.356387467643176,-4.412786860406307,1024,4,9
Phloretin,0,-6.1,47.59292848947902,12.04992206781216,-6.834820412188557,1024,4,10
Phloretin,0,-6.1,47.590944039684665,12.047999585974875,-6.8311258805226,1024,4,11
Phloretin,0,-6.1,47.58558961009646,12.059547482793057,-6.821000929266508,1024,4,12
Phloretin,0,-5.9,49.7969155847494,11.807012431201162,-5.218001393786203,1024,4,13
Phloretin,0,-5.9,49.816415142903054,11.80467096084946,-5.187102708893245,1024,4,14
Phloretin,0,-5.9,39.83181983691394,15.24513916399931,-0.6792217089828013,1024,4,15
Phloretin,0,-5.8,45.605465170675046,11.163502202342695,-8.22794101788409,1024,4,16
Phloretin,0,-5.8,45.625691713130664,11.362920978356009,-8.27125429811309,1024,4,17
Phloretin,0,-5.7,46.93722052376113,11.602380190294106,-7.930040617614371,1024,4,18
Phloretin,0,-5.6,48.52491124388248,11.056924634556015,-6.127602788647404,1024,4,19
Phloretin,0,-5.6,48.524977021340156,11.030805071531574,-6.134479393032646,1024,4,20
Phloretin,0,-8.3,39.85930571217661,14.875779265857515,-1.0000858294012054,1024,5,1
Phloretin,0,-8.3,39.85730387332664,14.868523365696548,-0.9948735308031601,1024,5,2
Phloretin,0,-8.3,39.86738021474652,14.881851127947856,-0.9938665109233678,1024,5,3
Phloretin,0,-8.3,40.23318260605393,15.301153334802503,-1.2059177266424235,1024,5,4
Phloretin,0,-8.2,40.23038187538926,15.275054164919489,-1.1965405364218347,1024,5,5
Phloretin,0,-7.2,40.07153898774528,16.063034560840777,-1.1184068746643947,1024,5,6
Phloretin,0,-6.4,39.82523304868382,15.176858797670715,-0.689982126363136,1024,5,7
Phloretin,0,-6.3,39.78025044901932,15.33176109069165,-0.7325906610949543,1024,5,8
Phloretin,0,-6.2,49.86317471989336,12.355692209900221,-4.409335738726751,1024,5,9
Phloretin,0,-6.2,49.86170399807169,12.363870810910132,-4.413428302982218,1024,5,10
Phloretin,0,-6.2,49.86411493751055,12.354326213574748,-4.4012266684270385,1024,5,11
Phloretin,0,-6.2,49.854138587134905,12.356802376620859,-4.40590322077336,1024,5,12
Phloretin,0,-6.1,47.59892318876119,12.057907475413431,-6.827236433939225,1024,5,13
Phloretin,0,-6.1,47.58994177590819,12.055908413915825,-6.823993254774296,1024,5,14
Phloretin,0,-6.0,49.799531497062375,11.793000729332267,-5.207952989637716,1024,5,15
Phloretin,0,-5.9,49.820412847936524,11.787119515558048,-5.184436150609462,1024,5,16
Phloretin,0,-5.8,45.635713581212954,11.183524460679088,-8.228270092842624,1024,5,17
Phloretin,0,-5.7,45.68866520227391,11.18466727656327,-8.223659115370088,1024,5,18
Phloretin,0,-5.6,48.54736235844587,11.066262896875347,-6.120096106899492,1024,5,19
Phloretin,0,-5.6,48.53486560406528,11.03724636160936,-6.127644595798597,1024,5,20
Phloretin,1,-8.9,39.84416981654578,16.922348255624836,-0.8900382571638882,1024,1,1
Phloretin,1,-8.9,39.84227627475494,16.921525071080378,-0.899763383765567,1024,1,2
Phloretin,1,-8.9,39.84662881931376,16.922565103124366,-0.909227579146064,1024,1,3
Phloretin,1,-8.9,39.83443646334266,16.922011623742392,-0.898865413064072,1024,1,4
Phloretin,1,-8.4,39.85426384332667,16.251322727027386,-0.8657082723947745,1024,1,5
Phloretin,1,-8.4,39.86824573773277,16.26575427498553,-0.8957301686389708,1024,1,6
Phloretin,1,-8.4,39.86956638668556,16.262821450620223,-0.8970447143359067,1024,1,7
Phloretin,1,-8.2,39.845642691161885,14.999629061112284,-0.9749389094521966,1024,1,8
Phloretin,1,-8.1,39.83766183988108,15.018419246210813,-0.9936123809488485,1024,1,9
Phloretin,1,-8.1,40.190177946851726,15.236827734430099,-1.1557332764392605,1024,1,10
Phloretin,1,-8.0,40.15660601719558,15.253054815671007,-1.1202273897346753,1024,1,11
Phloretin,1,-8.0,40.1501771970794,15.258446829793133,-1.1227216601915784,1024,1,12
Phloretin,1,-8.0,40.162683233980694,15.252250130305505,-1.1217928694106896,1024,1,13
Phloretin,1,-8.0,39.66449202166984,16.24709548211445,-0.5488932829588878,1024,1,14
Phloretin,1,-8.0,39.66290183940263,16.243034346295662,-0.5637880170118985,1024,1,15
Phloretin,1,-7.9,39.823877750770826,13.069691481097895,0.6265151109332238,1024,1,16
Phloretin,1,-7.9,39.834266603797055,13.078166393589756,0.6390552209901736,1024,1,17
Phloretin,1,-7.7,39.899874247190056,17.46862441493117,-0.9711741397736438,1024,1,18
Phloretin,1,-7.7,39.90081795725953,17.467508075004197,-0.9639385764303348,1024,1,19
Phloretin,1,-7.7,39.837069042722284,18.19716236886272,-0.9225053797906535,1024,1,20
