ligand,score,COM_x,COM_y,COM_z,exhaustiveness
Phloretin,-8.9,39.79629254952349,16.891402279356377,-0.9041873674565047,2048
Phloretin,-8.9,39.7950470482143,16.892348819543876,-0.9082613937725751,2048
Phloretin,-8.5,39.866350069416804,16.225540837799436,-0.8214513341806635,2048
Phloretin,-8.2,40.22760924468388,15.2988122399426,-1.2137210806018142,2048
Phloretin,-8.1,40.21977720739028,15.292916242617073,-1.189029485039491,2048
Phloretin,-8.1,39.79702526794861,14.94192198090398,-1.003860173287953,2048
Phloretin,-8.1,39.81072411716467,14.934305933459378,-1.0078461006728348,2048
Phloretin,-8.0,39.83814965725399,13.106818859121164,0.6527765480841857,2048
Phloretin,-8.0,39.70594666366074,16.245523923786376,-0.5348989391069642,2048
Phloretin,-8.0,39.83754797494473,13.107889005304814,0.636394950831393,2048
Phloretin,-8.0,39.70595920092319,16.2408198837747,-0.5395641991429856,2048
Phloretin,-7.7,39.91047501976445,17.477599509907503,-0.9938408080553293,2048
Phloretin,-7.7,39.89426486517916,17.473884434903397,-0.9822252223293778,2048
Phloretin,-7.7,40.19949882806437,15.065318567093012,-0.9030221923982146,2048
Phloretin,-7.7,39.85152884802829,18.0896503016085,-0.8755101483094203,2048
Phloretin,-7.0,39.91337263639836,13.656788561399315,-0.32478843444371164,2048
Phloretin,-7.0,40.373577630923826,14.39891931021854,-0.5831754537678374,2048
Phloretin,-7.0,39.92677380464722,14.283247238412999,-1.151542954104531,2048
Phloretin,-6.6,40.40541662942663,14.353266645358524,-0.48141026044974394,2048
Phloretin,-6.6,40.14935264895463,13.690909385652269,0.16460328450854833,2048
Phloretin,-8.9,39.80137295851886,16.89878098956172,-0.9330902439281052,8192
Phloretin,-8.9,39.79410570714989,16.890644616541493,-0.9141417054580236,8192
Phloretin,-8.9,39.79200538088839,16.892301419987362,-0.9174062263354057,8192
Phloretin,-8.9,39.81298147909402,16.8958138517563,-0.9304963602656092,8192
Phloretin,-8.2,40.229827865852236,15.305175962120153,-1.1953737709740757,8192
Phloretin,-8.2,40.22158098832019,15.296249018440967,-1.1918902214894416,8192
Phloretin,-8.1,39.796434128480136,14.941110445159923,-1.0103119869777026,8192
Phloretin,-8.1,39.81272614421478,14.950388356483748,-1.0050346624355206,8192
Phloretin,-8.1,40.19961736045467,15.278074814091818,-1.2022512564023817,8192
Phloretin,-8.1,40.20073417898229,15.279176366303771,-1.19411149048064,8192
Phloretin,-8.0,39.70005054096939,16.245266539524348,-0.5489014376415243,8192
Phloretin,-8.0,39.839644032863745,13.121941669468356,0.6384488851565142,8192
Phloretin,-8.0,39.828323467715265,13.097538310875875,0.647160035968481,8192
Phloretin,-8.0,39.69547547179298,16.24401821612173,-0.5390695070148458,8192
Phloretin,-7.7,39.899447248739044,17.471748464931228,-0.980745397026938,8192
Phloretin,-7.7,39.89315307332092,17.46594530129168,-0.9760918871589608,8192
Phloretin,-7.7,39.8350662687009,18.085951906162183,-0.892036983141403,8192
Phloretin,-7.0,39.91470422472944,13.653257454742459,-0.31249817579875083,8192
Phloretin,-7.0,40.42769089159092,14.471765072873046,-0.6765558398324582,8192
Phloretin,-6.7,39.58281446806251,14.561285887496458,0.009230314634119267,8192
Phloretin,-9.0,39.79970583714877,16.899415198923986,-0.9268069636771493,8192
Phloretin,-9.0,39.797756452913696,16.89467728644794,-0.9200261442980173,8192
Phloretin,-8.9,39.80350854058375,16.898778852286608,-0.9251261899248137,8192
Phloretin,-8.9,39.78520049755694,16.89590412059102,-0.9068094526730062,8192
Phloretin,-8.5,39.86564567942556,16.23781375599075,-0.8146579342363965,8192
Phloretin,-8.2,40.22133993363639,15.305714596252072,-1.199530561663817,8192
Phloretin,-8.1,39.80404183289059,14.939997075857601,-1.0053106409607206,8192
Phloretin,-8.1,39.80680334555626,14.942088614475388,-0.9981468185056598,8192
Phloretin,-8.1,40.20043762062961,15.28455785772238,-1.1962836263696086,8192
Phloretin,-8.1,40.19256327797684,15.287583510095855,-1.2060912198282692,8192
Phloretin,-8.0,39.71060176906605,16.236020916104614,-0.536924284500751,8192
Phloretin,-8.0,39.703296625502134,16.24087725271424,-0.5290870255242826,8192
Phloretin,-8.0,39.838240182346716,13.103015059795181,0.6344994155273285,8192
Phloretin,-7.9,39.854542221971236,13.070463861071675,0.632521570452066,8192
Phloretin,-7.9,39.89220178974839,15.683989629764332,-0.5483147132298709,8192
Phloretin,-7.7,39.90406813374444,17.467151591415266,-0.9819687164607661,8192
Phloretin,-7.7,39.90583725042194,17.46533059009824,-0.9738754699609214,8192
Phloretin,-7.0,39.8560212663113,14.584521287092032,-0.6642024143820023,8192
Phloretin,-7.0,40.409058656210256,14.382607647102516,-0.5868956594586122,8192
Phloretin,-7.0,39.92834057818018,14.269029260274342,-1.146604032691104,8192
Phloretin,-9.0,39.80537522767031,16.904403613563527,-0.9234679767192061,8192
Phloretin,-8.9,39.80589038818967,16.897763784845328,-0.9239384173005428,8192
Phloretin,-8.9,39.80955466937305,16.90415211150169,-0.9368539397455277,8192
Phloretin,-8.9,39.79800274903909,16.895880848729583,-0.919609272618631,8192
Phloretin,-8.2,40.21381347459903,15.296070170333234,-1.1991205617115104,8192
Phloretin,-8.1,40.21377058132266,15.30043057311784,-1.2058496717815566,8192
Phloretin,-8.1,39.801781009244756,14.934722804835946,-0.9979632913612742,8192
Phloretin,-8.1,39.80686684561074,14.935130073691033,-1.002751615428565,8192
Phloretin,-8.1,40.22756911339196,15.293096169430992,-1.194970757970325,8192
Phloretin,-8.1,40.1935568339016,15.288375457583326,-1.197784069124407,8192
Phloretin,-8.0,39.83071492972816,13.105975116400574,0.6468122747664288,8192
Phloretin,-8.0,39.69850036288712,16.23806252294305,-0.5320969795394065,8192
Phloretin,-8.0,39.70927419236522,16.232344177072257,-0.5347049393751074,8192
Phloretin,-7.9,39.83772439416558,13.073664507614051,0.6378860364213423,8192
Phloretin,-7.7,39.90954387928304,17.46643091424003,-0.9767304875041861,8192
Phloretin,-7.7,39.90068356654834,17.47436609042555,-0.9769790085699195,8192
Phloretin,-7.4,39.98375937311948,14.863719141746875,-0.7253484375415191,8192
Phloretin,-7.0,39.91365159024187,13.655678784100019,-0.32079773823724633,8192
Phloretin,-7.0,40.4162004440342,14.349269739759206,-0.573265940024421,8192
Phloretin,-7.0,39.83527692649062,16.90493785709101,-0.9463299422234706,8192
Phloretin,-9.0,39.81877022422694,16.90752733962621,-0.9171567586669529,8192
Phloretin,-8.9,39.80376075827544,16.901159432456257,-0.93340275167357,8192
Phloretin,-8.9,39.80857987516868,16.891680432175935,-0.9125514091049046,8192
Phloretin,-8.9,39.798836615416846,16.89740675270527,-0.9250635794679575,8192
Phloretin,-8.5,39.87629494918864,16.22154060841634,-0.8130683269410148,8192
Phloretin,-8.1,39.80439005490284,14.952289034057195,-1.003324915402682,8192
Phloretin,-8.1,39.80770296244108,14.948753740288229,-1.0028517066291647,8192
Phloretin,-8.1,40.20475712781478,15.293853868432373,-1.1810756579642159,8192
Phloretin,-8.1,40.206488040851106,15.285443982793094,-1.1967781652728684,8192
Phloretin,-8.1,40.20335174164229,15.277692416420718,-1.194530981291046,8192
Phloretin,-8.0,39.83416336505157,13.13080472246047,0.6365057846556037,8192
Phloretin,-8.0,39.69758045097324,16.241116843661352,-0.5346630548544317,8192
Phloretin,-8.0,39.70469073064424,16.23765179244722,-0.5296518795825048,8192
Phloretin,-8.0,39.83290556237356,13.108042945209318,0.6445018793894596,8192
Phloretin,-7.7,39.899359228312896,17.479103745659426,-0.9836653397523256,8192
Phloretin,-7.7,39.89176217318305,17.46251061320764,-0.9735207772256357,8192
