,ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
71,Apigenin,0,-5.2,51.62512832405868,11.261811928169664,-1.9565668988356295,1024,5,13
72,Apigenin,0,-5.2,40.825387336726166,13.976756984200346,-13.280344157676408,1024,5,14
73,Apigenin,0,-5.2,50.47594823082785,10.542416048665283,-3.659473693305797,1024,5,15
74,Apigenin,1,-7.9,40.11289448984196,15.369205711306329,-0.7234718114688631,1024,1,1
75,Apigenin,1,-7.9,40.12362057119905,15.373140815023945,-0.7383164399654654,1024,1,2
76,Apigenin,1,-7.6,39.56817322908189,16.903288264163315,-0.9670638067578492,1024,1,3
77,Apigenin,1,-7.2,40.287524330548855,14.267452605454654,-0.4306659812016931,1024,1,4
78,Apigenin,1,-7.1,40.471619071079466,14.153618878510914,-0.3560131519602132,1024,1,5
79,Apigenin,1,-6.9,40.27133859522697,15.500511928420446,-1.3123140282990648,1024,1,6
80,Apigenin,1,-6.7,40.52706785540886,13.688087880865286,0.05792145734109055,1024,1,7
81,Apigenin,1,-5.6,46.74313908289501,10.739518321027267,-7.970866188497856,1024,1,8
82,Apigenin,1,-5.6,46.743005323144715,10.73794190251184,-7.956196917216277,1024,1,9
83,Apigenin,1,-7.9,40.11188796903343,15.370025221007365,-0.7214980255645003,1024,2,1
84,Apigenin,1,-7.9,40.11491399869186,15.369715644050965,-0.7397930214194129,1024,2,2
85,Apigenin,1,-7.6,39.56850479289727,16.91234084890202,-0.965417762023736,1024,2,3
86,Apigenin,1,-7.1,40.40104869027935,14.14395013949061,-0.2800375922062481,1024,2,4
87,Apigenin,1,-7.1,40.45320959550653,14.156174975117706,-0.3542622424842227,1024,2,5
88,Apigenin,1,-6.9,40.275609866926345,15.498755333156884,-1.30557894303277,1024,2,6
89,Apigenin,1,-6.7,40.52959994197108,13.684200954012224,0.06039467074541125,1024,2,7
90,Apigenin,1,-5.6,46.74520921546103,10.732253625155993,-7.962535113703217,1024,2,8
91,Apigenin,1,-5.6,46.74293505789331,10.739245327230117,-7.964338849122553,1024,2,9
92,Apigenin,1,-7.9,40.115536834205116,15.365697903427115,-0.7267457039698686,1024,3,1
93,Apigenin,1,-7.9,40.12160027877604,15.367636714355125,-0.7415349564718348,1024,3,2
94,Apigenin,1,-7.6,39.564350282556745,16.909415122679622,-0.9551968676682514,1024,3,3
95,Apigenin,1,-7.1,40.27961971900346,14.312887954442575,-0.446092981119848,1024,3,4
96,Apigenin,1,-7.1,40.45854821383561,14.158078228956098,-0.3607353387059503,1024,3,5
97,Apigenin,1,-6.9,40.272583776852755,15.50789359744558,-1.3098657203754325,1024,3,6
98,Apigenin,1,-6.7,40.52644316898819,13.685693972566664,0.056385517204220935,1024,3,7
99,Apigenin,1,-5.6,46.739901549827216,10.730086136881278,-7.964239714776663,1024,3,8
100,Apigenin,1,-5.6,46.74107671606954,10.735656390695583,-7.964403712651566,1024,3,9
101,Apigenin,1,-7.9,40.11136396328251,15.360957318330323,-0.7199469206929948,1024,4,1
102,Apigenin,1,-7.9,40.114925487145634,15.373978340826714,-0.7423396286679694,1024,4,2
103,Apigenin,1,-7.6,39.56505283278282,16.907427620180368,-0.9636440770240732,1024,4,3
104,Apigenin,1,-7.1,40.46617223895737,14.14883065732216,-0.3603719648321512,1024,4,4
105,Apigenin,1,-7.1,40.454159307683454,14.148401121411586,-0.3562353775008361,1024,4,5
106,Apigenin,1,-6.9,40.28035076884171,15.507390340461038,-1.3117673901209914,1024,4,6
107,Apigenin,1,-5.6,46.74119816784791,10.73045393101624,-7.965964448229959,1024,4,7
108,Apigenin,1,-7.9,40.119527470388796,15.364161370993793,-0.7202872090640055,1024,5,1
109,Apigenin,1,-7.9,40.11129648069974,15.366100006147912,-0.7244735764271794,1024,5,2
110,Apigenin,1,-7.6,39.5739350020378,16.90897856143701,-0.9592254854509302,1024,5,3
111,Apigenin,1,-7.1,40.290477966822756,14.264894421979385,-0.4295550966030652,1024,5,4
112,Apigenin,1,-7.1,40.46781712440455,14.155077521224918,-0.3514850379790915,1024,5,5
113,Apigenin,1,-6.9,40.280617248669756,15.499726419149985,-1.2944513060349574,1024,5,6
114,Apigenin,1,-6.7,40.53977360482611,13.68403963522625,0.058637254139786675,1024,5,7
115,Apigenin,1,-5.6,46.74849574316374,10.732366116189665,-7.961233777601273,1024,5,8
116,Apigenin,1,-5.6,46.73443593170918,10.735943810566669,-7.959476170022978,1024,5,9
117,Apigenin,2,-6.0,44.66794781149351,1.4264023914216273,8.20340368871349,1024,1,1
118,Apigenin,2,-6.0,42.739075019961724,0.6216652249104054,8.487674375715821,1024,1,2
119,Apigenin,2,-6.0,44.66575283979705,1.385298397949807,8.19879402841458,1024,1,3
120,Apigenin,2,-6.0,42.70800153804057,0.7394763049121471,8.399167537974725,1024,1,4
121,Apigenin,2,-5.9,43.17948089631158,0.4823259660287513,8.556466036464464,1024,1,5
122,Apigenin,2,-5.9,41.70871807114415,0.24113542538459196,8.20736040251233,1024,1,6
123,Apigenin,2,-5.9,43.33873047289258,2.3055864176407392,8.01637233325058,1024,1,7
124,Apigenin,2,-5.7,41.63939069094491,1.7827677476722887,8.953708997624512,1024,1,8
125,Apigenin,2,-5.7,41.598546172943436,1.4251319712338781,8.829241823683365,1024,1,9
126,Apigenin,2,-5.7,41.89740071545218,-0.1302912127266073,8.720007154673654,1024,1,10
127,Apigenin,2,-5.7,41.688699427788755,1.7225814433840516,8.93452143746109,1024,1,11
128,Apigenin,2,-5.7,37.78332584808624,-5.458389931689847,6.248249078288996,1024,1,12
129,Apigenin,2,-5.7,42.68736628337626,2.255565733925145,8.478659159305332,1024,1,13
130,Apigenin,2,-5.7,37.65185753150082,-0.7184041161031761,7.990599373612688,1024,1,14
131,Apigenin,2,-5.6,37.739993994430115,-4.3258766195724885,5.970337194203402,1024,1,15
132,Apigenin,2,-5.6,43.10275462747755,2.6859139898765494,8.309046781844545,1024,1,16
133,Apigenin,2,-5.6,48.02429733395925,2.0543399837874627,8.875050000642151,1024,1,17
134,Apigenin,2,-5.6,38.71280038158059,-1.277357198001574,8.812725007563296,1024,1,18
135,Apigenin,2,-5.5,44.238695303067864,3.212611535828352,8.62495429536899,1024,1,19
136,Apigenin,2,-5.4,38.94441172461241,-0.0726213467927648,8.110105319337388,1024,1,20
137,Apigenin,2,-6.0,42.736609326001776,0.6203122926743935,8.490617479615214,1024,2,1
138,Apigenin,2,-6.0,44.66600977547528,1.4145539661178168,8.200860910949517,1024,2,2
139,Apigenin,2,-6.0,42.736206312418076,0.6137043220998394,8.50637302836678,1024,2,3
140,Apigenin,2,-6.0,44.67655442322113,1.4345436227401416,8.21356711488629,1024,2,4
141,Apigenin,2,-5.9,43.171582734140465,0.4878466519101714,8.56163584749271,1024,2,5
142,Apigenin,2,-5.9,41.69678972412013,0.2450337392395489,8.21125984920835,1024,2,6
143,Apigenin,2,-5.9,43.339752148024594,2.306489097953174,8.01822195705418,1024,2,7
144,Apigenin,2,-5.7,41.594345228354456,1.4295014131445591,8.837634776206707,1024,2,8
145,Apigenin,2,-5.7,41.644356042970315,1.7886070039321535,8.953921256945183,1024,2,9
146,Apigenin,2,-5.7,41.64727780519893,1.7808428772931832,8.953523797907602,1024,2,10
147,Apigenin,2,-5.7,41.899319287228906,-0.12259011922758906,8.71372679995541,1024,2,11
148,Apigenin,2,-5.7,37.785786688011854,-5.451472288026609,6.238817333235762,1024,2,12
149,Apigenin,2,-5.7,37.662455192590976,-0.7069526570165056,7.996090212814081,1024,2,13
150,Apigenin,2,-5.6,37.73776470252076,-4.3413265648606805,5.966198585206376,1024,2,14
151,Apigenin,2,-5.6,43.105074079613196,2.6739843166829957,8.314667143224415,1024,2,15
152,Apigenin,2,-5.6,48.02000248264471,2.053429193254083,8.875415866203928,1024,2,16
153,Apigenin,2,-5.6,42.94234898123721,1.2042847277871926,8.306054531170462,1024,2,17
154,Apigenin,2,-5.6,38.668937115884106,-1.2646275091380772,8.799294538447636,1024,2,18
155,Apigenin,2,-5.5,44.23607984245857,3.2003171013403744,8.61518543643791,1024,2,19
156,Apigenin,2,-5.5,44.54305551901519,1.3016325884943267,8.60101588986843,1024,2,20
157,Apigenin,2,-6.1,45.095913290504704,1.493616991278409,8.212783765818418,1024,3,1
158,Apigenin,2,-6.0,42.75131973126127,0.644632205333085,8.480484047094643,1024,3,2
159,Apigenin,2,-6.0,42.73993546582857,0.6123006477492015,8.493860147210826,1024,3,3
160,Apigenin,2,-5.9,43.17455812944362,0.4719942022734184,8.58584028506528,1024,3,4
161,Apigenin,2,-5.9,41.662547226674846,0.23746381151506704,8.197190325885401,1024,3,5
162,Apigenin,2,-5.7,41.641050739682825,1.7793614004642169,8.954579893792449,1024,3,6
163,Apigenin,2,-5.7,41.608580347400064,1.4239319372798034,8.831879095377744,1024,3,7
164,Apigenin,2,-5.7,43.17615332346783,2.293371617312049,8.081002854482858,1024,3,8
165,Apigenin,2,-5.7,41.64822388783122,1.7806735241281777,8.962676062856383,1024,3,9
166,Apigenin,2,-5.7,41.90620406687435,-0.12266079765780735,8.720506272194498,1024,3,10
167,Apigenin,2,-5.7,37.768462726322205,-5.465794374414801,6.242624474549684,1024,3,11
168,Apigenin,2,-5.7,42.71405543648581,2.2278689152349616,8.482725148835957,1024,3,12
169,Apigenin,2,-5.6,37.65436857330043,-0.7071670688643805,7.986041488565467,1024,3,13
170,Apigenin,2,-5.6,37.7426129591181,-4.328644374236215,5.960792627087071,1024,3,14
171,Apigenin,2,-5.6,43.11042687414828,2.6732683910746387,8.313022511824846,1024,3,15
172,Apigenin,2,-5.6,48.01006977577471,2.0401782208171477,8.871127265311653,1024,3,16
173,Apigenin,2,-5.6,38.6769856048556,-1.2706040089365789,8.789777230799023,1024,3,17
174,Apigenin,2,-5.5,42.14924155550092,2.9271297790378594,8.715134304474576,1024,3,18
175,Apigenin,2,-6.0,44.66915761180358,1.430262511882597,8.204533386665856,1024,4,1
176,Apigenin,2,-6.0,42.74055990952471,0.6082299187830401,8.505191193127782,1024,4,2
177,Apigenin,2,-6.0,44.672739442072576,1.4297345873542664,8.211661145633876,1024,4,3
178,Apigenin,2,-6.0,42.7463795483394,0.6220600747734377,8.503430665787878,1024,4,4
179,Apigenin,2,-5.9,43.17244916536281,0.4868808245429292,8.56286735743602,1024,4,5
180,Apigenin,2,-5.9,41.701401783926414,0.2391672752638111,8.197738385073404,1024,4,6
181,Apigenin,2,-5.7,41.64403258405631,1.7819199352592785,8.966840460307212,1024,4,7
182,Apigenin,2,-5.7,41.644368242422985,1.7834461691513264,8.960707661347783,1024,4,8
183,Apigenin,2,-5.7,41.61393033692429,1.4338063169321025,8.833641739603715,1024,4,9
184,Apigenin,2,-5.7,43.17874370814212,2.2934235064785957,8.079009774791322,1024,4,10
185,Apigenin,2,-5.7,41.897044256567284,-0.12129575343809715,8.715549634617537,1024,4,11
186,Apigenin,2,-5.7,37.82293587224393,-5.447268708349172,6.183018984947966,1024,4,12
187,Apigenin,2,-5.7,42.71261240261479,2.228766462767436,8.484617888766367,1024,4,13
188,Apigenin,2,-5.7,37.66243736275028,-0.6999346738961184,7.971373362283972,1024,4,14
189,Apigenin,2,-5.6,37.74661510153813,-4.346280702010366,5.978985350428012,1024,4,15
190,Apigenin,2,-5.6,43.11110293837256,2.6795806025115545,8.310899713358614,1024,4,16
191,Apigenin,2,-5.6,38.71410640483428,-1.3001106301710528,8.784421578057406,1024,4,17
192,Apigenin,2,-5.6,48.00652642980435,2.05561272087722,8.867422900123278,1024,4,18
193,Apigenin,2,-5.5,42.14648354659885,2.9304488521919434,8.713399102025692,1024,4,19
194,Apigenin,2,-5.4,38.944924858296105,-0.07236771046567474,8.112182379051344,1024,4,20
195,Apigenin,2,-6.0,44.6703983648089,1.4169780298596757,8.1959400232587,1024,5,1
196,Apigenin,2,-6.0,42.74303846925185,0.6182888493163327,8.493105996671016,1024,5,2
197,Apigenin,2,-6.0,42.7333535668611,0.6043611817537737,8.506268663360784,1024,5,3
198,Apigenin,2,-5.9,43.167585719940746,0.4838834521839928,8.559572406189526,1024,5,4
199,Apigenin,2,-5.9,41.69625420073381,0.24050962846506546,8.206971947383957,1024,5,5
200,Apigenin,2,-5.9,43.33590079703164,2.319506415291007,8.01206624487013,1024,5,6
201,Apigenin,2,-5.7,41.646399580939274,1.7858343434822437,8.954450714042482,1024,5,7
202,Apigenin,2,-5.7,41.605348486136954,1.4222363832041025,8.83009437469598,1024,5,8
203,Apigenin,2,-5.7,41.653274273534436,1.787415516024036,8.956839668678759,1024,5,9
204,Apigenin,2,-5.7,41.865744912797396,-0.1883255400829444,8.707582244891716,1024,5,10
205,Apigenin,2,-5.7,37.80094569567135,-5.448158972930292,6.239399423555878,1024,5,11
206,Apigenin,2,-5.7,37.67105783713308,-0.6950298648425705,8.004725350675754,1024,5,12
207,Apigenin,2,-5.6,37.734173589596956,-4.3374972334800885,5.963497510477853,1024,5,13
208,Apigenin,2,-5.6,42.92015258815085,1.4064377883921,8.318670326000914,1024,5,14
209,Apigenin,2,-5.6,38.70939863405527,-1.2692563400380479,8.791004202918613,1024,5,15
210,Apigenin,2,-5.6,43.10811008088717,2.6779755969149828,8.313721410468059,1024,5,16
211,Apigenin,2,-5.6,48.01254927759822,2.0494756825221105,8.866029430917408,1024,5,17
212,Apigenin,2,-5.5,42.15004676672177,2.9363830001342826,8.714763853516901,1024,5,18
213,Apigenin,2,-5.5,44.24731216006505,3.2548124384686905,8.653125780314861,1024,5,19
214,Apigenin,2,-5.4,38.89798291368365,-0.0372090163570029,8.130424944283178,1024,5,20
215,Apigenin,3,-6.1,38.49860617119101,21.809882717474984,11.60894186664272,1024,1,1
216,Apigenin,3,-6.0,36.48465604515135,22.944417665283517,11.360123653549593,1024,1,2
217,Apigenin,3,-5.7,42.285336712174136,21.24154109647495,11.982680737849094,1024,1,3
218,Apigenin,3,-5.6,42.522484952485975,20.689760322916324,10.90849081959497,1024,1,4
219,Apigenin,3,-5.6,42.5220746811809,20.685987702287214,10.915410059814048,1024,1,5
220,Apigenin,3,-5.6,41.53557512319943,21.36258994900126,12.314991333807695,1024,1,6
221,Apigenin,3,-5.5,42.233897091417106,23.064525681416413,11.917019175160696,1024,1,7
222,Apigenin,3,-5.5,40.41748631558856,20.28439098922096,11.75233532619736,1024,1,8
223,Apigenin,3,-5.5,42.81190855585679,23.001755474581536,11.921105797642992,1024,1,9
224,Apigenin,3,-5.5,42.090047806014354,23.0777479348468,11.555137391954732,1024,1,10
225,Apigenin,3,-5.5,43.921632411352576,19.07341990702755,11.314192319281386,1024,1,11
226,Apigenin,3,-5.4,42.57207680467845,21.217852768811138,11.896173361311257,1024,1,12
227,Apigenin,3,-5.4,44.26582870777468,19.57548284813889,10.803132289724317,1024,1,13
228,Apigenin,3,-5.4,44.303622896840345,22.31433281155923,10.796908755188772,1024,1,14
229,Apigenin,3,-5.4,42.66238193416787,19.86653689773601,11.137056641445058,1024,1,15
230,Apigenin,3,-5.4,42.25591558871222,23.72272959493505,11.71325640113715,1024,1,16
231,Apigenin,3,-5.2,40.868611664866016,21.721656181180407,11.307665002628255,1024,1,17
232,Apigenin,3,-6.1,38.49103523882719,21.801238286243343,11.604198876111028,1024,2,1
233,Apigenin,3,-6.0,36.477254314572676,22.934811501539922,11.360951612936327,1024,2,2
234,Apigenin,3,-5.8,42.28562956971268,21.230039194537632,11.963022248278005,1024,2,3
235,Apigenin,3,-5.6,42.527844224969016,20.689014680653507,10.913342880066962,1024,2,4
236,Apigenin,3,-5.6,42.52813505043072,20.684305337408745,10.907169382346666,1024,2,5
237,Apigenin,3,-5.6,41.53194641480162,21.35718669056524,12.315137003549909,1024,2,6
238,Apigenin,3,-5.6,41.53334424689325,21.368976807877786,12.310639988932257,1024,2,7
239,Apigenin,3,-5.5,42.22761623042751,23.055701369432878,11.922686662941453,1024,2,8
240,Apigenin,3,-5.5,40.42657282514393,20.26477651030087,11.744318121026526,1024,2,9
241,Apigenin,3,-5.5,42.10066742128612,23.06623851012137,11.560219069817956,1024,2,10
242,Apigenin,3,-5.5,42.77830824721516,23.013497614589504,11.916028447328367,1024,2,11
243,Apigenin,3,-5.5,43.90665561730568,19.07771875645712,11.309484119516828,1024,2,12
244,Apigenin,3,-5.4,44.25302807685812,19.566601355685577,10.803311083763445,1024,2,13
245,Apigenin,3,-5.4,44.29065948205146,22.306258080526337,10.76577846737176,1024,2,14
246,Apigenin,3,-5.4,43.546490680450155,19.81783506010472,10.921554431124497,1024,2,15
247,Apigenin,3,-5.4,42.67605253481074,19.87932004504007,11.129054146185368,1024,2,16
248,Apigenin,3,-5.4,42.24970305064593,23.72491528017698,11.715492186497242,1024,2,17
249,Apigenin,3,-6.1,38.500074547811614,21.80243563039335,11.60468303894437,1024,3,1
250,Apigenin,3,-6.0,36.473282989122794,22.940859958973952,11.358784501287381,1024,3,2
251,Apigenin,3,-5.7,42.30255750264594,21.240778379902785,11.994091118281396,1024,3,3
252,Apigenin,3,-5.6,42.519385790478296,20.68791111738315,10.915881690341434,1024,3,4
253,Apigenin,3,-5.6,42.525822427562815,20.67813846400067,10.904189280589316,1024,3,5
254,Apigenin,3,-5.6,41.535445432086526,21.36772141016409,12.31176556999111,1024,3,6
255,Apigenin,3,-5.5,42.226844578720616,23.055654635616477,11.9170042242729,1024,3,7
256,Apigenin,3,-5.5,42.21849118862136,23.05654732736677,11.912538738840208,1024,3,8
257,Apigenin,3,-5.5,40.43603689154251,20.23570366885629,11.741659435695144,1024,3,9
258,Apigenin,3,-5.5,41.75523791638105,21.359201175610433,11.053219063282482,1024,3,10
259,Apigenin,3,-5.5,43.89867782340707,19.07750520577211,11.312562700856635,1024,3,11
260,Apigenin,3,-5.4,42.05386849255691,23.077386952728997,11.577528734775289,1024,3,12
261,Apigenin,3,-5.4,42.549297427963694,21.232106439107504,11.916333678801605,1024,3,13
262,Apigenin,3,-5.4,40.04050474600903,19.890523778225187,12.329295940003126,1024,3,14
263,Apigenin,3,-5.4,44.249848624787816,19.57839235414739,10.825654822941436,1024,3,15
264,Apigenin,3,-5.4,44.31123276779436,22.31524800305132,10.806089319277806,1024,3,16
265,Apigenin,3,-5.4,43.55488532057004,19.817066134223023,10.907129088177323,1024,3,17
266,Apigenin,3,-5.4,42.66945766824424,19.886551400259805,11.11897196767433,1024,3,18
267,Apigenin,3,-5.4,42.255716462353284,23.723180360045433,11.7117394552195,1024,3,19
268,Apigenin,3,-6.1,38.49933496142666,21.812290888232674,11.617109349597854,1024,4,1
269,Apigenin,3,-6.0,36.47546677345332,22.941319145804272,11.362952749045125,1024,4,2
270,Apigenin,3,-5.7,42.28640356499544,21.222242012604198,11.98011707627759,1024,4,3
271,Apigenin,3,-5.6,42.52116005584338,20.688701954281925,10.907680671658412,1024,4,4
272,Apigenin,3,-5.6,42.52433043682588,20.682951430322984,10.91165510518278,1024,4,5
273,Apigenin,3,-5.6,41.538186556208025,21.36305725114412,12.312531053425165,1024,4,6
274,Apigenin,3,-5.5,42.22566890461104,23.06609204563496,11.911327720955882,1024,4,7
275,Apigenin,3,-5.5,40.433505394008996,20.230316643097172,11.731954338685513,1024,4,8
276,Apigenin,3,-5.5,41.74728675872419,21.38513731041328,11.014057075750193,1024,4,9
277,Apigenin,3,-5.5,42.78480969607686,22.99786004332718,11.921859459162064,1024,4,10
278,Apigenin,3,-5.5,43.89680569575798,19.085584059930014,11.324813345455885,1024,4,11
279,Apigenin,3,-5.4,42.070454226100566,23.07236264995593,11.578570567897101,1024,4,12
280,Apigenin,3,-5.4,42.5220788471665,21.208409223577174,11.927398007713535,1024,4,13
281,Apigenin,3,-5.4,44.26774936816773,19.57263597751828,10.797716732131617,1024,4,14
282,Apigenin,3,-5.4,44.2904866403105,22.3019131237741,10.758990838479457,1024,4,15
283,Apigenin,3,-5.4,43.56519105763067,19.81993486410886,10.90964192381293,1024,4,16
284,Apigenin,3,-5.4,42.66128279115868,19.872661750317334,11.140587462252881,1024,4,17
285,Apigenin,3,-5.4,42.251598645515145,23.719979074547826,11.719183809636506,1024,4,18
286,Apigenin,3,-6.1,38.496808224758965,21.803431783658148,11.604694188237353,1024,5,1
287,Apigenin,3,-6.0,36.48353780472321,22.936424678684503,11.361137990102714,1024,5,2
288,Apigenin,3,-5.8,42.28083716627568,21.223141354276656,11.96466275533666,1024,5,3
289,Apigenin,3,-5.7,42.26550427355498,21.22471183736456,11.990482139799752,1024,5,4
290,Apigenin,3,-5.6,42.51946866684132,20.680666435189256,10.90344159583846,1024,5,5
291,Apigenin,3,-5.6,42.51987815662512,20.687591471235066,10.904216241704988,1024,5,6
292,Apigenin,3,-5.6,41.54193703555855,21.36377125859046,12.314059933424792,1024,5,7
293,Apigenin,3,-5.5,42.22860345060942,23.05831124753031,11.931653240900438,1024,5,8
294,Apigenin,3,-5.5,40.41971209156416,20.27593410789356,11.739565778837544,1024,5,9
295,Apigenin,3,-5.5,41.746683296183726,21.391028664062976,11.02540957603688,1024,5,10
