,ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
1014,Baicalin,0,-5.9,46.86410056769123,9.01870390203821,-7.986927379481739,1024,2,11
1015,Baicalin,0,-5.8,45.62203554721527,9.668645673794963,-9.1791245710584,1024,2,12
1016,Baicalin,0,-5.8,46.7055445326695,8.629304872275585,-8.514332404490448,1024,2,13
1017,Baicalin,0,-5.8,45.44553879376709,10.493850096695363,-9.842321346571646,1024,2,14
1018,Baicalin,0,-5.8,46.99746313143574,12.043369525414619,-8.656220815724671,1024,2,15
1019,Baicalin,0,-5.8,43.28038200998783,10.447951643153377,-11.59442529932593,1024,2,16
1020,Baicalin,0,-5.7,46.79679455006686,9.108113930308322,-8.663477972887904,1024,2,17
1021,Baicalin,0,-5.6,45.899515325516205,9.632019347040217,-9.365518322517485,1024,2,18
1022,Baicalin,0,-7.0,46.408426196436736,12.008096651196242,-8.38490044225504,1024,3,1
1023,Baicalin,0,-6.5,46.82930602218383,11.061278203413002,-7.885499791070219,1024,3,2
1024,Baicalin,0,-6.3,46.44052744855546,11.081919661123408,-8.358382360975117,1024,3,3
1025,Baicalin,0,-6.2,46.88662773061182,12.374507014564571,-8.772879517314877,1024,3,4
1026,Baicalin,0,-6.2,47.038614853739716,10.584722306050509,-8.326365008635138,1024,3,5
1027,Baicalin,0,-6.2,46.67110455073605,9.677927706796613,-7.727747381538568,1024,3,6
1028,Baicalin,0,-6.1,47.03496828707104,9.843513298899644,-7.729737523958533,1024,3,7
1029,Baicalin,0,-6.1,44.5690505956859,11.094641953541558,-9.930483470506683,1024,3,8
1030,Baicalin,0,-6.1,45.65595471434975,9.581645151942586,-9.05020239821818,1024,3,9
1031,Baicalin,0,-5.9,45.73091595044951,10.188134305532664,-9.747378192834104,1024,3,10
1032,Baicalin,0,-5.9,46.869248618468255,9.023578915008526,-7.992753051358041,1024,3,11
1033,Baicalin,0,-5.8,45.63854851658938,9.718670609505248,-9.19387678425639,1024,3,12
1034,Baicalin,0,-5.8,46.708304635551436,8.638768260745838,-8.521525636003847,1024,3,13
1035,Baicalin,0,-5.8,45.478330397954025,10.4379459702482,-9.839483420352485,1024,3,14
1036,Baicalin,0,-5.8,46.9958145763764,12.048687264890676,-8.654966266211405,1024,3,15
1037,Baicalin,0,-5.8,43.29090515149953,10.45366971529593,-11.59549051912913,1024,3,16
1038,Baicalin,0,-5.7,46.774185207900665,9.111715503225094,-8.68103563094375,1024,3,17
1039,Baicalin,0,-5.6,45.81594153816437,9.651352629252187,-9.289434235431925,1024,3,18
1040,Baicalin,0,-5.6,50.28351833030084,10.123711862647314,-4.542358585535502,1024,3,19
1041,Baicalin,0,-7.0,46.40776175479277,12.002677789108914,-8.385889779812933,1024,4,1
1042,Baicalin,0,-6.5,46.8122475905144,11.065793644113443,-7.895333626244915,1024,4,2
1043,Baicalin,0,-6.3,46.436500078132795,11.086662053078992,-8.368817688009285,1024,4,3
1044,Baicalin,0,-6.2,46.89124478432014,12.366916636811332,-8.767525184155494,1024,4,4
1045,Baicalin,0,-6.2,47.09386434490948,10.364464671294028,-8.374594365403606,1024,4,5
1046,Baicalin,0,-6.1,47.027908410923814,9.84261703979964,-7.72885900189826,1024,4,6
1047,Baicalin,0,-6.1,46.76457430206565,9.647295317416908,-7.806855869125999,1024,4,7
1048,Baicalin,0,-6.1,44.569760686033945,11.102262726950636,-9.930034556796453,1024,4,8
1049,Baicalin,0,-6.1,45.65936739531186,9.55703228295517,-9.056154624845895,1024,4,9
1050,Baicalin,0,-5.9,45.713035984325906,10.226415604597367,-9.751512625939892,1024,4,10
1051,Baicalin,0,-5.9,46.852794998046576,9.01271657608284,-8.004050739608653,1024,4,11
1052,Baicalin,0,-5.8,46.703304743505036,8.626275013716416,-8.525329121900361,1024,4,12
1053,Baicalin,0,-5.8,45.585819290733035,9.720172466431114,-9.119622778840196,1024,4,13
1054,Baicalin,0,-5.8,45.478161597200796,10.449716710518198,-9.854109092293262,1024,4,14
1055,Baicalin,0,-5.8,43.290836689450686,10.449670242076223,-11.591081079307331,1024,4,15
1056,Baicalin,0,-5.8,46.97914050729063,12.041517680967436,-8.681886749974222,1024,4,16
1057,Baicalin,0,-5.8,46.73477228892486,9.137074292877593,-8.689847140775381,1024,4,17
1058,Baicalin,0,-5.6,45.86791336587324,9.635762848789877,-9.327127619227106,1024,4,18
1059,Baicalin,0,-5.6,50.281454019306466,10.127303797529569,-4.538319874184342,1024,4,19
1060,Baicalin,0,-7.0,46.41050806057208,12.007639158953214,-8.387435444198804,1024,5,1
1061,Baicalin,0,-6.5,46.81163872101357,11.072821269129694,-7.894225700393732,1024,5,2
1062,Baicalin,0,-6.3,46.43224557619462,11.09351496338352,-8.355033357609072,1024,5,3
1063,Baicalin,0,-6.2,46.87812503170331,12.378759460871365,-8.772827954145706,1024,5,4
1064,Baicalin,0,-6.2,47.04635714004448,10.547942768439077,-8.35500371647688,1024,5,5
1065,Baicalin,0,-6.1,47.0161196936661,9.838622852712867,-7.734499937387847,1024,5,6
1066,Baicalin,0,-6.1,46.80800067655207,9.637013859553596,-7.801271696584867,1024,5,7
1067,Baicalin,0,-6.1,44.56736085490943,11.09753714572494,-9.935211631979438,1024,5,8
1068,Baicalin,0,-6.1,45.6658010691457,9.561654644488474,-9.059258271102287,1024,5,9
1069,Baicalin,0,-6.1,46.82865633692792,9.669873942691664,-7.798163736008004,1024,5,10
1070,Baicalin,0,-6.0,47.400807720725574,10.804615677806838,-8.503266675730346,1024,5,11
1071,Baicalin,0,-5.9,45.741954842936074,10.20815743564569,-9.762566611570737,1024,5,12
1072,Baicalin,0,-5.9,46.8594256316148,9.017251801763152,-8.00248267872431,1024,5,13
1073,Baicalin,0,-5.8,46.708494253014926,8.660080346475716,-8.504567574586643,1024,5,14
1074,Baicalin,0,-5.8,45.458961086834606,10.500233166507293,-9.844597128351971,1024,5,15
1075,Baicalin,0,-5.8,46.97252704934829,12.0325746367954,-8.681243938791244,1024,5,16
1076,Baicalin,0,-5.8,43.301306913077156,10.451894190250773,-11.591058792236195,1024,5,17
1077,Baicalin,0,-5.8,46.725249422040775,9.127801799904825,-8.717300512037998,1024,5,18
1078,Baicalin,0,-5.7,50.247572683084385,10.158174419957927,-4.312377570811488,1024,5,19
1079,Baicalin,0,-5.6,45.90697895393447,9.622005415824605,-9.381432233040456,1024,5,20
1080,Baicalin,1,-6.5,46.72556802952071,9.735630083622114,-8.094841149213721,1024,1,1
1081,Baicalin,1,-5.8,47.01657501150117,10.452052153459695,-7.6568229224681925,1024,1,2
1082,Baicalin,1,-5.8,46.34768780272423,11.00833650073917,-7.535400514170361,1024,1,3
1083,Baicalin,1,-5.7,45.67873477915596,9.469687546104216,-8.620435382991332,1024,1,4
1084,Baicalin,1,-5.4,45.46638261759512,10.273833474792127,-9.326714265996047,1024,1,5
1085,Baicalin,1,-5.4,46.24174557907307,9.180734815263293,-8.851291947183624,1024,1,6
1086,Baicalin,1,-5.2,46.37707953060645,8.80350189501358,-8.763199900041617,1024,1,7
1087,Baicalin,1,-5.0,46.02977052454708,9.823560147574014,-8.639011707344308,1024,1,8
1088,Baicalin,1,-5.0,45.56364401879849,9.85308479638293,-9.44938893103715,1024,1,9
1089,Baicalin,1,-5.0,45.76384223321685,9.165018790784542,-8.710400315810269,1024,1,10
1090,Baicalin,1,-4.9,46.959136613639096,9.17057903958806,-9.147448215143742,1024,1,11
1091,Baicalin,1,-4.8,46.587788531148384,10.291485056189977,-9.097080228528144,1024,1,12
1092,Baicalin,1,-4.5,47.127959933334076,11.606645576480155,-8.165326069586671,1024,1,13
1093,Baicalin,1,-4.1,47.156982557575894,10.376827310292887,-8.840088877111018,1024,1,14
1094,Baicalin,1,-3.7,46.40537465422272,10.696980822397164,-9.616696287902977,1024,1,15
1095,Baicalin,1,-3.7,46.69818612315726,9.341629266969887,-9.833081022336952,1024,1,16
1096,Baicalin,1,-3.7,46.68312059059265,10.788950969134353,-9.811898588437906,1024,1,17
1097,Baicalin,1,-3.7,47.13188801092175,9.814240438912348,-8.35950476941572,1024,1,18
1098,Baicalin,1,-6.5,46.68464427141168,9.80700092050688,-8.066086839855705,1024,2,1
1099,Baicalin,1,-5.8,47.027107956938494,10.45078110524106,-7.670686079704097,1024,2,2
1100,Baicalin,1,-5.6,45.655769136901505,9.467756498641807,-8.640122895889693,1024,2,3
1101,Baicalin,1,-5.4,45.38206932908557,10.052924996719714,-9.422844711267244,1024,2,4
1102,Baicalin,1,-5.4,46.36202873296814,10.80678072639033,-7.4954499378875505,1024,2,5
1103,Baicalin,1,-5.1,46.266248494487456,9.211902208152642,-8.84860728179112,1024,2,6
1104,Baicalin,1,-5.0,46.26704894428173,9.871262670256584,-8.643181102763286,1024,2,7
1105,Baicalin,1,-4.9,46.9855578769566,9.172111620636027,-9.20495498685882,1024,2,8
1106,Baicalin,1,-4.9,45.59519273895217,9.17052720575201,-8.784675471653276,1024,2,9
1107,Baicalin,1,-4.7,46.552172949827344,10.329605336784534,-9.128011483423533,1024,2,10
1108,Baicalin,1,-4.7,46.78577561899797,11.795453554792914,-7.870391012367363,1024,2,11
1109,Baicalin,1,-4.2,46.54740469437787,11.174070149284043,-9.116843454096268,1024,2,12
1110,Baicalin,1,-4.0,46.73678774397151,9.390120219847642,-8.486873887563494,1024,2,13
1111,Baicalin,1,-3.9,47.08719796829895,9.870161298486249,-8.355004395561986,1024,2,14
1112,Baicalin,1,-3.9,47.170593647954455,10.29402629300544,-8.919024647680564,1024,2,15
1113,Baicalin,1,-3.7,46.49929977312708,9.60183713761461,-9.758320893571913,1024,2,16
1114,Baicalin,1,-6.5,46.682977138112925,9.68626612919234,-8.148015304722229,1024,3,1
1115,Baicalin,1,-5.7,47.00934827721246,10.457733752537704,-7.6283936059704605,1024,3,2
1116,Baicalin,1,-5.7,45.62253779395301,9.609163660845788,-8.61814255767169,1024,3,3
1117,Baicalin,1,-5.3,46.276414758469755,9.212419828603434,-8.826385196921096,1024,3,4
1118,Baicalin,1,-5.1,45.77282618087926,8.933104439604652,-8.76229100880729,1024,3,5
1119,Baicalin,1,-4.9,46.94327791450823,9.156213140934637,-9.136013519665632,1024,3,6
1120,Baicalin,1,-4.9,46.299272612071725,9.476803113079024,-8.879570010588573,1024,3,7
1121,Baicalin,1,-4.7,47.139481965189866,11.639628445389745,-7.93309109393587,1024,3,8
1122,Baicalin,1,-4.6,46.646401840562426,10.313707912163553,-9.096583971049284,1024,3,9
1123,Baicalin,1,-4.5,45.714096155503256,10.196158519602763,-9.221525533715068,1024,3,10
1124,Baicalin,1,-4.2,47.58582383625102,10.590515785009718,-7.626695517167865,1024,3,11
1125,Baicalin,1,-4.1,46.565506169312016,11.65196605827181,-8.912606764636381,1024,3,12
1126,Baicalin,1,-4.1,46.718721836793286,9.412352287475953,-8.484652569744162,1024,3,13
1127,Baicalin,1,-3.9,45.447819468874854,9.996968899744427,-10.184882425567649,1024,3,14
1128,Baicalin,1,-3.8,47.218614915591964,10.209858548668253,-8.865694341837118,1024,3,15
1129,Baicalin,1,-3.7,46.13122666267275,10.471643554423087,-8.311241814583562,1024,3,16
1130,Baicalin,1,-3.6,46.65340104274682,9.500947020953356,-9.7092073152641,1024,3,17
1131,Baicalin,1,-6.5,46.701362611826255,9.823286814645048,-8.005481990336039,1024,4,1
1132,Baicalin,1,-5.8,46.347352929256274,11.01701707656096,-7.507801694898785,1024,4,2
1133,Baicalin,1,-5.8,47.02227478394661,10.46963764442533,-7.666673220102742,1024,4,3
1134,Baicalin,1,-5.8,45.677323282735635,9.481047315260417,-8.56447536560639,1024,4,4
1135,Baicalin,1,-5.4,45.79684684113975,8.890760438855239,-8.74930751690793,1024,4,5
1136,Baicalin,1,-5.4,45.43095562831675,10.255132738685981,-9.342262623234145,1024,4,6
1137,Baicalin,1,-5.4,46.1882832789812,9.066339502852596,-8.865251741246515,1024,4,7
1138,Baicalin,1,-5.3,46.96523241143098,9.320702720904496,-8.430956082283652,1024,4,8
1139,Baicalin,1,-5.2,45.76757508698577,10.105374213243412,-9.248239286931627,1024,4,9
1140,Baicalin,1,-4.9,46.963423503308185,9.094628441060546,-9.207006645592696,1024,4,10
1141,Baicalin,1,-4.8,46.57980163866529,10.329472752015297,-9.098303595254778,1024,4,11
1142,Baicalin,1,-4.7,47.1409644919778,11.679377180815383,-7.9286962504139815,1024,4,12
1143,Baicalin,1,-4.1,46.70920355130424,9.561112121901695,-8.539116509404009,1024,4,13
1144,Baicalin,1,-4.1,47.11695920391053,10.342276031906547,-8.906321183121461,1024,4,14
1145,Baicalin,1,-3.8,47.14470354055032,11.361493956464958,-7.836697427310607,1024,4,15
1146,Baicalin,1,-3.8,47.11018076457936,9.941007630024304,-8.326271596230411,1024,4,16
1147,Baicalin,1,-3.8,46.60384530321576,9.541325305621683,-9.697622122137957,1024,4,17
1148,Baicalin,1,-3.7,46.725833638841046,10.733017189810898,-9.782984960786463,1024,4,18
1149,Baicalin,1,-6.6,46.68219905644705,9.81252470614774,-8.057327461193015,1024,5,1
1150,Baicalin,1,-5.9,45.66867270050707,9.539197932237675,-8.521510348598405,1024,5,2
1151,Baicalin,1,-5.8,47.03043100870689,10.44193294010414,-7.640635484524805,1024,5,3
1152,Baicalin,1,-5.8,46.36475583314301,10.979476884601636,-7.478387315970585,1024,5,4
1153,Baicalin,1,-5.3,45.35783684378192,10.218815259928864,-9.330882304902813,1024,5,5
1154,Baicalin,1,-5.3,46.29369887118969,9.338055540733432,-8.856618362645449,1024,5,6
1155,Baicalin,1,-5.1,45.75470512291764,9.761546809872797,-8.694010764362444,1024,5,7
1156,Baicalin,1,-4.9,46.959072462180224,9.102248288988779,-9.206171808531439,1024,5,8
1157,Baicalin,1,-4.7,46.57708376538943,10.407033672581132,-9.136958072746806,1024,5,9
1158,Baicalin,1,-4.5,46.874010799364456,11.570227203453856,-7.939467455612039,1024,5,10
1159,Baicalin,1,-4.4,47.47789378496429,10.264454383834009,-7.592718562216794,1024,5,11
1160,Baicalin,1,-4.3,45.98393944789943,11.162882709636614,-9.503624284525467,1024,5,12
1161,Baicalin,1,-4.2,47.17481653427848,9.726612586438279,-8.188201046081211,1024,5,13
1162,Baicalin,1,-4.1,46.63950473455187,9.447267634463117,-8.436067568944866,1024,5,14
1163,Baicalin,1,-3.9,46.7914007399794,11.429622944086542,-8.499285544716752,1024,5,15
1164,Baicalin,1,-3.9,46.942960848959096,10.340535498603906,-9.06735902154084,1024,5,16
1165,Baicalin,1,-3.9,47.01980440870618,9.81546237985962,-8.33075374628616,1024,5,17
1166,Baicalin,1,-3.7,46.592150707567995,9.548218257353867,-9.785988807784008,1024,5,18
1167,Baicalin,2,-7.2,42.05296566173587,1.1321834644319906,9.567803235724234,1024,1,1
1168,Baicalin,2,-7.2,38.770406950073365,-3.3841466379392253,7.384487688663727,1024,1,2
1169,Baicalin,2,-7.0,42.46706057816787,1.509279227682429,9.043414776891872,1024,1,3
1170,Baicalin,2,-7.0,41.89966476260322,0.8877952514887715,8.892047570130332,1024,1,4
1171,Baicalin,2,-7.0,40.54754019011713,-0.1761811657208522,8.310084138989867,1024,1,5
1172,Baicalin,2,-6.7,38.453923884807104,-3.5643893020124264,7.720701154656536,1024,1,6
1173,Baicalin,2,-6.7,42.680462608938605,1.3423024806709445,9.042006851275573,1024,1,7
1174,Baicalin,2,-6.7,42.73159769529247,2.0586214986876312,8.709757381659694,1024,1,8
1175,Baicalin,2,-6.7,42.167980790711134,2.0345004671617337,9.491199242095892,1024,1,9
1176,Baicalin,2,-6.7,40.66489592335701,0.4848390783841066,8.64372691282201,1024,1,10
1177,Baicalin,2,-6.7,42.95823567909915,1.4303846575216543,9.748392165223132,1024,1,11
1178,Baicalin,2,-6.6,40.39370442817373,0.16350214675174182,9.585642564649065,1024,1,12
1179,Baicalin,2,-6.6,37.75334371032481,-3.7428402171009063,6.914487401555113,1024,1,13
1180,Baicalin,2,-6.6,41.37107063852928,-0.8110202645535033,8.591602999847511,1024,1,14
1181,Baicalin,2,-6.6,41.33246022963072,-0.693916919130198,9.36850804357769,1024,1,15
1182,Baicalin,2,-6.6,41.4691498413603,0.3871169594101461,9.256245291895373,1024,1,16
1183,Baicalin,2,-6.6,38.99999202262679,-2.377590413123692,8.0873420323928,1024,1,17
1184,Baicalin,2,-6.6,42.266288666850244,0.478146377082119,9.407419948899829,1024,1,18
1185,Baicalin,2,-6.4,41.008964089638866,0.6795761510930047,8.67904866214708,1024,1,19
1186,Baicalin,2,-7.2,42.05747688777946,1.134933635354649,9.560246413801995,1024,2,1
1187,Baicalin,2,-7.2,38.771320541663535,-3.3894044838131117,7.389852943326166,1024,2,2
1188,Baicalin,2,-7.0,42.456869771188614,1.4969633428064444,9.05097958654978,1024,2,3
1189,Baicalin,2,-6.9,40.527530092312745,-0.21323928766851025,8.317830422386331,1024,2,4
1190,Baicalin,2,-6.9,41.849964194598854,0.8283821720563551,8.907401361679623,1024,2,5
1191,Baicalin,2,-6.8,42.28346050748221,2.2790134460232347,8.845242756644312,1024,2,6
1192,Baicalin,2,-6.7,38.45314588825138,-3.5687004011921517,7.731231566915307,1024,2,7
1193,Baicalin,2,-6.7,42.955156100779455,1.4623036578439033,9.738726066233847,1024,2,8
1194,Baicalin,2,-6.7,40.684521023751785,0.4900802744913116,8.652960700154477,1024,2,9
1195,Baicalin,2,-6.7,42.16926313306609,2.0334276294007148,9.496426540193344,1024,2,10
1196,Baicalin,2,-6.7,42.75692762795,1.3194795763945872,9.118998798786183,1024,2,11
1197,Baicalin,2,-6.7,37.6996005495224,-3.7985174365520593,6.932855084942751,1024,2,12
1198,Baicalin,2,-6.6,40.41004853227118,0.16489549117426558,9.583352753048779,1024,2,13
1199,Baicalin,2,-6.6,41.46926104823569,0.351171651390821,9.2900592278731,1024,2,14
1200,Baicalin,2,-6.6,41.37364456142178,-0.8097644384339233,8.586138544598807,1024,2,15
1201,Baicalin,2,-6.6,41.32802163796801,-0.6854788192918388,9.362664971417864,1024,2,16
1202,Baicalin,2,-6.6,39.00068028125223,-2.37870147326696,8.08788615894681,1024,2,17
1203,Baicalin,2,-6.5,42.226468766115055,0.3703421140488086,9.415009829256038,1024,2,18
1204,Baicalin,2,-6.4,41.091075452503475,0.69440469635823,8.642586718615181,1024,2,19
1205,Baicalin,2,-7.2,42.067942928296965,1.1376947537555429,9.565137199968849,1024,3,1
1206,Baicalin,2,-7.2,38.76216230203081,-3.3855576251263235,7.380424898552884,1024,3,2
1207,Baicalin,2,-7.0,42.465575182043864,1.496660178721199,9.050563932857482,1024,3,3
1208,Baicalin,2,-7.0,41.03095497810831,0.8107434403119196,8.467829793869923,1024,3,4
1209,Baicalin,2,-6.9,41.90509034936016,0.8805119878439853,8.91844806237838,1024,3,5
1210,Baicalin,2,-6.9,40.542782931655296,-0.1932148542831664,8.308827779227753,1024,3,6
1211,Baicalin,2,-6.9,42.57779671300703,1.6363440510878329,8.638181216473772,1024,3,7
1212,Baicalin,2,-6.7,38.455132721599476,-3.5602271058166584,7.721924704959516,1024,3,8
1213,Baicalin,2,-6.7,42.93628803257694,1.4673627745856097,9.703977600646102,1024,3,9
1214,Baicalin,2,-6.7,42.16948596274211,2.0432751477372797,9.490957607173977,1024,3,10
1215,Baicalin,2,-6.7,40.68139879925596,0.4856811338736261,8.649915434722468,1024,3,11
1216,Baicalin,2,-6.7,42.75720234295185,1.3219463548097856,9.122619611480422,1024,3,12
1217,Baicalin,2,-6.7,37.67889524533118,-3.8085870111122655,6.909945115093755,1024,3,13
1218,Baicalin,2,-6.6,41.47572072681496,0.3893749139744935,9.277991829655152,1024,3,14
1219,Baicalin,2,-6.6,41.322817824977705,-0.6830570940859174,9.372513854510547,1024,3,15
1220,Baicalin,2,-6.6,41.378011966911856,-0.8050548440552099,8.586003607233758,1024,3,16
1221,Baicalin,2,-6.6,39.003883973807994,-2.3783835929999104,8.089479783827569,1024,3,17
1222,Baicalin,2,-6.6,42.251817577476615,0.4446036098496953,9.401828967914529,1024,3,18
1223,Baicalin,2,-6.4,41.023581262952774,0.6905056861000143,8.674331710851872,1024,3,19
1224,Baicalin,2,-7.2,42.05213175425437,1.1323838730620686,9.553027619950171,1024,4,1
1225,Baicalin,2,-7.2,38.7538339585568,-3.382044934478765,7.392632282301181,1024,4,2
1226,Baicalin,2,-7.0,42.479311815799896,1.527500471721206,9.024014866229908,1024,4,3
1227,Baicalin,2,-7.0,41.007270852345535,0.7716672059739964,8.450822480613839,1024,4,4
1228,Baicalin,2,-7.0,40.546643073375705,-0.17547899425584712,8.319600809642612,1024,4,5
1229,Baicalin,2,-6.9,41.833587146008185,0.7948480420311538,8.901499336320388,1024,4,6
1230,Baicalin,2,-6.8,42.58961731990785,1.6365833470002376,8.62643836516283,1024,4,7
1231,Baicalin,2,-6.7,38.46085353697874,-3.5634863123016824,7.7211885061956105,1024,4,8
1232,Baicalin,2,-6.7,42.87235550328589,1.510595480125604,9.618153414467079,1024,4,9
1233,Baicalin,2,-6.7,42.79354072725986,1.3081070082457835,9.134317816065993,1024,4,10
1234,Baicalin,2,-6.7,42.16796427307704,2.0419839906780424,9.489663232370493,1024,4,11
1235,Baicalin,2,-6.7,40.69307911666158,0.4879350945701423,8.663195212166771,1024,4,12
1236,Baicalin,2,-6.7,37.67531438218432,-3.787738482322856,6.904378503108523,1024,4,13
1237,Baicalin,2,-6.6,40.3935746311306,0.1540881914860643,9.574940707557401,1024,4,14
1238,Baicalin,2,-6.6,41.38895088416237,-0.821212732194027,8.577430553358335,1024,4,15
1239,Baicalin,2,-6.6,39.008651735360665,-2.3691207503584137,8.095985625272045,1024,4,16
1240,Baicalin,2,-6.5,42.268014207869676,0.474497866374013,9.417196681652594,1024,4,17
1241,Baicalin,2,-6.4,41.06996295640265,0.7245068013746765,8.646162492377275,1024,4,18
1242,Baicalin,2,-7.2,42.05329918090224,1.1304579212479575,9.551341359985706,1024,5,1
1243,Baicalin,2,-7.2,38.76745588251888,-3.3859633553795363,7.379939409397222,1024,5,2
1244,Baicalin,2,-7.0,42.47375844567483,1.50169431401973,9.060684053732329,1024,5,3
1245,Baicalin,2,-7.0,40.839273466489296,0.5175619937920245,8.483990407237826,1024,5,4
1246,Baicalin,2,-7.0,41.885372097832295,0.8838313811190945,8.893848665251205,1024,5,5
1247,Baicalin,2,-7.0,40.5311259736259,-0.18103532126804744,8.314606846154225,1024,5,6
1248,Baicalin,2,-6.7,38.44049159286193,-3.5679595730436056,7.729817604465003,1024,5,7
1249,Baicalin,2,-6.7,42.819598952693724,1.5332712815346838,9.48425523025637,1024,5,8
1250,Baicalin,2,-6.7,42.16450431019851,2.0381014213718704,9.488579811106113,1024,5,9
1251,Baicalin,2,-6.7,42.749849571434886,1.3192314809300976,9.118910065413699,1024,5,10
1252,Baicalin,2,-6.7,40.68913477626368,0.4994135843364522,8.680816776989786,1024,5,11
1253,Baicalin,2,-6.7,37.6762695934705,-3.7832011229474727,6.9076566498735295,1024,5,12
1254,Baicalin,2,-6.7,42.576316212236904,2.3587324476073985,8.972575810145774,1024,5,13
1255,Baicalin,2,-6.6,41.38081276184443,-0.8103642314522834,8.59733423859592,1024,5,14
1256,Baicalin,2,-6.6,41.463080089901744,0.3569607335445522,9.28676302352361,1024,5,15
1257,Baicalin,2,-6.6,41.333064597366096,-0.6914859561101473,9.368623202134275,1024,5,16
1258,Baicalin,2,-6.6,38.98324106111918,-2.390036009426043,8.084837622576707,1024,5,17
1259,Baicalin,2,-6.5,42.183472605145006,0.3525819380310549,9.414238787922669,1024,5,18
1260,Baicalin,2,-6.4,41.10781175728665,0.6930266724088392,8.635731423476138,1024,5,19
1261,Baicalin,0,-7.0,46.4083680746733,12.003961046950733,-8.38791421411938,1024,1,1
1262,Baicalin,0,-6.5,46.835249628644775,11.061230803733258,-7.886719922966098,1024,1,2
1263,Baicalin,0,-6.3,46.41791941670804,11.089826999880305,-8.320281156707834,1024,1,3
1264,Baicalin,0,-6.2,46.877888870958046,12.372176265485113,-8.769012585250051,1024,1,4
1265,Baicalin,0,-6.2,47.08519004867904,10.53526418363309,-8.306851804701479,1024,1,5
1266,Baicalin,0,-6.1,47.040890960347916,9.832335377635108,-7.7290707908801535,1024,1,6
1267,Baicalin,0,-6.1,44.55891436080545,11.098943211306644,-9.928519417481766,1024,1,7
1268,Baicalin,0,-6.1,46.67705188168749,9.612775947003636,-7.799855381308474,1024,1,8
1269,Baicalin,0,-6.1,45.667515399066474,9.563152695958653,-9.04116622732232,1024,1,9
1270,Baicalin,0,-6.0,47.38237797011077,10.833849687171817,-8.50595804732429,1024,1,10
1271,Baicalin,0,-5.9,45.73299863579657,10.193070486040256,-9.747838539721553,1024,1,11
1272,Baicalin,0,-5.9,46.85780063972626,9.007544903921088,-7.997960793646692,1024,1,12
1273,Baicalin,0,-5.8,45.6257324074472,9.699574282860569,-9.178428126751683,1024,1,13
1274,Baicalin,0,-5.8,46.698595184819155,8.626499778405021,-8.518719532693655,1024,1,14
1275,Baicalin,0,-5.8,45.45387857479357,10.495787549295846,-9.837442366767947,1024,1,15
1276,Baicalin,0,-5.8,46.96808745911501,12.025044293435323,-8.66920006593274,1024,1,16
1277,Baicalin,0,-5.8,43.28455836330036,10.443049994019724,-11.59323867370557,1024,1,17
1278,Baicalin,0,-5.7,46.80444115565225,9.103557080246306,-8.651366243008754,1024,1,18
1279,Baicalin,0,-7.0,46.402191914424506,12.010786860723352,-8.388277337619794,1024,2,1
1280,Baicalin,0,-6.5,46.82867804296561,11.063480587400095,-7.892529814783628,1024,2,2
1281,Baicalin,0,-6.3,46.42344544487259,11.090244838296924,-8.363068051788426,1024,2,3
1282,Baicalin,0,-6.2,47.04107611556136,10.572799247198816,-8.291994428140107,1024,2,4
1283,Baicalin,0,-6.2,46.87641466299718,12.376473928911926,-8.778767704121723,1024,2,5
1284,Baicalin,0,-6.1,47.035518116420114,9.835779691896624,-7.731277684047611,1024,2,6
1285,Baicalin,0,-6.1,46.74317117034343,9.652670735834882,-7.791539930733782,1024,2,7
1286,Baicalin,0,-6.1,44.55616684096289,11.101033472977548,-9.926867478464665,1024,2,8
1287,Baicalin,0,-6.1,45.64157592744858,9.566183660397211,-9.061495386941958,1024,2,9
1288,Baicalin,0,-5.9,45.72500334913997,10.181085227276132,-9.744446347510022,1024,2,10
1289,Baicalin,0,-5.9,46.86410056769123,9.01870390203821,-7.986927379481739,1024,2,11
1290,Baicalin,0,-5.8,45.62203554721527,9.668645673794963,-9.1791245710584,1024,2,12
1291,Baicalin,0,-5.8,46.7055445326695,8.629304872275585,-8.514332404490448,1024,2,13
1292,Baicalin,0,-5.8,45.44553879376709,10.493850096695363,-9.842321346571646,1024,2,14
1293,Baicalin,0,-5.8,46.99746313143574,12.043369525414619,-8.656220815724671,1024,2,15
1294,Baicalin,0,-5.8,43.28038200998783,10.447951643153377,-11.59442529932593,1024,2,16
1295,Baicalin,0,-5.7,46.79679455006686,9.108113930308322,-8.663477972887904,1024,2,17
1296,Baicalin,0,-5.6,45.899515325516205,9.632019347040217,-9.365518322517485,1024,2,18
1297,Baicalin,0,-7.0,46.408426196436736,12.008096651196242,-8.38490044225504,1024,3,1
1298,Baicalin,0,-6.5,46.82930602218383,11.061278203413002,-7.885499791070219,1024,3,2
1299,Baicalin,0,-6.3,46.44052744855546,11.081919661123408,-8.358382360975117,1024,3,3
1300,Baicalin,0,-6.2,46.88662773061182,12.374507014564571,-8.772879517314877,1024,3,4
1301,Baicalin,0,-6.2,47.038614853739716,10.584722306050509,-8.326365008635138,1024,3,5
1302,Baicalin,0,-6.2,46.67110455073605,9.677927706796613,-7.727747381538568,1024,3,6
1303,Baicalin,0,-6.1,47.03496828707104,9.843513298899644,-7.729737523958533,1024,3,7
