,ligand,score,COM_x,COM_y,COM_z,exhaustiveness
111,Baicalin,-7.1,38.7624308843116,-3.365226500558168,7.394691914125142,2048
112,Baicalin,-7.0,46.43598325453044,11.955121792957845,-8.365382323762448,2048
113,Baicalin,-6.9,40.91353788426742,0.6467604869369495,8.442569863441951,2048
114,Baicalin,-6.9,42.15981205480376,1.037361118529849,8.907072564422931,2048
115,Baicalin,-6.8,40.59260054542347,-0.1361124211689042,8.297280871625652,2048
116,Baicalin,-6.8,42.48010776032852,1.5209783094368603,8.577870107852716,2048
117,Baicalin,-6.7,42.31982198657885,2.281800676109933,8.90345532764486,2048
118,Baicalin,-6.6,38.326628306348866,-3.747846524555732,7.715059865186063,2048
119,Baicalin,-6.6,42.218643081435374,2.184217071844902,9.455328855332398,2048
120,Baicalin,-6.6,46.68259511679551,11.163321781287436,-7.95830805681398,2048
121,Baicalin,-6.6,37.64942487220927,-3.7493061932791822,6.930319766046545,2048
122,Baicalin,-6.5,40.58429894279645,0.4384808350393362,8.707992172536715,2048
123,Baicalin,-6.5,38.246180708437976,-8.113131882656491,6.7375796449847165,2048
124,Baicalin,-6.5,42.5797057428217,0.786271435175098,9.251334828610108,2048
125,Baicalin,-6.5,38.90152970038232,-2.3794605587877915,8.046496730604755,2048
126,Baicalin,-6.4,41.42313945538803,-0.576501374819193,9.353108338184107,2048
127,Baicalin,-6.4,43.03923727592784,1.8445845371147296,9.428287404106577,2048
128,Baicalin,-6.4,41.330293271365036,-0.7867398894498271,8.633336351566111,2048
129,Baicalin,-7.2,35.41973622906828,-5.01679664977313,-8.152793252229062,8192
130,Baicalin,-7.1,42.12971716549831,1.1778876221230592,9.527482444487156,8192
131,Baicalin,-7.1,38.764156205739454,-3.3600132919683245,7.391804815144009,8192
132,Baicalin,-7.0,46.43360333757089,11.962369376610008,-8.363179219654995,8192
133,Baicalin,-6.9,42.13409364696429,1.0474376788470448,8.901442821978337,8192
134,Baicalin,-6.8,40.57657901246151,-0.21323556156607676,8.268229251301879,8192
135,Baicalin,-6.8,40.908999352140384,0.7091522807703041,8.472933390110281,8192
136,Baicalin,-6.7,42.320037769797004,2.27646292064072,8.903011392188024,8192
137,Baicalin,-6.6,42.58322738905664,1.529471123915093,8.630273908712082,8192
138,Baicalin,-6.6,38.32130828948525,-3.757434167776714,7.70656873020573,8192
139,Baicalin,-6.6,42.225863057940714,2.1767876998045,9.46594350781054,8192
140,Baicalin,-6.6,40.596745514227244,0.45684649263942206,8.687074784149264,8192
141,Baicalin,-6.6,37.62949801066521,-3.7488932548680327,6.944421447354418,8192
142,Baicalin,-6.6,46.691212066649186,11.156333934492904,-7.9609736131339,8192
143,Baicalin,-6.5,38.247723432700845,-8.114596312482682,6.732989276074093,8192
144,Baicalin,-6.5,42.56484749540104,0.772507593110996,9.266841100072737,8192
145,Baicalin,-6.5,38.903391435154845,-2.3810678498360227,8.04327588121367,8192
146,Baicalin,-6.4,41.34491396178251,-0.7807822399971043,8.663752277122724,8192
147,Baicalin,-7.2,35.42099842108684,-5.0112157974031915,-8.160615393047046,8192
148,Baicalin,-7.1,42.128203625315074,1.1711023427077474,9.534834127625723,8192
149,Baicalin,-7.0,38.75647508747857,-3.355244786208397,7.391678413204013,8192
150,Baicalin,-7.0,46.43881489203929,11.964949300137059,-8.356403489617781,8192
151,Baicalin,-6.9,40.907112205952586,0.6436907892249251,8.440091734795091,8192
152,Baicalin,-6.8,42.1502986296666,1.0429974060284617,8.892765726277721,8192
153,Baicalin,-6.8,40.576908090977795,-0.14533646670431247,8.2813529839239,8192
154,Baicalin,-6.8,42.5388926596496,1.6692463914191282,8.588181613101845,8192
155,Baicalin,-6.7,42.31628195019426,2.281874993488935,8.89760716352116,8192
156,Baicalin,-6.6,38.31886966143888,-3.7589948730341134,7.701358286498571,8192
157,Baicalin,-6.6,42.22722998583757,2.185901054099434,9.468501110369775,8192
158,Baicalin,-6.6,37.65862380937315,-3.749155707375253,6.935864088013114,8192
159,Baicalin,-6.6,40.95106633447915,-0.19530428645242034,8.776047134125001,8192
160,Baicalin,-6.5,40.58600411655912,0.4403263864469997,8.707954207419258,8192
161,Baicalin,-6.5,42.52718699949713,0.7277504328850909,9.30366626980832,8192
162,Baicalin,-6.5,38.23758551021674,-8.105205695776231,6.731837579192632,8192
163,Baicalin,-6.5,38.90152970038232,-2.3794605587877915,8.046496730604755,8192
164,Baicalin,-6.4,41.33294767305009,-0.7830799983899075,8.654848539566348,8192
165,Baicalin,-7.2,35.425183952019246,-5.015040038157721,-8.152487936072692,8192
166,Baicalin,-7.1,42.14657869025878,1.1757831296008934,9.541736396939775,8192
167,Baicalin,-7.1,38.762371262573716,-3.3603774101246184,7.3931503187693215,8192
168,Baicalin,-7.0,46.442596539949726,11.953954126177745,-8.354741868030716,8192
169,Baicalin,-6.9,40.90585678857361,0.6476138755716208,8.452958290404057,8192
170,Baicalin,-6.9,42.14990609650785,1.044070338801523,8.896317875016747,8192
171,Baicalin,-6.8,40.588477706319935,-0.13697683677322528,8.291620073368826,8192
172,Baicalin,-6.8,42.54278233920017,1.673614351598996,8.604398140389112,8192
173,Baicalin,-6.6,38.32450823857575,-3.758154315538632,7.698290000565098,8192
174,Baicalin,-6.6,42.223095999836424,2.188042338066296,9.470878654561316,8192
175,Baicalin,-6.6,42.8629673717684,1.3777417718212337,9.195128153422298,8192
176,Baicalin,-6.6,37.65006092588522,-3.759096818008463,6.9392758751343715,8192
177,Baicalin,-6.6,46.674184336534786,11.169933704069129,-7.952348002861142,8192
178,Baicalin,-6.5,40.58744104811317,0.4401151460756044,8.71083383697085,8192
179,Baicalin,-6.5,38.240466330343374,-8.10513632022089,6.734704556299517,8192
180,Baicalin,-6.5,42.357761335413365,0.5794515092015916,9.352209008532522,8192
181,Baicalin,-6.5,38.90790063389106,-2.3833606428248606,8.04121067402962,8192
182,Baicalin,-6.4,41.34514819995012,-0.7958758345965145,8.661173356173068,8192
183,Baicalin,-7.2,35.42515687238963,-5.014544490298618,-8.154760235981728,8192
184,Baicalin,-7.1,42.128175746488154,1.1726201140356372,9.543101341143574,8192
185,Baicalin,-7.1,38.764285880183415,-3.363530874884063,7.389669633317534,8192
186,Baicalin,-7.0,46.43763019926693,11.957422743672385,-8.36987581691129,8192
187,Baicalin,-6.9,40.91573801725664,0.6455531068270184,8.442624384189095,8192
188,Baicalin,-6.9,42.16797648223967,1.0338431710865688,8.898949809692677,8192
189,Baicalin,-6.8,40.58614648365403,-0.13571042968332805,8.294133032841055,8192
190,Baicalin,-6.6,42.593589398710115,1.981294733159622,8.665913362971747,8192
191,Baicalin,-6.6,42.929906282156665,1.4656093502719134,9.69122974588953,8192
192,Baicalin,-6.6,38.32353915433388,-3.7593232819987374,7.704471757589692,8192
193,Baicalin,-6.6,42.222697201962134,2.1852037503551442,9.458839166027305,8192
194,Baicalin,-6.6,42.833641063108786,1.3920852097290677,9.178051708151195,8192
195,Baicalin,-6.6,40.5996436913915,0.4514245779160236,8.69811277054426,8192
196,Baicalin,-6.5,37.676699674439824,-3.765692835599185,6.946243160503068,8192
197,Baicalin,-6.5,42.36718080773317,0.6656472440497386,9.344391035947668,8192
198,Baicalin,-6.5,38.230233925544375,-8.109825268984714,6.744130070703608,8192
199,Baicalin,-6.5,38.90604827523667,-2.376418280869692,8.050278566558884,8192
200,Baicalin,-6.4,41.43278631128386,-0.5771419053447017,9.347288687114569,8192
201,Baicalin,-6.4,41.340257609564254,-0.7895074437076675,8.651373516334912,8192
202,Baicalin,-7.2,35.4245041424652,-5.023863975684287,-8.153231749386327,8192
203,Baicalin,-7.1,42.14156700916598,1.1861330991146009,9.539259002414079,8192
204,Baicalin,-7.1,38.76301494433967,-3.37142230541034,7.389157381668903,8192
205,Baicalin,-7.0,46.43901490910738,11.958053118179645,-8.361737087216312,8192
206,Baicalin,-6.9,40.90402551269084,0.6378275742817552,8.457393854853194,8192
207,Baicalin,-6.9,42.16672831124452,1.0318065243936168,8.902914873538881,8192
208,Baicalin,-6.8,40.58850361430325,-0.1635564587303012,8.28289625536953,8192
209,Baicalin,-6.6,42.646673882377684,1.9868156634652263,8.702012779050671,8192
210,Baicalin,-6.6,38.31928308679253,-3.756810922857083,7.7057180494833615,8192
211,Baicalin,-6.6,42.22458077020733,2.192661258855682,9.467682504616926,8192
212,Baicalin,-6.6,40.79504787879283,-0.19894713120969693,8.675512351035925,8192
213,Baicalin,-6.6,42.829916197121584,1.3970956221370603,9.170303893002169,8192
214,Baicalin,-6.6,46.68263179697065,11.164372786082387,-7.952539520335183,8192
215,Baicalin,-6.6,37.661568619949385,-3.7563078733757975,6.9468289950410895,8192
216,Baicalin,-6.5,40.59281218426515,0.4437935923012522,8.722807208636915,8192
217,Baicalin,-6.5,38.2456490483114,-8.10839336505529,6.737619253953282,8192
218,Baicalin,-6.5,42.39175543789659,0.6654360391869639,9.366945142726925,8192
219,Baicalin,-6.4,38.90314074627147,-2.380392803641425,8.068139228105213,8192
220,Chrysin,-8.2,40.592427067185284,13.760646849859318,-0.487264684498468,2048
221,Chrysin,-7.8,40.014439703950316,16.065041050698753,-1.045106724651015,2048
222,Chrysin,-7.8,40.02418433423308,16.06122458524762,-1.041829598210489,2048
223,Chrysin,-7.6,39.58473911016267,16.471379857626488,-1.0927589219057987,2048
224,Chrysin,-7.2,40.32130939970555,15.787717070872926,-1.6216982182958295,2048
225,Chrysin,-6.7,40.14855957622834,15.062227369071527,-0.7250264839836902,2048
226,Chrysin,-6.5,39.788093885751046,18.514638020591946,-1.6062493098935882,2048
227,Chrysin,-6.0,43.25870665499247,0.5329954662626787,8.622238799363931,2048
228,Chrysin,-6.0,42.96485353868989,0.8995268884566897,8.521257942956842,2048
229,Chrysin,-6.0,43.31952980007736,2.116073168706555,8.920275071374846,2048
230,Chrysin,-6.0,42.970220828852405,0.8926347615721651,8.525620627318652,2048
231,Chrysin,-6.0,45.414827976581286,1.5441564333548994,8.292173615393914,2048
232,Chrysin,-6.0,38.61405032331438,21.615587345410045,11.686001293159944,2048
233,Chrysin,-5.9,41.21676133411991,0.15336187338471807,8.143923383381505,2048
234,Chrysin,-5.9,43.02428249918415,20.023299887664002,10.947969959968676,2048
235,Chrysin,-5.8,55.278547552530135,-1.3230882735815237,1.992871501483232,2048
236,Chrysin,-5.7,41.63258613861244,-0.2753718221937184,8.818341036099211,2048
237,Chrysin,-5.7,41.474559628224476,1.0763477872276228,8.887442157923779,2048
238,Chrysin,-8.2,40.59428523158061,13.759897438938884,-0.4848711756137515,8192
239,Chrysin,-7.8,40.010941009662425,16.063731108608625,-1.0512001564920948,8192
240,Chrysin,-7.8,40.01576227386865,16.064792862134144,-1.0434141720644476,8192
241,Chrysin,-7.6,39.57742077581637,16.475411821920748,-1.1054788177933028,8192
242,Chrysin,-7.2,40.32258243591947,15.789147650965278,-1.6138910912679094,8192
243,Chrysin,-6.7,40.14679421273357,15.058386488513866,-0.7270305153896761,8192
244,Chrysin,-6.5,39.78008584454997,18.57171883898498,-1.594287243993209,8192
245,Chrysin,-6.0,43.25662391444885,0.5319616974590714,8.624914585230552,8192
246,Chrysin,-6.0,42.97339789752039,0.8926930793723324,8.511946481604872,8192
247,Chrysin,-6.0,42.95418932984225,0.8896194377447528,8.513797488327077,8192
248,Chrysin,-6.0,43.3196437944369,2.111476326041392,8.910258313266757,8192
249,Chrysin,-6.0,45.3684953740102,1.513122317883362,8.300250903574891,8192
250,Chrysin,-6.0,38.61846657920487,21.61905435723891,11.682375142146446,8192
251,Chrysin,-5.9,41.227533692068725,0.1462870601381522,8.149155814925964,8192
252,Chrysin,-5.9,43.02125905055562,20.019213691977715,10.93843766822068,8192
253,Chrysin,-5.8,55.27718668185825,-1.3307567653664198,1.9975859567072132,8192
254,Chrysin,-5.7,41.46630906327436,1.0721362612135952,8.887498082845921,8192
255,Chrysin,-8.2,40.60253757276718,13.757199273695347,-0.4838742681646644,8192
256,Chrysin,-7.8,40.016713684706396,16.062698273866697,-1.047402761026856,8192
257,Chrysin,-7.8,40.01099332101622,16.060532352924696,-1.044846570721355,8192
258,Chrysin,-7.6,39.580939810583025,16.465535632011722,-1.0900642556766578,8192
259,Chrysin,-7.3,40.08725149039997,15.3648568063215,-0.8056197831127795,8192
260,Chrysin,-7.2,40.325676565889815,15.780655255602007,-1.616659078211032,8192
261,Chrysin,-6.7,40.141395157649434,15.065673237081466,-0.7261115697151486,8192
262,Chrysin,-6.5,39.78608015113653,18.541710363697483,-1.597395391875719,8192
263,Chrysin,-6.0,43.25587504290698,0.535192412643866,8.620992490053105,8192
264,Chrysin,-6.0,42.94310865273244,0.9076578947304286,8.530566809783302,8192
265,Chrysin,-6.0,43.31305192357645,2.1119818100485617,8.916848069184752,8192
266,Chrysin,-6.0,45.31029856915598,1.5334094146625354,8.290320120413284,8192
267,Chrysin,-6.0,38.622136780118716,21.621908860131974,11.687633801024965,8192
268,Chrysin,-5.9,41.213834025437016,0.1596995276233084,8.13268836836072,8192
269,Chrysin,-5.9,43.0213627218153,20.021378090814334,10.934396786915569,8192
270,Chrysin,-5.8,55.2783943205118,-1.3297585447713878,1.9872143762142431,8192
271,Chrysin,-5.8,42.12214379423379,21.437109275142312,11.869985627133017,8192
272,Chrysin,-5.7,41.63581218535744,-0.2740293029862272,8.808658493010872,8192
273,Chrysin,-5.7,41.45029465100405,1.0332209147272455,8.889474634867359,8192
274,Chrysin,-8.2,40.595128779783344,13.753719863633664,-0.4880846622879973,8192
275,Chrysin,-7.8,40.014325873703534,16.05576722316877,-1.044887849878082,8192
276,Chrysin,-7.8,40.02160961592007,16.062490817768285,-1.0446582408296508,8192
277,Chrysin,-7.6,39.57461583750042,16.470107807957838,-1.0976613988631865,8192
278,Chrysin,-7.2,40.33025238302722,15.79142205695218,-1.6176111604487569,8192
279,Chrysin,-6.7,40.13946005490956,15.061256064271774,-0.7283319080978204,8192
280,Chrysin,-6.5,39.787663817983024,18.515321492054888,-1.6098217320088737,8192
281,Chrysin,-6.0,43.26099703199608,0.5370511091058302,8.624239067793935,8192
282,Chrysin,-6.0,42.96321828429193,0.8920317007388898,8.512190824162182,8192
283,Chrysin,-6.0,43.31691107102356,2.118726793661251,8.910269247889833,8192
284,Chrysin,-6.0,42.96059284725028,0.8862071855560611,8.514338352286604,8192
285,Chrysin,-6.0,45.38833373633043,1.5346569922726456,8.269379510552334,8192
286,Chrysin,-6.0,38.61851860157393,21.61775595024589,11.69192793686111,8192
287,Chrysin,-5.9,41.22803376920986,0.143717031225868,8.153677642372102,8192
288,Chrysin,-5.9,43.020058974413786,20.02263476547189,10.942993797186997,8192
289,Chrysin,-5.8,55.272513068129825,-1.3247944106438032,1.9947296496297848,8192
290,Chrysin,-5.7,41.636746220145604,-0.2692721237631321,8.816805235587553,8192
291,Chrysin,-5.7,41.432038326426685,0.9973551099072208,8.885217888390155,8192
292,Chrysin,-8.2,40.59460064796926,13.761825734167044,-0.4878884868306405,8192
293,Chrysin,-7.8,40.0194091145474,16.06214609140644,-1.0510099534399058,8192
294,Chrysin,-7.8,40.01409251313451,16.065927965621473,-1.046783054039657,8192
295,Chrysin,-7.6,39.58051405565001,16.470278559502553,-1.093991229471991,8192
296,Chrysin,-7.2,40.31868216579146,15.792593482090473,-1.6192536017676746,8192
297,Chrysin,-6.7,40.14509552273537,15.058746250855815,-0.7284439770570343,8192
298,Chrysin,-6.5,39.79158325818946,18.575209631405148,-1.5919965801172182,8192
299,Chrysin,-6.0,42.834208416320685,0.8451684774453396,8.492022295045693,8192
300,Chrysin,-6.0,43.26478415465147,0.5335489399330181,8.626718898293062,8192
301,Chrysin,-6.0,43.318008821792965,2.1103246380643026,8.918438144635196,8192
302,Chrysin,-6.0,42.96201781281706,0.9075633961563008,8.524448008950488,8192
303,Chrysin,-6.0,45.41571961876441,1.537700976609137,8.286664567783415,8192
304,Chrysin,-6.0,38.614316090225984,21.62031733342087,11.690629778555811,8192
305,Chrysin,-5.9,41.217114315029455,0.15628269035111936,8.122316817440545,8192
306,Chrysin,-5.9,43.01535030895858,20.024174640042602,10.94084903119435,8192
307,Chrysin,-5.8,55.27719545734213,-1.3266864739143152,1.993294810079678,8192
308,Chrysin,-5.7,41.45611444623842,1.0565933844352362,8.887413283661871,8192
309,Chrysin,-8.2,40.599934849989964,13.758554930861814,-0.4824676324514007,8192
310,Chrysin,-7.8,40.001400065840116,16.074292609424845,-1.063477773971048,8192
311,Chrysin,-7.8,40.01772967067199,16.06730183435026,-1.0438136580664807,8192
312,Chrysin,-7.6,39.57777923354298,16.472844673431425,-1.099211136936758,8192
313,Chrysin,-7.3,40.112323211420566,15.343735995919616,-0.7904333477487185,8192
314,Chrysin,-7.2,40.32405730826288,15.792912817605965,-1.6132938631814542,8192
315,Chrysin,-6.7,40.144656782500796,15.062703480466404,-0.7306387239207944,8192
316,Chrysin,-6.5,39.7826695702171,18.577149026994054,-1.5955448475940712,8192
317,Chrysin,-6.0,42.840290596849755,0.8388455344547874,8.482747568795148,8192
318,Chrysin,-6.0,43.26633596152095,0.5278571938551305,8.621265819801412,8192
319,Chrysin,-6.0,43.32055145183346,2.110136636073176,8.910788639804881,8192
320,Chrysin,-6.0,42.955966237614696,0.8877922695407747,8.512687949629406,8192
321,Chrysin,-6.0,45.39206711903842,1.525194795122667,8.288899573867367,8192
322,Chrysin,-6.0,38.619106558344654,21.620788216036445,11.685797074957867,8192
323,Chrysin,-5.9,41.21111549712891,0.15546496740614654,8.116202200102387,8192
324,Chrysin,-5.9,43.02816701359188,20.01991771507245,10.936672048726228,8192
325,Chrysin,-5.8,55.28258657302384,-1.3336232603537903,1.9917833562671472,8192
326,Naringetin,-7.4,40.116067746053645,15.294654039444339,-0.731248284760693,2048
327,Naringetin,-7.4,39.59943870130683,16.971722403632334,-1.0097907036814715,2048
328,Naringetin,-7.1,40.279890129312,15.540800027449007,-1.370250209230205,2048
329,Naringetin,-6.4,40.55412440011368,13.591099852716232,0.11260587154705574,2048
330,Naringetin,-6.3,40.2381681851388,14.148623087509035,-0.3669654036252587,2048
331,Naringetin,-6.1,39.99906629950977,15.39004103032226,-0.7767582161374418,2048
332,Naringetin,-6.0,38.473983981625906,-10.331785177937062,4.4010800119249645,2048
333,Naringetin,-6.0,44.19548902477109,1.3610722249820684,8.293797940124561,2048
334,Naringetin,-6.0,43.70934458916978,0.6668030717646112,8.560035702769929,2048
335,Naringetin,-6.0,38.50568865048592,21.808440423784557,11.62177578911876,2048
336,Naringetin,-5.9,38.88998281314371,-7.766939961779633,-5.154546173627368,2048
337,Naringetin,-5.9,41.91122809819721,0.4842628758933749,8.123186915963142,2048
