ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Naringetin,2,-5.7,43.52243011164038,2.36890758982232,8.123857272741578,1024,4,8
Naringetin,2,-5.7,46.07172319168909,1.6959842316458213,8.952065187946978,1024,4,9
Naringetin,2,-5.7,43.547584334571965,2.3601439913409523,8.118829637863994,1024,4,10
Naringetin,2,-5.7,38.654369153133885,-1.245099872930601,8.79733936899682,1024,4,11
Naringetin,2,-5.7,37.74529343022862,-5.572117516206272,6.199325811685145,1024,4,12
Naringetin,2,-5.6,37.8345951420444,-4.141565589156766,6.2276791260944755,1024,4,13
Naringetin,2,-5.6,41.886651727405955,2.512037341274394,8.861009203469184,1024,4,14
Naringetin,2,-5.6,38.869132626529286,0.022443728227272763,8.050862857381265,1024,4,15
Naringetin,2,-5.6,42.679844196623286,2.0632568483612412,8.550732068232493,1024,4,16
Naringetin,2,-5.6,47.80512161767304,2.00910176168298,8.849004794607112,1024,4,17
Naringetin,2,-5.6,38.919278765685824,-0.020791162000679368,8.040396543767057,1024,4,18
Naringetin,2,-5.5,42.91659780517461,2.6650552431573016,8.372561021695429,1024,4,19
Naringetin,2,-6.0,44.066952446513426,1.3421340098462264,8.339895459752077,1024,5,1
Naringetin,2,-6.0,44.1328845572873,1.3433827529261266,8.331602280607326,1024,5,2
Naringetin,2,-6.0,43.575312618764244,0.6292787012429794,8.574484946862409,1024,5,3
Naringetin,2,-5.9,41.867287685317784,0.4333422684680567,8.190732108661251,1024,5,4
Naringetin,2,-5.9,41.644628775576436,1.440545185782667,8.838549584233581,1024,5,5
Naringetin,2,-5.9,42.535005518373026,0.513143401780279,8.640161397819636,1024,5,6
Naringetin,2,-5.8,41.69376649992848,-0.36825302594408943,8.735106340239433,1024,5,7
Naringetin,2,-5.7,43.54945463008414,2.3449577562831583,8.116355742642408,1024,5,8
Naringetin,2,-5.7,46.072552481729,1.7005432709643808,8.948200088213724,1024,5,9
Naringetin,2,-5.7,38.64528450170536,-1.244451574217429,8.799647847309418,1024,5,10
Naringetin,2,-5.6,37.724242715775766,-5.610862880939373,6.178818079343864,1024,5,11
Naringetin,2,-5.6,37.83301583948448,-4.136822748257063,6.227554364553836,1024,5,12
Naringetin,2,-5.6,41.92112895321217,2.508035205997804,8.857769284952889,1024,5,13
Naringetin,2,-5.6,38.87248217369304,0.005150006486079416,8.05550957177362,1024,5,14
Naringetin,2,-5.6,38.85744438489059,0.017670680436457184,8.060756691167864,1024,5,15
Naringetin,2,-5.6,47.72844755938375,1.9990153437762643,8.839206741403629,1024,5,16
Naringetin,2,-5.6,42.66679379366944,2.0485822165459857,8.534866706396285,1024,5,17
Naringetin,2,-5.6,42.9206027519975,2.6615423680048678,8.371240302589474,1024,5,18
Naringetin,2,-5.4,40.055379525465234,-0.1993682372553862,8.532036160329197,1024,5,19
Naringetin,3,-6.0,38.53829425613033,21.792744416405235,11.626115998912079,1024,1,1
Naringetin,3,-6.0,38.5607939959652,21.79468651513332,11.640929294819939,1024,1,2
Naringetin,3,-5.9,36.511482587555825,23.159121407093938,11.381201051512393,1024,1,3
Naringetin,3,-5.7,42.486782740508744,20.67426617547251,10.90953625649948,1024,1,4
Naringetin,3,-5.7,42.48946007375514,20.66850731604671,10.915075161918304,1024,1,5
Naringetin,3,-5.6,38.53284603901938,22.389856832584915,11.881459111672358,1024,1,6
Naringetin,3,-5.6,42.5704332668311,21.253106962401496,11.889906742110377,1024,1,7
Naringetin,3,-5.6,42.59360719756463,21.227314075187305,11.94924665210776,1024,1,8
