Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
5 2 -6.616353 0.0 -32.5716 6.67898 -12.2892 331.081 -2696.5 331.041 -2690.97 0.0 331.041 -2690.97 2.07767 -32.5716 -2390.4229 6.33919 6.33919
5 3 -6.616353 0.0 -32.5716 6.67898 -12.2892 331.081 -2696.5 331.041 -2690.97 0.0 331.041 -2690.97 2.07767 -32.5716 -2390.4229 6.33919 6.33919
5 4 -6.616353 0.0 -32.5716 6.67898 -12.2892 331.081 -2696.5 331.041 -2690.97 0.0 331.041 -2690.97 2.07767 -32.5716 -2390.4229 6.33919 6.33919
5 5 -6.616353 0.0 -32.5716 6.67898 -12.2892 331.081 -2696.5 331.041 -2690.97 0.0 331.041 -2690.97 2.07767 -32.5716 -2390.4229 6.33919 6.33919
5 6 -6.525978 0.0 -31.2715 6.67343 -12.2364 331.081 -2696.5 331.126 -2691.59 0.0 331.126 -2691.59 2.02454 -31.2715 -2389.7112 7.06289 7.06289
5 7 -6.525978 0.0 -31.2715 6.67343 -12.2364 331.081 -2696.5 331.126 -2691.59 0.0 331.126 -2691.59 2.02454 -31.2715 -2389.7112 7.06289 7.06289
6 0 -7.1024375 0.0 -37.4027 6.57556 -11.9779 331.081 -2696.5 329.952 -2689.61 0.0 329.952 -2689.61 7.15168 -37.4027 -2389.9092 -0.139703 -0.139703
6 1 -7.1025076 0.0 -37.4034 6.5756 -11.9779 331.081 -2696.5 329.952 -2689.61 0.0 329.952 -2689.61 7.1528 -37.4034 -2389.9087 -0.139711 -0.139711
6 2 -7.1024494 0.0 -37.4028 6.57558 -11.9779 331.081 -2696.5 329.952 -2689.61 0.0 329.952 -2689.61 7.15261 -37.4028 -2389.9084 -0.13971 -0.13971
6 3 -7.1025143 0.0 -37.4035 6.57557 -11.9779 331.081 -2696.5 329.952 -2689.61 0.0 329.952 -2689.61 7.15319 -37.4035 -2389.9084 -0.139705 -0.139705
6 4 -7.1024494 0.0 -37.4028 6.57558 -11.9779 331.081 -2696.5 329.952 -2689.61 0.0 329.952 -2689.61 7.15261 -37.4028 -2389.9084 -0.13971 -0.13971
6 5 -7.1024985 0.0 -37.4034 6.57557 -11.978 331.081 -2696.5 329.952 -2689.61 0.0 329.952 -2689.61 7.15331 -37.4034 -2389.9082 -0.139706 -0.139706
6 6 -7.1024985 0.0 -37.4034 6.57557 -11.978 331.081 -2696.5 329.952 -2689.61 0.0 329.952 -2689.61 7.15331 -37.4034 -2389.9082 -0.139706 -0.139706
6 7 -7.102265 0.0 -37.401 6.57556 -11.9781 331.081 -2696.5 329.952 -2689.61 0.0 329.952 -2689.61 7.15126 -37.401 -2389.908 -0.139708 -0.139708
7 0 -7.104807 0.0 -39.9492 6.6388 -12.367 331.081 -2696.5 329.943 -2685.99 0.0 329.943 -2685.99 6.37235 -39.9492 -2389.624 -0.210859 -0.210859
7 1 -7.104807 0.0 -39.9492 6.6388 -12.367 331.081 -2696.5 329.943 -2685.99 0.0 329.943 -2685.99 6.37235 -39.9492 -2389.624 -0.210859 -0.210859
7 2 -7.104807 0.0 -39.9492 6.6388 -12.367 331.081 -2696.5 329.943 -2685.99 0.0 329.943 -2685.99 6.37235 -39.9492 -2389.624 -0.210859 -0.210859
7 3 -7.104807 0.0 -39.9492 6.6388 -12.367 331.081 -2696.5 329.943 -2685.99 0.0 329.943 -2685.99 6.37235 -39.9492 -2389.624 -0.210859 -0.210859
7 4 -7.1052923 0.0 -39.9616 6.6393 -12.369 331.081 -2696.5 329.943 -2685.98 0.0 329.943 -2685.98 6.37482 -39.9616 -2389.6235 -0.21087 -0.21087
7 5 -7.1052923 0.0 -39.9616 6.6393 -12.369 331.081 -2696.5 329.943 -2685.98 0.0 329.943 -2685.98 6.37482 -39.9616 -2389.6235 -0.21087 -0.21087
7 6 -7.1052923 0.0 -39.9616 6.6393 -12.369 331.081 -2696.5 329.943 -2685.98 0.0 329.943 -2685.98 6.37482 -39.9616 -2389.6235 -0.21087 -0.21087
7 7 -7.1049247 0.0 -39.957 6.63898 -12.3674 331.081 -2696.5 329.943 -2685.98 0.0 329.943 -2685.98 6.37748 -39.957 -2389.6167 -0.210811 -0.210811
8 0 -6.803619 0.0 -38.2819 6.6523 -12.3264 331.081 -2696.5 329.235 -2682.49 0.0 329.235 -2682.49 2.17009 -38.2819 -2389.3667 -2.96139 -2.96139
8 1 -6.7961135 0.0 -38.2076 6.65215 -12.3224 331.081 -2696.5 329.236 -2682.48 0.0 329.236 -2682.48 2.16277 -38.2076 -2389.2888 -2.96778 -2.96778
8 2 -6.1405344 0.0 -31.1944 6.6894 -12.0638 331.081 -2696.5 329.228 -2682.28 0.0 329.228 -2682.28 4.64067 -31.1944 -2379.6057 6.23623 6.23623
9 0 -6.3433414 0.0 -26.2119 6.65329 -12.0157 331.081 -2696.5 331.089 -2696.18 0.0 331.089 -2696.18 2.00182 -26.2119 -2389.3008 9.55269 9.55269
9 1 -6.3433414 0.0 -26.2119 6.65329 -12.0157 331.081 -2696.5 331.089 -2696.18 0.0 331.089 -2696.18 2.00182 -26.2119 -2389.3008 9.55269 9.55269
9 2 -6.325744 0.0 -26.1619 6.65138 -12.0028 331.081 -2696.5 331.128 -2696.02 0.0 331.128 -2696.02 2.0572 -26.1619 -2388.9968 9.65578 9.65578
9 3 -6.325744 0.0 -26.1619 6.65138 -12.0028 331.081 -2696.5 331.128 -2696.02 0.0 331.128 -2696.02 2.0572 -26.1619 -2388.9968 9.65578 9.65578
9 4 -6.178269 0.0 -24.1477 6.62589 -11.9185 331.081 -2696.5 330.954 -2696.41 0.0 330.954 -2696.41 2.44036 -24.1477 -2387.163 9.8947 9.8947
9 5 -6.178269 0.0 -24.1477 6.62589 -11.9185 331.081 -2696.5 330.954 -2696.41 0.0 330.954 -2696.41 2.44036 -24.1477 -2387.163 9.8947 9.8947
9 6 -6.178269 0.0 -24.1477 6.62589 -11.9185 331.081 -2696.5 330.954 -2696.41 0.0 330.954 -2696.41 2.44036 -24.1477 -2387.163 9.8947 9.8947
9 7 -6.178269 0.0 -24.1477 6.62589 -11.9185 331.081 -2696.5 330.954 -2696.41 0.0 330.954 -2696.41 2.44036 -24.1477 -2387.163 9.8947 9.8947
10 0 -6.180864 0.0 -23.6624 6.66676 -12.2511 331.081 -2696.5 331.742 -2698.69 0.0 331.742 -2698.69 1.48843 -23.6624 -2389.122 8.50955 8.50955
10 1 -6.1757708 0.0 -23.6097 6.66639 -12.2576 331.081 -2696.5 331.758 -2698.72 0.0 331.758 -2698.72 1.49732 -23.6097 -2389.0742 8.53353 8.53353
10 2 -6.1757708 0.0 -23.6097 6.66639 -12.2576 331.081 -2696.5 331.758 -2698.72 0.0 331.758 -2698.72 1.49732 -23.6097 -2389.0742 8.53353 8.53353
10 3 -6.1757708 0.0 -23.6097 6.66639 -12.2576 331.081 -2696.5 331.758 -2698.72 0.0 331.758 -2698.72 1.49732 -23.6097 -2389.0742 8.53353 8.53353
10 4 -6.1542277 0.0 -23.348 6.66587 -12.2695 331.081 -2696.5 331.8 -2698.85 0.0 331.8 -2698.85 1.54113 -23.348 -2388.857 8.66093 8.66093
10 5 -6.1189218 0.0 -22.9245 6.66327 -12.2981 331.081 -2696.5 331.845 -2699.03 0.0 331.845 -2699.03 1.71894 -22.9245 -2388.3906 8.98461 8.98461
10 6 -6.0901747 0.0 -22.5702 6.66242 -12.2908 331.081 -2696.5 331.876 -2699.15 0.0 331.876 -2699.15 1.67879 -22.5702 -2388.1653 9.14798 9.14798
10 7 -5.7610826 0.0 -19.6488 6.64476 -12.2996 331.081 -2696.5 332.106 -2698.68 0.0 332.106 -2698.68 1.71818 -19.6488 -2384.5046 13.0093 13.0093
11 0 -6.7915134 0.0 -33.8629 6.61323 -12.7144 331.081 -2696.5 330.101 -2690.91 0.0 330.101 -2690.91 5.60884 -33.8629 -2389.063 1.42376 1.42376
11 1 -6.791533 0.0 -33.8631 6.61324 -12.7144 331.081 -2696.5 330.101 -2690.91 0.0 330.101 -2690.91 5.60887 -33.8631 -2389.063 1.42377 1.42377
