ligand,score,COM_x,COM_y,COM_z,exhaustiveness
Apigenin,-7.9,40.13123595034288,15.37515464196197,-0.727292980496698,2048
Apigenin,-7.9,40.11258392374896,15.372876070972538,-0.7349049266921053,2048
Apigenin,-7.6,39.57903585848143,16.90002277111603,-1.0005846541263061,2048
Apigenin,-7.2,40.2882920278372,14.269038189366313,-0.4249689433451043,2048
Apigenin,-7.2,40.29035985490032,14.260812156911298,-0.41667266798090546,2048
Apigenin,-6.9,40.27450370724841,15.509254700317687,-1.299632786382441,2048
Apigenin,-6.1,44.1994584897383,1.404480088876386,8.221973155382983,2048
Apigenin,-6.1,44.202154973751355,1.4168787444379123,8.228104275333198,2048
Apigenin,-6.0,38.44146955650191,21.845866295573266,11.597776817164233,2048
Apigenin,-6.0,36.39960098240355,23.031965704257136,11.3517507275466,2048
Apigenin,-5.9,43.102199427750755,0.7661993043366455,8.584069639593615,2048
Apigenin,-5.9,41.64486064679474,0.2651748310332641,8.155516538286376,2048
Apigenin,-5.9,43.29150540730794,0.47834805494754123,8.638045559482673,2048
Apigenin,-5.9,38.43608052632769,-10.366701357045867,4.431100172954519,2048
Apigenin,-5.8,43.36852458239264,2.346609753923395,8.031745247626505,2048
Apigenin,-5.7,41.999562728594434,-0.09876062696790944,8.719301292861417,2048
Apigenin,-5.7,41.65153328445407,1.8155263333680636,8.964858194319598,2048
Apigenin,-5.7,55.2381491544425,-1.3167776311348838,2.4474776176307675,2048
Apigenin,-5.6,41.64648897613497,1.4146503798061112,8.977049070932786,2048
Apigenin,-7.9,40.1255800803575,15.367938744433358,-0.7319697420409885,8192
Apigenin,-7.9,40.11734735337188,15.375427656277472,-0.7309099942693005,8192
Apigenin,-7.6,39.58171211041064,16.898236044499303,-1.0032528529059803,8192
Apigenin,-7.2,40.29080448654306,14.264593271834517,-0.42146433131333977,8192
Apigenin,-6.9,40.27967343050371,15.51063342837891,-1.3022273450216517,8192
Apigenin,-6.1,44.19823900552562,1.4079996005760647,8.227682715210358,8192
Apigenin,-6.0,38.43988248842938,21.846939741169347,11.591456151254006,8192
Apigenin,-6.0,44.20075146392752,1.4475888161601946,8.20513036951046,8192
Apigenin,-6.0,36.45979279731342,22.972874448122823,11.360901470565553,8192
Apigenin,-5.9,43.11853522207055,0.7338992019196672,8.600030634660774,8192
Apigenin,-5.9,43.104688592730554,0.7631015681265175,8.575591160723986,8192
Apigenin,-5.9,41.63879073286316,0.26850602984994787,8.161503658840289,8192
Apigenin,-5.9,43.29803649850206,0.4711479507751039,8.64176791333899,8192
Apigenin,-5.9,38.43481727684831,-10.360741564962137,4.42993313061201,8192
Apigenin,-5.8,43.320609946871926,2.3630942802355612,8.051910623194816,8192
Apigenin,-5.7,55.27557939808426,-1.2969690175911444,2.4248693251460556,8192
Apigenin,-5.7,41.98451612921123,-0.10037516599917432,8.716216998680217,8192
Apigenin,-5.6,41.6532575319264,1.4184216763175128,8.971886498855422,8192
Apigenin,-7.9,40.13005642060679,15.374198186770366,-0.7343633231098744,8192
Apigenin,-7.9,40.12313801449676,15.378935464156685,-0.7377877485826954,8192
Apigenin,-7.6,39.57792179528599,16.89754126510541,-0.9935996742445511,8192
Apigenin,-7.2,40.287613892247215,14.26841177248856,-0.42377552686380576,8192
Apigenin,-7.2,40.29078409950765,14.265965692706061,-0.41936523473641674,8192
Apigenin,-6.9,40.27374929878531,15.508855629829467,-1.3053240341118382,8192
Apigenin,-6.1,44.19443313148596,1.4137297767884391,8.22519737971515,8192
Apigenin,-6.1,44.19682521798282,1.4128727349923267,8.226367321908869,8192
Apigenin,-6.0,38.44047230641714,21.842320802395275,11.599435481673279,8192
Apigenin,-6.0,36.461087465938604,22.98535663747058,11.366199975818747,8192
Apigenin,-5.9,43.107051384719064,0.765054288445941,8.581492396468384,8192
Apigenin,-5.9,41.645302614775304,0.26647019545858946,8.155630942694447,8192
Apigenin,-5.9,43.28608858396086,0.46100964218196444,8.64153876779388,8192
Apigenin,-5.9,38.4367131885361,-10.372585680347928,4.434357452581139,8192
Apigenin,-5.8,43.36181501071023,2.3406152736642927,8.038719816496016,8192
Apigenin,-5.7,55.27566362265505,-1.3043862315468766,2.4274133805954605,8192
Apigenin,-5.7,41.99688152475075,-0.038746894870267376,8.690211211820763,8192
Apigenin,-5.6,41.64683917183067,1.3797746136451154,8.967789423108275,8192
Apigenin,-7.9,40.13005642060679,15.374198186770366,-0.7343633231098744,8192
Apigenin,-7.9,40.11437089339419,15.37325617490331,-0.7343917930084249,8192
Apigenin,-7.6,39.57723041821496,16.89094755547005,-0.9851934609377304,8192
Apigenin,-7.2,40.28968596022588,14.2698462106136,-0.4196232996839949,8192
Apigenin,-6.9,40.270818253597895,15.500381343695262,-1.3000091486015877,8192
Apigenin,-6.1,44.19557321066096,1.412951100053493,8.234125359992607,8192
Apigenin,-6.1,44.198172309783686,1.4131105316069654,8.223068503104848,8192
Apigenin,-6.0,38.442671450026694,21.841660922363808,11.600717585847086,8192
Apigenin,-6.0,36.419781111275526,23.00540442821013,11.37154353321933,8192
Apigenin,-5.9,43.10535492304822,0.7684510412722112,8.58165706430551,8192
Apigenin,-5.9,41.638739195016406,0.2679438788851788,8.164389346080858,8192
Apigenin,-5.9,43.29265528734016,0.47116830718497255,8.638242645101425,8192
Apigenin,-5.9,38.43573587271511,-10.367405501775945,4.4302056576546285,8192
Apigenin,-5.8,43.37623581461778,2.336256337378262,8.03010340603898,8192
Apigenin,-5.7,41.98948072205757,-0.10630384200077968,8.72152741985285,8192
Apigenin,-5.7,55.242786131660516,-1.3236885326193562,2.4508893078939207,8192
Apigenin,-5.6,41.66068362212157,1.4412734732426626,8.973240185786851,8192
Apigenin,-7.9,40.126207019009364,15.371609642896319,-0.7258982371771127,8192
Apigenin,-7.8,40.12458699739822,15.37255985275727,-0.7340750494473308,8192
Apigenin,-7.6,39.57462750685828,16.895106100250707,-0.9893973431468821,8192
Apigenin,-7.2,40.28936460033937,14.262447183213927,-0.4231964842790283,8192
Apigenin,-7.2,40.28977936090805,14.269980213392397,-0.4011471659101097,8192
Apigenin,-6.9,40.27275390827128,15.50050273179071,-1.2911233667486115,8192
Apigenin,-6.1,44.199586193686734,1.416684050271181,8.227377327721644,8192
Apigenin,-6.1,44.195543177491906,1.4163547386869981,8.228681096616294,8192
Apigenin,-6.0,38.43857038885548,21.84012881171152,11.597355298382073,8192
Apigenin,-6.0,36.450201365747176,22.968470373664292,11.365703045098353,8192
Apigenin,-5.9,43.106174432749256,0.7727706998832965,8.588056133045868,8192
Apigenin,-5.9,41.63848614946588,0.25809555860493744,8.151255811728463,8192
Apigenin,-5.9,43.28879836804623,0.4747332523694328,8.642121598522563,8192
Apigenin,-5.9,38.43909098164438,-10.367800419121558,4.426372660404316,8192
Apigenin,-5.8,43.36659096427977,2.3436926638757156,8.024820813072413,8192
Apigenin,-5.7,55.27582771187463,-1.302450503083415,2.42881013516959,8192
Apigenin,-5.7,41.98606446722086,-0.09696632763508274,8.72119351071374,8192
Apigenin,-5.6,41.65791380946705,1.4175809136305784,8.97316382096111,8192
Apigenin,-7.8,40.068922560012595,15.543517044861714,-0.8245674512352851,8192
Apigenin,-7.8,40.12149293746898,15.378924292521504,-0.7350411936331404,8192
Apigenin,-7.6,39.58177224552323,16.8956810206224,-0.9856044678637385,8192
