ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Apigenin,0,-7.9,40.0853748121716,15.451963481283583,-0.7398817673992407,1024,1,1
Apigenin,0,-7.1,40.05697236968207,16.129708252580325,-1.018679693388934,1024,1,2
Apigenin,0,-6.8,40.26541373685488,15.477321377289126,-1.2593522951791527,1024,1,3
Apigenin,0,-6.7,40.1222686695923,14.686381745247024,-0.514227958596396,1024,1,4
Apigenin,0,-5.6,46.4930081261797,10.869886189864228,-7.809806766664003,1024,1,5
Apigenin,0,-5.6,46.48922851084409,10.883822930642426,-7.815972944195936,1024,1,6
Apigenin,0,-5.5,47.94195536840288,10.10640722774939,-7.4767720445193575,1024,1,7
Apigenin,0,-5.5,47.936611932060565,10.108518599620904,-7.475139172263811,1024,1,8
Apigenin,0,-5.4,47.68370281278502,11.995326235731111,-7.646599175116622,1024,1,9
Apigenin,0,-5.3,46.90689973767668,11.561374070851093,-7.949523001263552,1024,1,10
Apigenin,0,-5.3,48.236456365708804,10.985087540336618,-6.54853047465562,1024,1,11
Apigenin,0,-5.3,47.146486473199886,11.071497870612944,-7.769889215181365,1024,1,12
Apigenin,0,-5.2,51.58921412466696,11.275185590173571,-1.9628951724951336,1024,1,13
Apigenin,0,-5.2,50.47980036866162,10.556930428876898,-3.6620164710697694,1024,1,14
Apigenin,0,-7.9,40.08244909278865,15.45402245946505,-0.7389614134135775,1024,2,1
Apigenin,0,-6.8,40.26574423835155,15.475933004842112,-1.2494463449252153,1024,2,2
Apigenin,0,-6.6,40.10603168421254,14.678829490283844,-0.5139988641951783,1024,2,3
Apigenin,0,-5.6,46.48951524532618,10.88920066006782,-7.817105416153618,1024,2,4
Apigenin,0,-5.6,46.68976588711368,10.736390724154232,-7.94327190412063,1024,2,5
Apigenin,0,-5.5,46.83227341647525,10.729650000520566,-7.87424867065772,1024,2,6
Apigenin,0,-5.5,47.94059714782739,10.102503130226724,-7.473077478668325,1024,2,7
Apigenin,0,-5.5,47.93243638379689,10.104356858992793,-7.469320031133183,1024,2,8
Apigenin,0,-5.4,47.68427817042561,12.007822429614647,-7.6353684058858535,1024,2,9
Apigenin,0,-5.3,46.905766917970915,11.574645220352297,-7.94646144719287,1024,2,10
Apigenin,0,-5.3,48.233450165290556,10.988652205027593,-6.5469000509995094,1024,2,11
Apigenin,0,-5.3,47.16021238615451,11.073082691773841,-7.773396559877763,1024,2,12
Apigenin,0,-5.2,51.58872454324059,11.278460351588825,-1.9685528969596444,1024,2,13
Apigenin,0,-5.2,40.818386371375674,13.978488735538276,-13.256605454796516,1024,2,14
Apigenin,0,-5.2,50.446025474675025,10.55945878201082,-3.6690491144012944,1024,2,15
Apigenin,0,-7.9,40.08366019844593,15.4540333487829,-0.7371938874914878,1024,3,1
Apigenin,0,-7.9,40.08777175954225,15.449920764656703,-0.7422115317550773,1024,3,2
Apigenin,0,-6.8,40.24521533570572,15.474721549916866,-1.267128098204789,1024,3,3
Apigenin,0,-6.7,40.123198828006906,14.687749034858484,-0.5047627572289011,1024,3,4
Apigenin,0,-5.6,46.495029086741056,10.874155037054253,-7.81273656152379,1024,3,5
Apigenin,0,-5.6,46.49520669770717,10.87454105878197,-7.813341847005894,1024,3,6
Apigenin,0,-5.5,47.93452616830935,10.10286590496462,-7.465603209784734,1024,3,7
Apigenin,0,-5.5,47.93680513674686,10.104828448711453,-7.468723306515846,1024,3,8
Apigenin,0,-5.4,47.691719346245776,12.005631365296525,-7.631414442382229,1024,3,9
Apigenin,0,-5.3,46.920973476305235,11.556621104600215,-7.95569152031952,1024,3,10
Apigenin,0,-5.3,48.23698016323643,10.984917295307206,-6.531568411570196,1024,3,11
Apigenin,0,-5.3,47.15031647271886,11.073505450472462,-7.77840086804792,1024,3,12
Apigenin,0,-5.2,40.81252112413826,13.960096563624266,-13.263967074123165,1024,3,13
Apigenin,0,-5.2,51.6143943710255,11.259740683660885,-1.9725889948978466,1024,3,14
Apigenin,0,-5.2,50.45215088505158,10.549551741776385,-3.6642748611952447,1024,3,15
Apigenin,0,-7.9,40.090628906361935,15.450149371481064,-0.7430029109463211,1024,4,1
Apigenin,0,-7.0,40.03690516257718,16.23884170713913,-1.0209419733381488,1024,4,2
Apigenin,0,-6.8,40.25230397195037,15.48567582165175,-1.2753287637441624,1024,4,3
Apigenin,0,-6.7,40.132672446230735,14.68365156728679,-0.5100127759423987,1024,4,4
Apigenin,0,-5.6,46.49715487283146,10.878378223157766,-7.819212989774037,1024,4,5
Apigenin,0,-5.6,46.69985929699109,10.731491776662141,-7.960830572132997,1024,4,6
Apigenin,0,-5.5,46.83892500177258,10.723127301560744,-7.885001637516552,1024,4,7
